Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_channel,Fit_on_data,A_fit,T2star_fit_us,fdet_fit_MHz,phi_fit,C_fit
0.01,-9.486551819798134e-07,-3.8346259590735833e-07,1.0232253988037839e-06,-2.7574561861511415,MAG,1.0628860220732602e-06,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
0.25995,-9.52824784183328e-07,-4.114670932726026e-07,1.0378729393332357e-06,-2.7339434326888137,MAG,1.0500632271389075e-06,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
0.5099,-9.664138124027945e-07,-3.860842412088217e-07,1.0406808819771292e-06,-2.761515669163678,MAG,1.0379063366463725e-06,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
0.7598499999999999,-9.325417649517067e-07,-3.9451879755996183e-07,1.0125607265776221e-06,-2.7413684620047674,MAG,1.0263836928623034e-06,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
1.0097999999999998,-9.619104693862646e-07,-4.199999840078627e-07,1.0496055152682406e-06,-2.729911787837751,MAG,1.0154650365904473e-06,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
1.25975,-9.399794518646423e-07,-3.901795908417038e-07,1.0177433286625626e-06,-2.7481425229375707,MAG,1.005121449626799e-06,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
1.5096999999999996,-9.343612100710687e-07,-4.0649819053630224e-07,1.0189561569541446e-06,-2.731236543130902,MAG,9.953252994010337e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
1.7596499999999997,-9.022130471659092e-07,-3.732242869008953e-07,9.763630220410218e-07,-2.749352116423934,MAG,9.860501857294976e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
2.0096,-8.965591550709567e-07,-4.024588067269556e-07,9.827468695720344e-07,-2.719659989820082,MAG,9.772708896071826e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
2.25955,-9.038430404551361e-07,-3.575563138724802e-07,9.71997304198556e-07,-2.764888945368732,MAG,9.689633239682006e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
2.5095,-8.56599103128547e-07,-3.891385432576269e-07,9.40845805288677e-07,-2.7151825670670946,MAG,9.611044863463399e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
2.7594499999999997,-8.691291620778475e-07,-3.6320734743131446e-07,9.419687243227519e-07,-2.7457528006270406,MAG,9.536724133693053e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
3.0093999999999994,-8.645212869836231e-07,-3.785089951806437e-07,9.437510874592308e-07,-2.7289094938638425,MAG,9.466461370222236e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
3.2593499999999995,-8.583471124955917e-07,-3.778778258993905e-07,9.378440258571625e-07,-2.7268856094508904,MAG,9.400056426179392e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
3.5092999999999996,-8.998384958482766e-07,-3.8766228644156754e-07,9.797914915631758e-07,-2.7348085096840467,MAG,9.337318284135189e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
3.7592499999999998,-8.637760188255013e-07,-3.9066411680492475e-07,9.480123748438121e-07,-2.7168486221381767,MAG,9.278064668142489e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
4.0092,-8.795835758747408e-07,-3.652475395450758e-07,9.524038177644648e-07,-2.748008795588913,MAG,9.222121671082174e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
4.25915,-8.789300127185924e-07,-3.6246987880948765e-07,9.507378083897103e-07,-2.750443370866928,MAG,9.16932339676355e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
4.5091,-8.289704349625547e-07,-3.538251877878527e-07,9.013236075656271e-07,-2.738177351339142,MAG,9.119511616245386e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
4.759049999999999,-8.465953881219545e-07,-3.581841840211839e-07,9.192495095850116e-07,-2.741342767218292,MAG,9.072535437860535e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
5.0089999999999995,-8.187242401223894e-07,-3.5924749718279603e-07,8.94073903878246e-07,-2.7281004955211405,MAG,9.028250990443652e-07,3.9250655880128297e-07,5.837026101367848,0.007550582558055514,0.9829036008033457,8.45725774088854e-07
