Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_channel,Fit_on_data,A_fit,T2star_fit_us,fdet_fit_MHz,phi_fit,C_fit
0.01,-2.0028015387005204e-06,-3.827972264175778e-06,4.3202529623530385e-06,-2.052832533047326,I,-2.3610955221541056e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
0.5099,-4.371493821511141e-07,-2.015833484680256e-06,2.0626885902319922e-06,-1.7843476040963622,I,-1.9778071538210425e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
1.0097999999999998,-3.520336185197183e-06,-2.8596665250763337e-06,4.5354668438266425e-06,-2.459379905110288,I,-1.632416182185367e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
1.5096999999999996,-2.9801222649338406e-06,-2.731267212106592e-06,4.042394005769715e-06,-2.3997386662016953,I,-1.3899339097260522e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
2.0096,-7.8292534697752e-08,-3.405627580765916e-06,3.4065274018952064e-06,-1.5937814432334374,I,-1.2873621773479934e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
2.5095,-4.912723404363814e-07,-3.6401249198511275e-06,3.6731264536630122e-06,-1.7049460622146575,I,-1.329440386126064e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
3.0093999999999994,-9.142808488167634e-07,-3.449186973133907e-06,3.5683049541974054e-06,-1.8299087788997155,I,-1.4913474843691525e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
3.5092999999999996,-1.9969447825883973e-06,-3.870774241858007e-06,4.3555346050902235e-06,-2.0470853949694385,I,-1.7270292878567526e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
4.0092,-2.4106708397457836e-06,-2.5922587715135406e-06,3.5399349480025097e-06,-2.319914097272489,I,-1.980843333745304e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
4.5091,-3.0476974791821336e-06,-3.0472897603255823e-06,4.309806817944196e-06,-2.356261384320244,I,-2.1998091121989576e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
5.0089999999999995,-2.8033758161051664e-06,-2.506191151152075e-06,3.7603071752765458e-06,-2.412107695057909,I,-2.343937137660272e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
5.5089,-3.3321607576474664e-06,-4.105893608565184e-06,5.287878368463307e-06,-2.252543728166432,I,-2.3927818695102492e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
6.008799999999999,-1.6105355643063897e-06,-3.898681760343935e-06,4.218239475460608e-06,-1.9625423867092189,I,-2.3473312046084903e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
6.508699999999999,-2.6054176672041035e-06,-3.59626178277625e-06,4.440867035932993e-06,-2.1977632135962075,I,-2.227381437978304e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
7.0085999999999995,-2.566638943931103e-06,-3.905024183473501e-06,4.67299147677552e-06,-2.1522623873708033,I,-2.065435564176165e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
7.5085,-2.049757874276574e-06,-1.9954768778799246e-06,2.8606704307403594e-06,-2.369612188347529,I,-1.8987428652415775e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
8.0084,-1.7903582071248717e-06,-3.956866979570234e-06,4.34306099471705e-06,-1.995701275466037,I,-1.761287486360948e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
8.5083,-1.9984044446520466e-06,-4.741153466289811e-06,5.14510996144076e-06,-1.9697001907678475,I,-1.6773392574444208e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
9.0082,-2.5715915403185173e-06,-2.7648596243149345e-06,3.7759146961239316e-06,-2.3199937183715775,I,-1.657683893602036e-06,8.648665104674657e-07,8.320230205364462,0.1470129910312448,-2.075504085012222,-1.9503923197963086e-06
