Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5149000000.0,-117.25658409249837,-118.73020646114809,-122.6665620892249,-2.5754088942378575
5148990000.0,-117.81731126821836,-118.82941937186915,-124.63911601186048,-2.6681621182438944
5148980000.0,-118.06810086877985,-118.97682048794303,-125.30808509796438,-2.6920973646655044
5148970000.0,-119.24097201629644,-120.31245511402693,-125.84369425265088,-2.655031876046685
5148960000.0,-118.83134555164563,-119.67471211863939,-126.36388631397796,-2.708015522575251
5148950000.0,-118.33392253190593,-119.36470016463117,-125.08531562157856,-2.663987923139677
5148940000.0,-118.14663406627878,-119.29410411853695,-124.48817351104695,-2.638813766603536
5148930000.0,-118.24072452857698,-119.06100100260007,-125.8826498105611,-2.7138014403378943
5148920000.0,-118.50442961216368,-119.82789457949073,-124.31008905102806,-2.6034671362472803
5148910000.0,-117.08113002488497,-117.90271462094887,-124.71676845309871,-2.713471278791277
5148900000.0,-117.64788344304714,-118.61210195364976,-124.65716502113536,-2.679070662188017
5148890000.0,-118.37888280305847,-119.70269908138289,-124.18355631590023,-2.6033993793157797
5148880000.0,-118.0210002891956,-118.80590171232899,-125.83723391425627,-2.7228417388601365
5148870000.0,-117.73421222048329,-118.63561438070847,-125.00577780691086,-2.693847537232857
5148860000.0,-117.81428097373157,-118.7280478902541,-125.03264540779155,-2.6908947105122407
5148850000.0,-118.64970962012904,-119.86802556060893,-124.76488029567209,-2.6242346877135603
5148840000.0,-118.51961795799974,-119.58896871918107,-125.12996919550203,-2.655496228116565
5148830000.0,-117.54115579916717,-118.52267516996537,-124.48153100694759,-2.67509556779644
5148820000.0,-118.44226043217832,-119.34971001265905,-125.68770575897885,-2.692400568106926
5148810000.0,-118.15047732053424,-119.50228890589612,-123.87754650395068,-2.5980331576157205
5148800000.0,-118.04451078217573,-119.39625911362859,-123.77175319632939,-2.5980452091365196
5148790000.0,-118.00510479091383,-119.03451202430298,-124.76161744675164,-2.664292871170165
5148780000.0,-117.94296946296984,-118.72314782107989,-125.78312461215768,-2.7240654865413196
5148770000.0,-118.67936278803889,-119.85260206357894,-124.93676143769599,-2.6334528782123985
5148760000.0,-117.78149148676673,-118.82864864375777,-124.47227931574353,-2.660360568020276
5148750000.0,-117.1776094680761,-118.02874638116585,-124.67407870581238,-2.70608805241744
5148740000.0,-117.497427539858,-118.56134086671898,-124.12731057407895,-2.656682689625239
5148730000.0,-118.74840693808042,-119.59368669872507,-126.27203242314927,-2.707540042243017
5148720000.0,-118.49234981897439,-119.35374677399736,-125.94174154875941,-2.703557786270046
5148710000.0,-117.71724785800053,-118.70221815985643,-124.64404086817146,-2.674307363518966
5148700000.0,-117.46711117487743,-118.415725263871,-124.53973562214054,-2.6826902315350187
5148690000.0,-118.13565179367359,-119.14841300144344,-124.95496885429525,-2.668015369489702
5148680000.0,-117.53368722369474,-118.95539065009885,-123.07491724325878,-2.5849126127901885
5148670000.0,-117.01182132235608,-118.26987141442372,-123.00653625313785,-2.616269880485574
5148660000.0,-117.38109559451286,-118.58938087504018,-123.5273885780927,-2.626268851596921
5148650000.0,-117.27505351444117,-118.51789385295893,-123.31535393775022,-2.619301391990674
5148640000.0,-117.87818116109237,-119.27945817556947,-123.47260035027776,-2.588707440308771
5148630000.0,-117.08782737781803,-118.2324838611803,-123.4386837119998,-2.6394032205845877
5148620000.0,-117.84896688997858,-119.20384553511595,-123.567647749866,-2.597449195910751
5148610000.0,-116.7057071818459,-117.83612593492609,-123.10411325589058,-2.6423987889165814
5148600000.0,-118.08149227318948,-119.08045835086311,-124.9537409577134,-2.6711264061895186
5148590000.0,-117.60276903715307,-118.514570394597,-124.82953704942642,-2.6913626189118247
5148580000.0,-117.9075859815859,-119.12544966071746,-124.02415356383864,-2.6243261967812033
5148570000.0,-117.36711143404486,-118.68479930737269,-123.18902749632791,-2.604582856884899
5148560000.0,-117.48439136855211,-118.27489810556285,-125.27243838477915,-2.7213946113431544
5148550000.0,-117.22293509705808,-118.35803343981523,-123.60563800758199,-2.641411866400935
5148540000.0,-118.14753465542728,-119.40288629475604,-124.15029073735029,-2.616806173556826
5148530000.0,-117.39045947388962,-118.7358345674089,-123.13520450863777,-2.5992611631816325
5148520000.0,-117.37816173223854,-118.36376516056762,-124.30246865280407,-2.674162922908191
5148510000.0,-117.20261460414923,-118.28379099472157,-123.77087120812405,-2.6529275452181227
5148500000.0,-117.20294518606765,-118.10783116767513,-124.45943969608146,-2.6930133074576847
5148490000.0,-117.42643995468426,-118.76059937765753,-123.20222158288817,-2.601409166314319
5148480000.0,-117.60596055732461,-118.80370909961776,-123.78526642775661,-2.628416089107329
5148470000.0,-117.62623445772337,-118.88526190941931,-123.61804184228626,-2.6160758025335156
5148460000.0,-117.93899844679969,-118.97882931063343,-124.65676129600067,-2.6619790521553846
5148450000.0,-117.49440559489025,-118.49209424845739,-124.371597094441,-2.671415700849168
5148440000.0,-117.8804507644499,-118.89562803630949,-124.69058061183665,-2.6674729543733915
5148430000.0,-116.92695563395762,-117.9601975800237,-123.66916170003381,-2.663440124385202
5148420000.0,-117.63165014225267,-118.48047063474384,-125.13883462556885,-2.706661634301131
5148410000.0,-116.82854698090502,-117.87068363670761,-123.53779703213247,-2.661468979679104
5148400000.0,-116.51646078833997,-117.34219047779341,-124.13225017072497,-2.712426985394184
5148390000.0,-117.70805529498041,-118.62043286162405,-124.93235769513028,-2.6912253923560545
5148380000.0,-117.09220928561628,-118.20102631857354,-123.56407271551824,-2.6469849081214822
5148370000.0,-117.33095353283207,-118.27861689464982,-124.40747470101094,-2.6829118282371205
5148360000.0,-116.87277659492534,-117.970156822715,-123.3841910164825,-2.6494334983910397
5148350000.0,-117.51104193206629,-118.3747471221958,-124.94992763018715,-2.702990835920534
5148340000.0,-117.55527444632571,-118.75011439566974,-123.74375186414363,-2.629010721328703
5148330000.0,-118.09074935192415,-119.05714446512906,-125.0912863426179,-2.678568383330525
5148320000.0,-116.93118115570789,-117.49258331365564,-126.09396119518684,-2.7859148316651523
5148310000.0,-116.78116803699645,-117.83650435266384,-123.44209044229432,-2.658561183405772
5148300000.0,-116.41481151460012,-117.20046940177903,-124.22722839736684,-2.722646113005498
5148290000.0,-117.18997935341748,-117.98034388251132,-124.97873876410279,-2.7214312557626745
5148280000.0,-116.95297284316311,-118.05645976994649,-123.44321119295863,-2.648124281887191
5148270000.0,-117.33843180055737,-118.36282398131073,-124.11374526446221,-2.665410793324106
5148260000.0,-117.53901175744353,-118.68800172688596,-123.87552893595432,-2.638495679902474
5148250000.0,-116.58127445776609,-117.57215566499836,-123.48492641054003,-2.6729608705378523
5148240000.0,-116.86370666955906,-117.80751302135661,-123.95608121666898,-2.6838120964240137
5148230000.0,-116.92417959468118,-118.34379656645118,-122.47080143561513,-2.585298764445255
5148220000.0,-116.59277504277915,-117.45108947047952,-124.05624552899042,-2.7043162262838276
5148210000.0,-116.75833980722751,-117.68338772755583,-123.92885786469608,-2.6882199601532646
5148200000.0,-116.51925630907891,-117.04405723523408,-125.95691190860987,-2.7974620755639537
5148190000.0,-116.18260321310643,-117.05633944118443,-123.57618919159647,-2.7005366602157843
5148180000.0,-116.15051401463363,-117.04350217102068,-123.45874630414713,-2.695869729705211
5148170000.0,-115.32060483920054,-116.14570763884882,-122.9393890935222,-2.712584735776925
5148160000.0,-115.82617580703356,-116.98151896190593,-122.14178170406285,-2.6371686778201533
5148150000.0,-115.76824987221308,-116.54560215625212,-123.62279439209287,-2.7247996593448374
5148140000.0,-115.65881191073393,-116.56212966832614,-122.92208261944899,-2.693388611111617
5148130000.0,-115.05423216517437,-115.78510378316624,-123.15397640934891,-2.737089930035011
5148120000.0,-115.16366809711842,-115.7861548271811,-123.90773661703369,-2.7675048350260116
5148110000.0,-115.7157463090865,-116.45726353396441,-123.75786158016604,-2.7342383193863955
5148100000.0,-115.08052522756341,-115.75375844869023,-123.50898197741964,-2.7529357221650463
5148090000.0,-115.17576104386733,-116.07346348145745,-122.4634024842932,-2.6947354232348832
5148080000.0,-115.53980784754465,-116.33340351881836,-123.31241526366767,-2.720599536581894
5148070000.0,-115.1125459906949,-115.64781961095463,-124.4695189725615,-2.7941154825565064
5148060000.0,-115.73304577878221,-116.78515633160445,-122.40571552512083,-2.6592698984396104
5148050000.0,-115.42518348476959,-116.18600358240784,-123.36506478247102,-2.729123965869762
5148040000.0,-115.20691408668648,-115.80256315767915,-124.12927361358632,-2.775468493661156
5148030000.0,-115.8390046005701,-116.4847769651289,-124.4349391235471,-2.7607432260195592
5148020000.0,-115.57505116874735,-116.20538804468204,-124.2685242657279,-2.7652103810405504
5148010000.0,-115.81156288574698,-116.46503501893592,-124.359775185981,-2.7585363185444893
5148000000.0,-115.70482775346224,-116.57052864920155,-123.13465483791965,-2.7025013223096885
5147990000.0,-115.6097300235134,-116.28408524864238,-124.03150138952057,-2.7526204061311077
5147980000.0,-115.86380226763056,-116.7170329645435,-123.35061372312497,-2.7055703379702782
5147970000.0,-114.9697052648248,-115.74770485573359,-122.82094888735139,-2.7246313699273865
5147960000.0,-115.68781609267502,-116.150703310568,-125.64029544847386,-2.818012870597723
5147950000.0,-115.44878988237018,-116.40782887768881,-122.4789691798922,-2.6802684490260367
5147940000.0,-115.65251419809138,-116.38253609148916,-123.75689760786864,-2.7373185134506226
5147930000.0,-115.37315955768193,-116.17616992330235,-123.09911157656165,-2.71818663839418
5147920000.0,-115.29648822384799,-116.31686128342012,-122.0869436122741,-2.666308928474856
5147910000.0,-115.72764695429302,-116.44477455878123,-123.90315660901229,-2.7408050774275905
5147900000.0,-116.42108612818659,-116.9990612929633,-125.46562056043803,-2.78081830270805
5147890000.0,-116.44465015777348,-117.27281660098632,-124.04882198415335,-2.711814425081989
5147880000.0,-115.48797032378437,-116.24416416656167,-123.45209418667524,-2.7303432068639966
5147870000.0,-115.54941949907459,-116.41107302212151,-122.99764191603859,-2.7034947265101215
5147860000.0,-115.59918326901303,-116.2600785840427,-124.10195757738934,-2.7564219064361017
5147850000.0,-115.46405713647601,-116.58938162538989,-121.87964204085468,-2.64347580726012
