Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5145000000.0,-119.85745984625854,-121.64319880577926,-124.57944140007221,-2.522087996864402
5145025000.0,-118.717252729709,-120.9136657531347,-122.72997633871236,-2.45999597308705
5145050000.0,-119.32109375434452,-121.14035877999348,-123.97790213030464,-2.516706425496636
5145075000.0,-119.9823430384435,-122.62608111311516,-123.39302023296631,-2.400285799847672
5145100000.0,-119.1700727005989,-120.87577303482593,-124.05386121008468,-2.5351894681258518
5145125000.0,-120.07912830748504,-122.20720705198892,-124.19777145550688,-2.469790551764563
5145150000.0,-118.30390087891439,-121.30382644010831,-121.32460007263492,-2.3573903154669034
5145175000.0,-118.70255286302898,-120.75802479282098,-122.93855708159833,-2.480417969721482
5145200000.0,-119.57704010128822,-121.36183951099305,-124.30086957627833,-2.522239697471296
5145225000.0,-119.70598802462678,-121.83245389248654,-123.82718308544155,-2.4700241229042827
5145250000.0,-119.40281618689812,-122.23358863887823,-122.60038611473185,-2.3773027773957898
5145275000.0,-119.0783217512161,-121.16756501501439,-123.25909919169433,-2.475445951002893
5145300000.0,-120.22680463819736,-123.17928610151577,-123.2957032352613,-2.3628957984754764
5145325000.0,-120.02167322601818,-121.76436448221966,-124.82955940748317,-2.5290890758519575
5145350000.0,-119.67503910172678,-121.43122927128539,-124.4557119240595,-2.5268824648615844
5145375000.0,-120.26273700767241,-122.35326557985893,-124.44143478733764,-2.4752577224014076
5145400000.0,-118.91273160294608,-120.50362543297764,-124.04535461774086,-2.5546472139789187
5145425000.0,-118.95115524192286,-121.84585086593152,-122.08022113945933,-2.3696842908109925
5145450000.0,-119.09446684384841,-121.52629448754963,-122.77230590416085,-2.427675927271608
5145475000.0,-118.8902891918203,-121.12197226244164,-122.8499707886803,-2.4550163457994127
5145500000.0,-119.27173667681659,-120.72973790866652,-124.72062578106092,-2.57824732361946
5145525000.0,-118.92843977707349,-120.18144499586518,-124.93820418008019,-2.61727304315359
5145550000.0,-118.45117821488526,-119.99633383142435,-123.68899502066868,-2.56263294873428
5145575000.0,-119.41471321974532,-122.23904609548995,-122.61930109168748,-2.3780767386980095
5145600000.0,-117.83958211678569,-120.45772672009517,-121.28099473995931,-2.4035148081883566
5145625000.0,-119.88706091113825,-121.91549675161028,-124.16810526305021,-2.4844354727894555
5145650000.0,-118.89011461617645,-121.32679209124686,-122.56150066229682,-2.4270318613930337
5145675000.0,-120.18642943840175,-121.84887579785135,-125.16153612684748,-2.542425041999372
5145700000.0,-120.39281435990895,-122.7345410169655,-124.19367465111704,-2.4397966804164355
5145725000.0,-119.17483037322198,-121.29256687586934,-123.30987973619278,-2.4712902264646774
5145750000.0,-119.46254631347271,-121.93616016518064,-123.08533112414031,-2.4221539406703556
5145775000.0,-119.56806661547768,-121.99566401372917,-123.25154802972563,-2.4282383963028256
5145800000.0,-120.0706034964147,-122.35935661042228,-123.94669182404033,-2.44706444957255
5145825000.0,-118.87305325406956,-121.36098242057521,-122.47725689546243,-2.4202762571065457
5145850000.0,-119.23573500661922,-121.2992701193037,-123.45845023368157,-2.479226220571067
5145875000.0,-118.9130592730088,-121.8170734840789,-122.03231152261014,-2.368583319821283
5145900000.0,-119.27533332911258,-121.2229572947503,-123.69560539134798,-2.496647127390565
5145925000.0,-119.00755525934947,-120.92801198388284,-123.47625442823099,-2.5008230395245747
5145950000.0,-119.9298048552295,-121.82967572908844,-124.43576760688927,-2.5040117244141626
5145975000.0,-120.08905999734799,-122.18470048517327,-124.25950248959464,-2.474509822306342
