Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
3372000000.0,-99.43537267861399,-105.6223833970758,-100.63067722230484,2.0834732961620506
3372007500.0,-99.21788445245917,-105.4841563607409,-100.38837528847174,2.078367549999603
3372015000.0,-99.3032812576388,-105.61291295032103,-100.46044681231743,2.0756001835408573
3372022500.0,-99.2089947279389,-105.82280432520241,-100.27738044101582,2.05668242515831
3372030000.0,-99.09306136730993,-105.67918639032817,-100.16920004881374,2.0583691270188864
3372037500.0,-99.08361812223245,-105.73127789755632,-100.14260968796903,2.054629399358789
3372045000.0,-99.25222478774822,-105.22198887093602,-100.51869052998141,2.0977873913128704
3372052500.0,-99.09856849976927,-105.7573960561898,-100.15448122032593,2.0539543072739384
3372060000.0,-99.10460875220201,-105.11221622744375,-100.35833558277233,2.0952595705838983
3372067500.0,-99.00404353475909,-105.20998303718329,-100.19336799887049,2.0822483968712517
3372075000.0,-98.8948944889674,-105.20085711196245,-100.05318089715178,2.0758336573102736
3372082500.0,-99.07054928179559,-105.31282691755747,-100.2484891893657,2.079906733228422
3372090000.0,-99.09503484823108,-105.56958344464849,-100.20307116480112,2.0652373790380993
3372097500.0,-99.50871572510727,-106.11100411927964,-100.58032022757247,2.057383526563402
3372105000.0,-99.29194476497278,-105.86732900783889,-100.37110844790553,2.0590253725414365
3372112500.0,-99.23542452799549,-105.49171982972368,-100.40900607353066,2.079006852156773
3372120000.0,-99.2482663004413,-105.78837270748127,-100.33743332350016,2.0611881343227836
3372127500.0,-99.12160876799985,-105.30328374151595,-100.3186052162129,2.083819212550184
3372135000.0,-99.37116799158609,-105.8849391199914,-100.46787096713386,2.0628100320027554
3372142500.0,-99.1183496861305,-105.65714679174559,-100.2078899849873,2.06126862033845
3372150000.0,-99.34697673168357,-105.84019572027634,-100.44960178781976,2.0640801708650534
3372157500.0,-99.26619826831305,-105.48020536820728,-100.45298437674701,2.0817274013204203
3372165000.0,-99.32305790157517,-105.3738698112301,-100.56242112723893,2.0923915597630214
3372172500.0,-99.22303628203748,-105.7515223372917,-100.31552127446567,2.0619030115516153
3372180000.0,-99.17079126830902,-105.67123907828261,-100.27132922880622,2.0636329823982056
3372187500.0,-99.31578476153607,-105.28065422547941,-100.5839090086574,2.098115413724606
3372195000.0,-99.24486223202626,-105.3179656160498,-100.47688855208513,2.0909192087984296
3372202500.0,-99.20173757838201,-105.53869442608453,-100.35059439675061,2.0738654443351194
3372210000.0,-98.92991395795593,-105.10480723440871,-100.12906476169897,2.084259274232628
3372217500.0,-98.91550480461882,-105.56251539840639,-99.97467565403707,2.0546686764351954
3372225000.0,-99.31773614333862,-105.31956327544225,-100.57339917924014,2.095644727938044
