Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5300000000.0,-121.71717637322034,-136.20879711556393,-121.87437857996218,1.7604784324230487
5300250000.0,-121.21545332395853,-145.23479423126977,-121.23270027309765,1.5077992711919908
5300500000.0,-121.56661980314794,-144.55332840110853,-121.58850786942962,1.6417588625545
5300750000.0,-123.02059969320098,-146.494481094989,-123.04015991680872,1.6378823020829312
5301000000.0,-121.91780630111123,-139.74232430026095,-121.9900734394588,1.6996141276633134
5301250000.0,-123.14501901820493,-138.15200992224197,-123.28434525566735,1.7494297131228271
5301500000.0,-122.57117983336643,-135.97414711399273,-122.77422865318661,1.786180953980093
5301750000.0,-125.44170289234495,-136.76918354603254,-125.77401479530934,1.8456541258283765
5302000000.0,-122.99350784248267,-135.9297826669969,-123.22020302138277,1.7982737176476273
5302250000.0,-123.73628581328367,-135.31610405694332,-124.04914696482018,1.837588702934549
5302500000.0,-123.25506207058204,-148.61052260715996,-123.2677348461109,1.5167908127858203
5302750000.0,-122.83117359006864,-135.97690216467487,-123.0469253684876,1.7927619073829395
5303000000.0,-121.93176970359579,-155.86323097255567,-121.93352651856068,1.5909083710150609
5303250000.0,-124.43062113891587,-167.91462167943894,-124.43081585148758,1.564100515306715
5303500000.0,-124.13607022395148,-133.27841306270386,-124.70030017261917,1.9273493740953698
5303750000.0,-123.04226745241263,-131.04477173183537,-123.79119963469385,1.9801237530649467
5304000000.0,-123.34156521261684,-139.7609558927767,-123.44176005208242,1.7223949457950947
5304250000.0,-122.31302664372868,-132.73751743461509,-122.72589851329295,1.8766893510510698
5304500000.0,-122.53112920271272,-136.9491705193281,-122.69106753174864,1.7621119741987594
5304750000.0,-122.1063348838971,-139.5649596614454,-122.18501224094379,1.705189399609943
5305000000.0,-121.7709353729427,-134.22180688733346,-122.02523763903999,1.8115992399685688
5305250000.0,-122.84654828515804,-137.4377277314771,-123.00012399243526,1.758290839219791
5305500000.0,-122.31485610074944,-165.18040277890475,-122.31508061342687,1.563606367893005
5305750000.0,-122.21976232552063,-140.56205171099813,-122.28384722055782,1.6921216652109012
5306000000.0,-122.92587515110853,-138.2415063400607,-123.05549940958748,1.7431300422808498
5306250000.0,-124.04516783918237,-134.70951210431852,-124.43482914995957,1.8680995144972408
5306500000.0,-122.52411245887251,-130.88106908339591,-123.20945081053908,1.9628403125000269
5306750000.0,-123.69458645809661,-132.4501324827526,-124.31530703955454,1.9443657954663518
5307000000.0,-123.95388867300332,-139.87059476300465,-124.06653941703155,1.7315036684377574
5307250000.0,-121.5512546299439,-130.5546236909945,-122.13512135802378,1.9333636205573173
5307500000.0,-122.86580610331363,-134.69984591126152,-123.16026178094482,1.8297137573365563
5307750000.0,-123.25455832134506,-139.9862566273222,-123.34772583995564,1.7170017346670399
5308000000.0,-123.39817663531556,-135.18141426476063,-123.69621860629309,1.831267750331698
5308250000.0,-123.07960289551662,-138.30727375350162,-123.21192009129169,1.7449019466128652
5308500000.0,-123.59230222756022,-136.78339951258482,-123.80575586121506,1.7915863277410324
5308750000.0,-121.79621673019746,-134.46788396336612,-122.03755638743131,1.8054401844377994
5309000000.0,-122.35979841918352,-135.77206754356988,-122.56240251563688,1.7859467926561188
5309250000.0,-122.67546448936413,-144.92421065708106,-122.70141863609594,1.6480634807973928
5309500000.0,-123.20367171091279,-140.99690574782795,-123.27646570066983,1.7000815294841427
5309750000.0,-123.41126299009287,-160.56763175541516,-123.41209895728257,1.5569225247313299
5310000000.0,-123.02965929566852,-132.10486727485724,-123.60328577650256,1.9302410001749033
5310250000.0,-123.11017739470051,-147.41940732690654,-123.12630863015174,1.6317229662317327
5310500000.0,-124.65428804973932,-152.30311600193494,-124.66175726409554,1.61226145960625
5310750000.0,-122.80880357543724,-143.45887844195633,-122.846357312264,1.66371894343861
5311000000.0,-122.2067999509103,-155.37699441771008,-122.20889343437308,1.5927509084387477
5311250000.0,-121.05422049722716,-135.44009095698397,-121.21537032353025,1.762830724366944
5311500000.0,-123.2319656774153,-137.53488525915617,-123.39628260108108,1.764696782268179
5311750000.0,-122.43657428216947,-147.16165212132253,-122.45123006802403,1.6288714662366826
5312000000.0,-122.44166705674414,-134.47904427411433,-122.72220925302975,1.8235902404330533
5312250000.0,-122.03700919013343,-133.71741188720256,-122.34244964726045,1.8344433412004022
5312500000.0,-123.60559540036456,-139.9322682368629,-123.70797798765759,1.724034643635387
5312750000.0,-123.46506437165607,-145.68989208154403,-123.49116228486554,1.6482769724788402
5313000000.0,-122.70222286616367,-132.15117101675315,-123.22557545516571,1.9144613010152276
5313250000.0,-124.59477894571944,-135.9809261396482,-124.92245945193169,1.8437563890951982
5313500000.0,-121.06801077581345,-132.42641526724654,-121.39787300221667,1.8446520825198127
5313750000.0,-121.85510032915747,-148.77160393277487,-121.8639428481618,1.5256812028204223
5314000000.0,-123.04995727664416,-138.3726234653127,-123.17936857365082,1.7429891237058457
5314250000.0,-121.44386881381553,-134.03411222840478,-121.68990774975155,1.8076922200210257
5314500000.0,-122.5029838422108,-141.4803942751937,-122.55829412091964,1.6835289859393934
5314750000.0,-121.70967209380828,-141.8064545364179,-121.75235346743156,1.6698501635330958
5315000000.0,-123.24481093533646,-133.1070097413026,-123.71797051594112,1.8978821390650633
5315250000.0,-121.86034257020408,-136.23205607434988,-122.02202848026714,1.763147890569143
5315500000.0,-122.28126724224458,-138.0387839795284,-122.39818088867735,1.7345027549143097
5315750000.0,-123.25178000556281,-148.29493145113594,-123.26539915377587,1.6267810220618764
5316000000.0,-124.48853933509145,-139.86273154671122,-124.61640163741363,1.7419605787174501
5316250000.0,-121.49547621816218,-146.27616006009345,-121.50994524017455,1.6285004506245333
5316500000.0,-122.96173093152802,-137.72577196680504,-123.10921100459261,1.754553722079063
5316750000.0,-122.26608727212502,-141.46476561002035,-122.31863345070025,1.6806818398412913
5317000000.0,-119.89024812074972,-142.37401054348592,-119.91483122054728,1.6459969237302687
5317250000.0,-123.27510443370261,-142.1482390190847,-123.3317676120505,1.684896424025295
5317500000.0,-123.86027320617303,-145.6798507688429,-123.88893205287332,1.651985543058982
5317750000.0,-122.97070813351843,-138.30662266312373,-123.09971934415756,1.7427240642676924
5318000000.0,-121.7261939079056,-135.55730891834233,-121.90977136546103,1.7756702299396983
5318250000.0,-122.34762355430018,-137.62032822698743,-122.47855500183408,1.7439924591589484
5318500000.0,-121.49463912033443,-135.90836271335448,-121.65473950665026,1.7622082788758215
5318750000.0,-123.83924869256248,-159.515025266281,-123.8404243084143,1.5872487837872906
5319000000.0,-122.33471660887284,-135.13945068749416,-122.56857411304767,1.8018074873997225
5319250000.0,-122.869388777859,-151.98334013272822,-122.87471789914656,1.6058223826917253
5319500000.0,-122.50786262715823,-170.0,-122.50787198761715,1.5722644291558685
5319750000.0,-123.07509249533695,-134.94717421484316,-123.36689191413447,1.8285564421358378
5320000000.0,-122.03152742461326,-131.79902753711903,-122.51572106135391,1.9016036782812364
5320250000.0,-121.11761891165935,-138.06773614344388,-121.2061697355662,1.7133459174521308
5320500000.0,-121.81938676832456,-141.44757973989113,-121.86695767053153,1.67536029155302
5320750000.0,-123.3763440856946,-138.21623746435472,-123.52122761303171,1.7529379998285208
5321000000.0,-122.67321019452545,-135.1907758726348,-122.92352312124713,1.8097213121208244
5321250000.0,-122.29045472940713,-161.87005902392656,-122.29093319179653,1.5812924219565276
5321500000.0,-122.94644227482975,-136.85881694687563,-123.12654524395234,1.773735738061334
5321750000.0,-121.56004947122275,-152.1960945951448,-121.56380237500989,1.600190434758588
5322000000.0,-123.49266097177356,-141.51692656576114,-123.56165362035827,1.444922868949452
5322250000.0,-123.4128952946713,-141.6226058342516,-123.47898189285702,1.693997170538361
5322500000.0,-120.12409323643385,-134.99260314895298,-120.26800929349987,1.7523322227839453
5322750000.0,-122.77534010831582,-138.99244695302792,-122.88037039664063,1.725995541765336
5323000000.0,-124.56584110142957,-170.0,-124.56586905024943,1.573333145017678
5323250000.0,-123.6418056919756,-138.56075539750114,-123.78403243694069,1.7512694837419975
5323500000.0,-123.96541816635201,-135.87074049580926,-124.254916859986,1.8275496211634596
5323750000.0,-122.70823748859462,-136.90435488322322,-122.87672578967829,1.767126817416174
5324000000.0,-123.47710120864701,-137.42722695151235,-123.65561293532738,1.7728434231791919
5324250000.0,-122.13250538756981,-145.57253319169095,-122.15221902841598,1.6381446785684048
5324500000.0,-122.70122849399614,-139.7261851717636,-122.78825118574353,1.7121147134063959
5324750000.0,-122.34749013219782,-134.77327561197202,-122.60330981851456,1.8123095606592035
5325000000.0,-121.9965208331185,-132.8655014842787,-122.36745867091967,1.8609733087012805
5325250000.0,-124.89082098388954,-145.95375943468184,-124.92495568333894,1.6593938116237374
5325500000.0,-124.07506694333162,-138.08625142439007,-124.2510352979954,1.7714087149818651
5325750000.0,-122.69595931535537,-136.0161690817418,-122.90300905702743,1.788275874933896
5326000000.0,-121.04425321351748,-139.91869057601167,-121.1008992855298,1.6848792370581789
5326250000.0,-123.77821369435014,-131.6445393516467,-124.55326048545976,1.9869893073578853
5326500000.0,-123.20272323724913,-143.42992308023756,-123.244135915242,1.668369255716784
5326750000.0,-121.56172147733042,-145.52355723481244,-121.57919877597864,1.6342123996540223
5327000000.0,-123.26362608017271,-135.64454525506625,-123.52218296202483,1.8135854065305457
5327250000.0,-124.03974709081483,-138.47828447421162,-124.19891841611779,1.761655496476642
5327500000.0,-122.34153196617113,-132.60422825704177,-122.77087559663455,1.8826326826656434
5327750000.0,-122.3262506191462,-137.93557277773,-122.44727963246177,1.737345910108409
