Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5170000000.0,-107.90208315909308,-114.84427007958891,-108.88314323649482,-1.104404261834543
5170050000.0,-107.71200750073085,-115.15738312223917,-108.57428601363763,-1.1325448318639404
5170100000.0,-107.89300017242597,-114.65072723008726,-108.92208263655857,-1.0935688470482856
5170150000.0,-107.66024580220302,-114.46585839209294,-108.67661339750578,-1.0964096617948937
5170200000.0,-107.64845522916778,-114.91825604114014,-108.55026456473185,-1.1229536169073644
5170250000.0,-107.71992307872507,-114.40867418552298,-108.76763575397909,-1.0894417793916147
5170300000.0,-107.9253441965084,-115.13120438347937,-108.84204450310972,-1.1194011163847204
5170350000.0,-107.94803985665936,-114.7309138174424,-108.9704230381089,-1.0950631610161112
5170400000.0,-107.83097741101905,-115.13668972599469,-108.72454104248028,-1.1249347602044462
5170450000.0,-107.55164705622656,-114.70096333398297,-108.48174319583215,-1.1162325537426478
5170500000.0,-108.03954192812542,-114.70359239208568,-109.09401820729107,-1.0879536912122216
5170550000.0,-107.5116412454982,-114.08902469614515,-108.5902411509411,-1.0826895084343822
5170600000.0,-107.64381378460936,-114.65384607549566,-108.60784569134141,-1.1083174260313424
5170650000.0,-107.87549266123676,-114.60451898296017,-108.91228149191673,-1.0918566382568873
5170700000.0,-108.03869248902616,-114.87358458442029,-109.0473724689302,-1.0981369430427026
5170750000.0,-107.6252910017152,-114.42789390014198,-108.64245253698806,-1.0962316943721988
5170800000.0,-107.97304488227275,-115.43952922868601,-108.8307010099079,-1.1336820652597401
5170850000.0,-107.82695703386374,-115.3984118418737,-108.66202834307886,-1.139287685152634
5170900000.0,-107.8939326949166,-114.88502618798726,-108.86268453241668,-1.1072289231653833
5170950000.0,-107.76060386176363,-114.55054591059366,-108.78111288692125,-1.0954821856467438
5171000000.0,-107.69238932277244,-114.26609148985504,-108.7720276096448,-1.0824644145063782
5171050000.0,-107.63949060489972,-115.4033922272261,-108.43483382749525,-1.1493541493191883
5171100000.0,-108.00947619352998,-114.56090479103052,-109.09542133609621,-1.0810998726695429
5171150000.0,-108.17109318001866,-115.00102100371464,-109.18107197555648,-1.0978446037386287
5171200000.0,-107.96988615518202,-114.52523263764861,-109.05471892117147,-1.0813402189718027
5171250000.0,-107.57961896791244,-114.58653866130412,-108.54442483240915,-1.1081387337464865
5171300000.0,-107.8340156999245,-115.03400243981035,-108.75209747140795,-1.1190731705378782
5171350000.0,-107.64929511831824,-114.24695602080743,-108.72219552662199,-1.0839271944686695
5171400000.0,-107.63401876011855,-114.47303024742078,-108.64162239345987,-1.0983793685463061
5171450000.0,-107.73821272666962,-114.53013231931948,-108.75819808175324,-1.0955993451785377
5171500000.0,-107.72305027867918,-114.43582775190521,-108.76423079354572,-1.0908840871412087
5171550000.0,-107.65007436984816,-114.39067839959864,-108.68374672117574,-1.0925481969815838
5171600000.0,-107.85578032347543,-114.23765754735552,-108.99112533173829,-1.0705635821913688
5171650000.0,-107.7557074338975,-114.77893651730484,-108.7164655946335,-1.1090741584026511
5171700000.0,-107.90111905671458,-115.8083672383988,-108.66821538472465,-1.1566799925735838
5171750000.0,-107.72335093803582,-115.11983177463281,-108.59644230627838,-1.1298976346060592
5171800000.0,-107.93968003540989,-114.45994955244348,-109.03451800281496,-1.079183422666498
5171850000.0,-107.88133935558271,-114.62920528310909,-108.91306232717803,-1.0929813675703923
5171900000.0,-107.6992913732198,-115.15817502825642,-108.55860874485798,-1.133272965772827
5171950000.0,-107.62607445784428,-114.7206146338385,-108.56935528551139,-1.1131385910281602
5172000000.0,-107.81132710530032,-115.166155148672,-108.69374791999994,-1.1276281090729798
5172050000.0,-107.71603974429829,-115.0692070369165,-108.59883481216825,-1.1275373436020886
5172100000.0,-107.6493894894905,-114.19425742864155,-108.73720024019664,-1.0806970910896418
5172150000.0,-107.69794306458883,-114.49628115318481,-108.71623082470262,-1.0959793764657726
5172200000.0,-107.79912472823808,-114.5280826897978,-108.83593199139435,-1.0918525514973736
5172250000.0,-107.86391009545646,-114.50156028361039,-108.92566980290957,-1.0863572329193674
5172300000.0,-107.73274339515908,-114.71115441894179,-108.70467037119386,-1.1064983413103073
5172350000.0,-107.75141804575574,-115.14043489515926,-108.62617316517814,-1.129491924987497
5172400000.0,-107.6279520085785,-115.10541838782503,-108.48321409720509,-1.1342723922368068
5172450000.0,-107.63783071661166,-114.85029188155218,-108.55298119060434,-1.1197693574479926
5172500000.0,-107.69229575044389,-115.2072108437501,-108.53944935062091,-1.1362785893494067
5172550000.0,-107.94205675888472,-115.43502173926214,-108.79395273168174,-1.1351039575903028
5172600000.0,-107.81000616462093,-114.98566443778503,-108.7338347686564,-1.117711860280128
5172650000.0,-107.7621277296398,-114.98914565900151,-108.67387070442454,-1.1205801988655788
5172700000.0,-107.84271570367649,-115.43040595197205,-108.67435267933243,-1.1401473692089643
5172750000.0,-107.90042968344372,-115.0281336327167,-108.83570331532152,-1.1150146974893584
5172800000.0,-107.73565102750688,-115.30685132245299,-108.5707762986121,-1.139274192904829
5172850000.0,-107.64433926084027,-114.5756873620723,-108.62815070765622,-1.1037755507915876
5172900000.0,-107.79034485690515,-114.57140756534042,-108.81320892696763,-1.0949557132429553
5172950000.0,-107.75776669328862,-114.70493895962673,-108.73756415776307,-1.1046931092228993
5173000000.0,-107.66649992084916,-114.77962975066924,-108.60528303994778,-1.1141913207200858
5173050000.0,-107.7885937397019,-114.71292911807717,-108.77418991817571,-1.1033682497918613
5173100000.0,-107.74673472030238,-114.74654800171348,-108.71331021632245,-1.1077304592162498
5173150000.0,-108.00502535768067,-115.23456523953004,-108.91617941576891,-1.1207205064263575
5173200000.0,-107.90039204798441,-115.23695223250024,-108.78693922101554,-1.1266285398719058
5173250000.0,-107.73092775097717,-114.42435276678742,-108.77736610470797,-1.0897227528652165
5173300000.0,-107.94493999644104,-114.89587209256997,-108.92378642881937,-1.1049108137033443
5173350000.0,-107.66674179035141,-115.17869425777141,-108.51453377265972,-1.136120258895182
5173400000.0,-107.80780653763293,-115.28848662697492,-108.66236944362572,-1.1344449698086898
5173450000.0,-108.00440328736421,-115.06720003014124,-108.9554198722308,-1.1113344782507002
5173500000.0,-107.7787808394651,-114.79393785903996,-108.74153997309634,-1.1086114593978587
5173550000.0,-107.70113992452525,-114.40517228246568,-108.74469269662688,-1.090359703273018
5173600000.0,-107.81769857713121,-115.3574063429047,-108.65953057957233,-1.1376010055725059
5173650000.0,-107.86767411884368,-114.49232443602467,-108.93304111167353,-1.0855688351289794
5173700000.0,-107.65007320325681,-115.00999565698835,-108.53134707674455,-1.1279064026770353
5173750000.0,-108.01222237249314,-115.16424789670222,-108.94167172893742,-1.1163849552629557
5173800000.0,-107.79688450456993,-114.73502005545495,-108.77897199042684,-1.1041693752636643
5173850000.0,-107.69022958119648,-115.07041217017097,-108.56695841586009,-1.1290111819409347
5173900000.0,-107.54688954113531,-114.72563246414857,-108.46998728862823,-1.1178847243347552
5173950000.0,-107.88350050539114,-115.08976252183119,-108.80010638395083,-1.1194235426562509
5174000000.0,-107.91968732145787,-114.75834693273578,-108.92738284539753,-1.0983586663667548
5174050000.0,-107.71411768245089,-114.59052916796993,-108.71200780175889,-1.1005737349089266
5174100000.0,-107.62507089767095,-114.99567025823924,-108.50394634179672,-1.1284890045074587
5174150000.0,-107.71677732551558,-114.33891299542319,-108.78284369229232,-1.085416156253232
5174200000.0,-107.96099599005566,-115.0177456756684,-108.9134942143489,-1.1109898673748577
5174250000.0,-107.76844972685743,-114.8131528697288,-108.72390724234765,-1.1103024655146394
5174300000.0,-107.84073661085444,-114.41314668573855,-108.92073962644366,-1.0823853798764866
5174350000.0,-107.97108295349359,-115.17290536044908,-108.88873271871739,-1.11917569504029
5174400000.0,-107.89969679388085,-114.91009992862699,-108.8636365352147,-1.1083387106165585
5174450000.0,-107.80047163467218,-114.9651124150775,-108.72691590041487,-1.117093818517349
