Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5149000000.0,-107.70761910888913,-110.03068710222695,-111.53472392611204,-2.442344360224491
5148990000.0,-107.56086446478854,-109.95853680910785,-111.28462992665716,-2.432235712763443
5148980000.0,-107.45748401652845,-109.82329504747503,-111.22486549517214,-2.4365275096887813
5148970000.0,-107.46656410516209,-109.97963229084337,-111.03847508814377,-2.416995976730254
5148960000.0,-107.66980032046048,-110.34338622768368,-111.04513099597574,-2.3965462924349885
5148950000.0,-107.62820912301713,-109.89694198906705,-111.53331457820434,-2.4498393477505402
5148940000.0,-107.60662864134473,-109.9165017525269,-111.45245773252509,-2.444153994027121
5148930000.0,-107.79919797913485,-110.43031611116022,-111.22498075706875,-2.4018753819012124
5148920000.0,-107.77453789786868,-110.14054442563591,-111.54164943264122,-2.436501061722763
5148910000.0,-107.82040906191035,-110.23987118772604,-111.51477756007563,-2.4293218926265516
5148900000.0,-108.00329030602902,-110.55153416022716,-111.53072349331308,-2.4124421449977342
5148890000.0,-107.90492449570779,-110.38332514809419,-111.52148040235011,-2.4215252830915817
5148880000.0,-107.97517175936963,-110.50162082287733,-111.53006707636217,-2.4152587670124555
5148870000.0,-107.9805109788474,-110.49648080241484,-111.54872199860225,-2.416618746930563
5148860000.0,-107.71377832432051,-110.10356146736116,-111.4482731315504,-2.433294939026825
5148850000.0,-107.73711530805929,-109.96337600336894,-111.70488162051342,-2.455778622788255
5148840000.0,-107.86108452544457,-110.4124151628016,-111.3846533534845,-2.4120445165121986
5148830000.0,-107.5808624869809,-110.04978409499961,-111.20976852222654,-2.422770954788083
5148820000.0,-107.54302003258353,-109.98899044539768,-111.202087991598,-2.4258000797424444
5148810000.0,-107.58433736291208,-109.84004824461448,-111.5084938231363,-2.451652703345934
5148800000.0,-107.53989397521188,-110.1230949629014,-111.02392253601964,-2.407957581906303
5148790000.0,-107.79831578566575,-110.29893659572198,-111.38616283584386,-2.418617469340284
5148780000.0,-107.6769384276686,-109.93385561767104,-111.59932415106441,-2.4514844390940627
5148770000.0,-107.51058244129396,-110.01443481823644,-111.0942821783788,-2.4181959906071224
5148760000.0,-107.69576466519348,-109.96816960433635,-111.59552327511847,-2.449329206855186
5148750000.0,-107.67243703686346,-109.9792783396446,-111.52258793159022,-2.444570737749788
5148740000.0,-107.54796681540567,-109.91864224134873,-111.30864007513705,-2.435869846262371
5148730000.0,-107.82291056792897,-110.31267935020423,-111.42473658241448,-2.4200354767217616
5148720000.0,-107.48446244640844,-109.83676581289035,-111.27056576908967,-2.438358347560536
5148710000.0,-107.59260744443404,-109.77075261603187,-111.63323249078718,-2.462595188120657
5148700000.0,-107.41831530894936,-109.6385755460986,-111.39505764022732,-2.456623550827394
5148690000.0,-107.56910441404338,-109.78531592139716,-111.55192072198216,-2.457194479198273
5148680000.0,-107.52934458369467,-110.11672878409912,-111.00823121118432,-2.4074236278786616
5148670000.0,-107.59072484362957,-109.93666688012922,-111.38569338004521,-2.4392229256095486
5148660000.0,-107.48398063625481,-109.81346571024989,-111.30202880618116,-2.4414666763645076
5148650000.0,-107.10681566589963,-109.43470156665371,-110.92711778686268,-2.4416852539807214
5148640000.0,-107.56688197283944,-109.86679042743421,-111.42694312089978,-2.4455250353864977
5148630000.0,-107.2952731950337,-109.58939263528222,-111.16363905454611,-2.4463233061654663
5148620000.0,-107.11093511998848,-109.50327317344134,-110.84195020075926,-2.432951660944711
5148610000.0,-107.29986314085467,-109.60804473206429,-111.14810256931605,-2.4443864620184717
5148600000.0,-107.39387670300202,-109.80092720583036,-111.10494744369905,-2.4309795209933007
5148590000.0,-107.39707096347779,-109.72796698877352,-111.2131321308093,-2.4412739057110673
5148580000.0,-107.39519287799764,-109.63121515360399,-111.34842282996755,-2.454407193376422
5148570000.0,-107.28619541989515,-109.54140062499648,-111.21109452267454,-2.4517232557858564
5148560000.0,-106.97428756652653,-109.16274103373428,-110.99913176775112,-2.461126789084428
5148550000.0,-107.23776632285936,-109.45613624338174,-111.21734277901007,-2.4568900294995357
5148540000.0,-107.21451553270632,-109.74809506488833,-110.76039191583513,-2.414335510733888
5148530000.0,-107.38014249490763,-109.57723229740424,-111.39183810480033,-2.4598999433981863
5148520000.0,-107.26668246496129,-109.54603860821405,-111.15634986507189,-2.448364962151967
5148510000.0,-107.30865721552505,-109.88770174685628,-110.79780577439183,-2.40848868909896
5148500000.0,-107.35939963022136,-109.38403096265165,-111.64684235398451,-2.48500350067867
5148490000.0,-107.48153125822645,-109.74927976970291,-111.38807190473196,-2.449976188792573
5148480000.0,-107.64042287745644,-110.17789925872948,-111.18138449641506,-2.4138316693803463
5148470000.0,-107.51243044903876,-109.64540295258954,-111.62334558307002,-2.46908253931261
5148460000.0,-107.27600449650048,-109.47831185063613,-111.27978838766133,-2.4591602453897945
5148450000.0,-107.1149670859835,-109.40598208556828,-110.98779758553303,-2.4467519243434075
5148440000.0,-106.98757186930906,-109.2848845734545,-110.85135345484034,-2.4458828138192366
5148430000.0,-107.20859958229192,-109.30289559805857,-111.38121081528588,-2.4747064141068336
5148420000.0,-106.93167181077051,-108.98976517043081,-111.16334846024156,-2.480030197398213
5148410000.0,-106.79006840482688,-108.87492199836299,-110.97796060945376,-2.4760893522000114
5148400000.0,-106.69883602867769,-108.70358445093771,-111.01996392561247,-2.4879830074183973
5148390000.0,-106.92736940343454,-108.90270069960297,-111.29910748572628,-2.492425259933259
5148380000.0,-106.6411351547657,-108.72135861957516,-110.8365523272223,-2.476768922693952
5148370000.0,-106.61559953852837,-108.6356519474509,-110.91076301201039,-2.4856880379323956
5148360000.0,-106.71433596818743,-108.81253925664366,-110.88064931275969,-2.4741353037841654
5148350000.0,-106.81920717970888,-108.88596986001623,-111.03662129561577,-2.478750001475284
5148340000.0,-107.0138196420346,-109.07263277110184,-111.24430927605385,-2.479923780506396
5148330000.0,-106.78999868040101,-109.02985980332338,-110.73753427224743,-2.4538689129900373
5148320000.0,-106.79763723193945,-108.91568238594891,-110.93219550671267,-2.471245403607133
5148310000.0,-106.82064106753353,-108.91083070712001,-110.99988709212684,-2.475307350733052
5148300000.0,-107.07764644372432,-109.30753440782512,-111.04000174574242,-2.4552685704664654
5148290000.0,-107.13440950301775,-109.39216930885937,-111.0555590725441,-2.4513669393914
5148280000.0,-107.06155953684244,-109.19646772087182,-111.16942411758248,-2.4688027753116364
5148270000.0,-106.9996915498283,-109.00529250553654,-111.31936655218922,-2.4878548751672813
5148260000.0,-106.66194054292417,-108.82629337474512,-110.72382927206648,-2.4645668099343614
5148250000.0,-106.80955371483961,-109.00584716197622,-110.82245899717954,-2.4600129419923094
5148240000.0,-106.59078394629626,-108.65649757604567,-110.80991993120172,-2.4789047348345394
5148230000.0,-106.68961250370094,-108.6028313026537,-111.17135692250056,-2.5019417529575056
5148220000.0,-106.62956301615189,-108.5785339961792,-111.0474557700579,-2.4964410182892123
5148210000.0,-106.65041341381844,-108.68464562327105,-110.92173833058541,-2.483571332686703
5148200000.0,-106.2942992603092,-108.20070493968691,-110.78837915479116,-2.50299720027738
5148190000.0,-105.80862462336438,-107.68744963573495,-110.35320254416435,-2.507293789309036
5148180000.0,-105.85470894340041,-107.6700713193371,-110.51902809067458,-2.5173297406963373
5148170000.0,-105.90098734613319,-107.60680711598987,-110.78452758556674,-2.53516964305206
5148160000.0,-105.59515361324961,-107.20937285456233,-110.67551047312475,-2.550627369481734
5148150000.0,-105.54069454260583,-107.27076520279905,-110.37425591413212,-2.5311615165265295
5148140000.0,-105.52945756675132,-107.15517319137126,-110.584385487768,-2.5486588935799244
5148130000.0,-105.41393685249383,-107.04468451322998,-110.45780209859679,-2.5477999046224875
5148120000.0,-105.18490446419933,-106.86186523244967,-110.12905186341962,-2.5399845332822983
5148110000.0,-105.37912563047642,-106.98625142752073,-110.47528097119338,-2.5518461396394665
5148100000.0,-105.39648306067969,-106.87200555013563,-110.80176117752407,-2.5750648457379604
5148090000.0,-105.2600431060423,-106.78029520897599,-110.55670516770971,-2.5670402227334512
5148080000.0,-105.16769160058617,-106.82878762981898,-110.14569508808066,-2.542652742961858
5148070000.0,-105.27484352850527,-106.8515863799526,-110.43962342925774,-2.5571031407221008
5148060000.0,-105.30657490259726,-106.8967660701169,-110.44078658948676,-2.554768853924537
5148050000.0,-105.20991900749978,-106.87795156601297,-110.17307191386345,-2.541484243772394
5148040000.0,-105.59229989592323,-107.27503868670513,-110.5242124876315,-2.539016536750542
5148030000.0,-105.49964716282165,-107.08530284414267,-110.64413348289676,-2.555554778245169
5148020000.0,-105.5115915610173,-107.21147593659518,-110.40749515846147,-2.536155873990344
5148010000.0,-105.8181444495102,-107.54634626032556,-110.65552709228623,-2.5314691805879757
5148000000.0,-105.4844141101234,-107.16725818348286,-110.41610423897913,-2.538998917286314
5147990000.0,-105.24108071356345,-106.76783494016303,-110.52226896610875,-2.565885409352498
5147980000.0,-105.50303049037099,-107.16555592208353,-110.47796763663406,-2.5424117117994802
5147970000.0,-105.47368127452853,-107.15480775964416,-110.40900277841261,-2.5392864456991204
5147960000.0,-105.51839770271293,-107.10845399566668,-110.65291442771658,-2.554792206123195
5147950000.0,-105.35522690305399,-106.96877611006093,-110.43707250252027,-2.5507423551147754
5147940000.0,-105.45643771983626,-107.18597329762122,-110.29109267291739,-2.531249585232912
5147930000.0,-105.425131130214,-106.94212037623181,-110.72958775625624,-2.567620827507464
5147920000.0,-105.49967351776367,-107.23042906153182,-110.33183574785114,-2.5310488162771114
5147910000.0,-105.82049520600867,-107.51103581783119,-110.73596782571005,-2.537712667386972
5147900000.0,-105.69185037579253,-107.47260874446512,-110.42364137737438,-2.522892723457311
5147890000.0,-105.73313214220406,-107.41477766476254,-110.6673558103968,-2.5391995389090094
5147880000.0,-105.5389367346865,-107.14417629887896,-110.63930713102287,-2.5521707669032714
5147870000.0,-105.71182947060981,-107.42872532467105,-110.57243688997195,-2.533334764721406
5147860000.0,-105.75258568756516,-107.44775372257892,-110.6583506240832,-2.5369410303755013
5147850000.0,-105.37103992482058,-106.84173543813378,-110.78827139113028,-2.5759393622419893
5147840000.0,-105.50397951290314,-107.25543101385361,-110.29417629757418,-2.5276558977721666
5147830000.0,-105.22828646041395,-106.6100529193826,-110.87436394840493,-2.592362456840669
5147820000.0,-105.26435370137186,-106.9376847014118,-110.21621305756227,-2.540593659661051
5147810000.0,-105.34574778694513,-106.82529929230087,-110.74108385450968,-2.57433618881986
5147800000.0,-104.99318488129066,-106.46581104154339,-110.40562981987247,-2.57558937887719
5147790000.0,-105.14809094063881,-106.75084504931434,-110.25402449613364,-2.5525988710331133
5147780000.0,-105.06570107330151,-106.59560004278435,-110.3394334533771,-2.5653279316865873
5147770000.0,-105.43453755820931,-107.05142102491486,-110.5089821261199,-2.550170440091502
5147760000.0,-105.39722468648314,-106.92123989855546,-110.6849217265596,-2.5663715174861474
5147750000.0,-105.37917004838957,-107.03887002175995,-110.36017140889427,-2.542888271590192
5147740000.0,-105.27886217911265,-106.86991071061092,-110.41113553698412,-2.554620437468717
5147730000.0,-105.38913394727076,-107.01251277491282,-110.44921316536349,-2.549058336261823
5147720000.0,-105.80734208607595,-107.53084776910676,-110.65434913513639,-2.532243183457473
5147710000.0,-105.79872665236813,-107.57000111000904,-110.54928933915147,-2.524428863706325
5147700000.0,-105.95431903382993,-107.68938983769586,-110.77768107860733,-2.5303393446218947
5147690000.0,-105.85453602235927,-107.73782097254333,-110.3908864093684,-2.506596384571328
5147680000.0,-105.96172813530528,-107.92175403749951,-110.36017076547053,-2.4947528159458323
5147670000.0,-106.43489566361421,-108.30528168369563,-110.99510755760909,-2.508616197499975
5147660000.0,-106.19558234969624,-108.12580567145937,-110.64677484410714,-2.499317615017344
5147650000.0,-106.78437344802673,-108.79443311454261,-111.09646242247274,-2.487185302789895
5147640000.0,-106.8911550442138,-108.83030975079386,-111.32643376065582,-2.4979450542120327
5147630000.0,-106.5481821274997,-108.60930863847132,-110.77486014916295,-2.479581908363519
5147620000.0,-106.9070653233538,-108.88371107403005,-111.276521979358,-2.4922258890693807
5147610000.0,-107.37840296741746,-109.58398590224536,-111.37723207801918,-2.4586964333259864
5147600000.0,-106.84258969144109,-109.05056479557517,-110.83780623190833,-2.458357987014901
5147590000.0,-107.1343814759846,-109.20706166169578,-111.34210337188054,-2.4778781016348863
5147580000.0,-106.96270867180118,-109.2068389833414,-110.90392620858118,-2.45327098340705
5147570000.0,-106.79043180058697,-108.7466701352949,-111.1955229331147,-2.4953305497379294
5147560000.0,-106.96193019315062,-109.09613427046583,-111.07090401202541,-2.4689045213084615
5147550000.0,-106.83277154231115,-108.89717993946006,-111.05405141772445,-2.4790973235990754
5147540000.0,-106.60040232979807,-108.64670220481484,-110.85160285841954,-2.481777184047772
5147530000.0,-106.80378323704515,-108.86411722081402,-111.03176645013946,-2.4796990010817193
5147520000.0,-106.87085408135653,-108.9651820289567,-111.0434137854109,-2.4747017440386223
5147510000.0,-106.78959683559214,-108.76134399739621,-111.16756531405046,-2.492969305959409
5147500000.0,-106.51507965423806,-108.60208385426249,-110.69948380749209,-2.475774027785785
5147490000.0,-106.83509325958589,-108.9682086198787,-110.9457831374973,-2.46906188673023
5147480000.0,-107.0778632701107,-109.17961867147456,-111.23846400552011,-2.4736166873086236
5147470000.0,-106.80360521172561,-108.82959332686859,-111.08876439129503,-2.4848008511718938
5147460000.0,-107.05072598147652,-109.20303494978965,-111.13132398201324,-2.4662950211375754
5147450000.0,-106.88627141618954,-109.02523866347812,-110.98775043377174,-2.4682166396046705
5147440000.0,-107.32958676954466,-109.48384897000194,-111.40714155296209,-2.4660143297498722
5147430000.0,-107.24970074184482,-109.53140969053763,-111.13596147904587,-2.4480390179395446
5147420000.0,-107.56149914318934,-109.99887543696326,-111.23195674894411,-2.4269391261190463
5147410000.0,-107.36647858026656,-109.66626983242932,-111.22670759564275,-2.4455411840683294
5147400000.0,-107.60176171206453,-110.10264397630903,-111.18927295631023,-2.418583355730557
5147390000.0,-107.48382919068632,-109.80528763749331,-111.31321068547183,-2.4425647483653505
5147380000.0,-107.76336705816425,-110.17532799621151,-111.46781646628092,-2.430323045746177
5147370000.0,-107.77228803885092,-110.22358546360222,-111.42432243496556,-2.4250953620430455
5147360000.0,-107.64627990426844,-109.92780832251668,-111.53280187427742,-2.4480640199411146
5147350000.0,-107.75442608037858,-110.23156670500944,-111.37262008751954,-2.4216906870954555
5147340000.0,-107.62913859596318,-109.90154525113196,-111.52889470980533,-2.449328968580937
5147330000.0,-107.73359732470256,-110.19538340081596,-111.37184124301113,-2.42371072790968
5147320000.0,-107.74567599470821,-110.14001831991207,-111.47396468678686,-2.432682533569178
5147310000.0,-107.92691862084081,-110.24356217499573,-111.76312288630729,-2.443224619836199
5147300000.0,-107.81017087936753,-110.34033645490133,-111.36036120224546,-2.4147773371898795
5147290000.0,-108.01176865189376,-110.48192334964547,-111.6390645941305,-2.4226087332502577
5147280000.0,-108.24106590374157,-110.77964377925106,-111.78064010795214,-2.4136893447844407
5147270000.0,-107.90634960528561,-110.61640425649536,-111.2392038935682,-2.3920150386473864
5147260000.0,-107.7673102755474,-110.44562039784161,-111.13709481382513,-2.3959569797301428
5147250000.0,-108.2550024837043,-110.86592507004782,-111.7051605870169,-2.404429777889822
5147240000.0,-108.24885706059214,-110.88366419159131,-111.67021426801301,-2.4014101981067744
5147230000.0,-108.36918387380629,-111.28140416555175,-111.47982977431246,-2.3676157930393877
5147220000.0,-108.3662120840222,-111.19396892682781,-111.56706575946599,-2.377665068855324
5147210000.0,-108.4463491913707,-111.16421899593065,-111.7702007014208,-2.3910493377090067
5147200000.0,-108.31050387548382,-111.04302976721607,-111.61756565003246,-2.3892433432944173
5147190000.0,-108.41412765869335,-111.06876847623005,-111.8118319895555,-2.398916585731128
5147180000.0,-108.40512987584526,-111.07103074281622,-111.78951073439504,-2.39750643866379
5147170000.0,-108.09758078164684,-110.88671756694531,-111.34091374877804,-2.382328216935347
5147160000.0,-108.45102699515586,-111.17323795446916,-111.76989267960118,-2.390513717631648
5147150000.0,-108.36837420073451,-110.94095734621818,-111.86550377553567,-2.4093154455075116
5147140000.0,-108.13706526453154,-110.89098535880886,-111.41983492854045,-2.3866187267126087
