Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5160000000.0,-120.11368731732902,-122.48811688564362,-123.86919564567603,-2.435362886697356
5160133333.333333,-119.4260676596706,-122.1449316188705,-122.74877643540398,-2.3909266261994637
5160266666.666667,-120.0671585990751,-122.53222218097966,-123.70110902502142,-2.4232788482400487
5160400000.0,-119.51666789285451,-121.26785771857953,-124.30739151488068,-2.527698644736299
5160533333.333333,-118.83632931193894,-120.83785298237845,-123.16295984245549,-2.4884679821598756
5160666666.666667,-119.60841172208487,-121.54426004957796,-124.04957107555867,-2.4984527156582956
5160800000.0,-118.92471066605395,-121.83798614270876,-122.0342523273581,-2.367491518672803
5160933333.333333,-117.93512009344684,-119.84052437387824,-122.43101765986896,-2.5031525272964568
5161066666.666667,-119.14046308320931,-121.10402754063026,-123.53270872261227,-2.49421369142678
5161200000.0,-117.79993376780433,-119.58214802390668,-122.52885389153013,-2.5226573502938225
5161333333.333333,-118.41097333618876,-121.06657257495729,-121.80754067348708,-2.3987964027677924
5161466666.666667,-118.74081920477224,-120.51110888743942,-123.49333808983276,-2.524588657765338
5161600000.0,-119.42543163496845,-122.18828192831985,-122.69813670320305,-2.385527250324238
5161733333.333333,-119.33592443732307,-121.78700207873999,-122.98824863047022,-2.425124417655814
5161866666.666667,-118.60604645053799,-120.58809934262686,-122.96613805541661,-2.491406623731264
5162000000.0,-118.5433122190011,-121.62857053598958,-121.47992566086059,-2.3476382209838813
5162133333.333333,-119.57961666687146,-122.07323475129768,-123.17647507846914,-2.4195320339485935
5162266666.666667,-119.54686562549263,-121.03156372003494,-124.92954827576003,-2.573407117007287
5162400000.0,-119.14804899997614,-121.6254425227977,-122.7659141388483,-2.421657484690654
5162533333.333333,-119.00691815312719,-121.70651213874243,-122.35187751778884,-2.3933105731910245
5162666666.666667,-119.87251083993927,-121.51008112125994,-124.90144212615655,-2.546637790765215
5162800000.0,-119.48804264211367,-121.17694907259,-124.40695121270197,-2.537985476758443
5162933333.333333,-118.8859136940829,-121.37895536055555,-122.48351534301054,-2.419607390011408
5163066666.666667,-120.65165734548137,-121.88941277843612,-126.7073411609976,-2.620319638886328
5163200000.0,-120.23536876597213,-122.9875052044529,-123.52015394465411,-2.3868370168913318
5163333333.333333,-119.9101282632785,-121.18501605070426,-125.85511317279084,-2.612938415320535
5163466666.666667,-119.8925349840489,-121.86755637882938,-124.2648112203776,-2.492472276482896
5163600000.0,-119.59232213267335,-122.20736217037684,-123.03749028073187,-2.4039079248260835
5163733333.333333,-119.36851060427684,-121.03190652446017,-124.34158194070744,-2.542264987889544
5163866666.666667,-118.07353538764197,-121.64803934745579,-120.58457269844891,-2.295128807440644
5164000000.0,-118.98106453195516,-121.2472682264727,-122.88985913832394,-2.450191019962191
5164133333.333333,-118.19126696441157,-120.13787686327285,-122.61333157835737,-2.496802349940893
5164266666.666667,-118.40713753962069,-120.33156628871653,-122.86870356636697,-2.5002102207456804
5164400000.0,-118.79978069772469,-120.4497023511773,-123.80186528710588,-2.544541322189198
5164533333.333333,-119.29972494580997,-121.59425830378447,-123.16749611860706,-2.446266186346286
5164666666.666667,-119.46365070513089,-121.55535761049447,-123.64044332744912,-2.4750852239627
5164800000.0,-119.12564347163546,-121.78395934567094,-122.5189909909728,-2.3984559028502472
5164933333.333333,-118.85990453376323,-120.84127029929341,-123.22118446129979,-2.491510656761525
5165066666.666667,-120.59795807085187,-123.29063242866069,-123.95095949611488,-2.3941694100554294
5165200000.0,-119.75562886648709,-122.49710028560699,-123.05250231527765,-2.3881442362501173
5165333333.333333,-118.39546034521518,-120.92563316449565,-121.94564150662849,-2.4147763993044817
5165466666.666667,-118.87549566611139,-120.77412287255528,-123.38372561333499,-2.5042050468726638
5165600000.0,-119.3508343807001,-122.45081520087092,-122.27326795854266,-2.3459747610146855
