Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5170000000.0,-115.53558014155291,-116.73641247805608,-121.70518980137466,-2.627786540353932
5170050000.0,-115.45731962797369,-116.95437613535026,-120.80982821449257,-2.571183891531758
5170100000.0,-114.9937289493429,-116.57742946488543,-120.14265530444047,-2.555893989829
5170150000.0,-116.18324056048385,-117.65840015112637,-121.58941574273302,-2.5751305344158566
5170200000.0,-115.59300151558722,-116.942001332457,-121.3277802899928,-2.598569190107876
5170250000.0,-115.23115323906032,-116.88969146168937,-120.21465164262753,-2.543084361472096
5170300000.0,-115.07122376690299,-116.23116030331403,-121.37179211506813,-2.6362118354752826
5170350000.0,-115.92800601894724,-117.47237875935703,-121.16765551867987,-2.562770852837992
5170400000.0,-116.11686397159681,-117.45722488947864,-121.87544718696259,-2.6002201770252937
5170450000.0,-115.60499735676024,-117.35271300440107,-120.40272470750493,-2.5282665506129964
5170500000.0,-115.50125396751126,-117.11622628876444,-120.57993845277211,-2.5504981663576967
5170550000.0,-115.11141725552503,-116.40055972386509,-121.01488980712423,-2.610137806848278
5170600000.0,-115.41039140650096,-116.78151291931724,-121.08501411532096,-2.5943693477357885
5170650000.0,-115.52897918035868,-117.3718473384679,-120.14077931937139,-2.512953971416655
5170700000.0,-115.81574490706276,-116.828071946049,-122.63671552237597,-2.668112918815311
5170750000.0,-116.10381002270195,-117.7784333597435,-121.0529213164984,-2.5403766960636447
5170800000.0,-115.17035267855084,-116.47726761986513,-121.02280539382568,-2.606671012980267
5170850000.0,-115.61683067700528,-117.16235306380804,-120.85378926208693,-2.562568356211872
5170900000.0,-115.35123757948381,-117.21558938830613,-119.92268171244838,-2.509564024430866
5170950000.0,-115.65006753461233,-117.09219265293913,-121.13900899869938,-2.5811504844471336
5171000000.0,-115.78816462713151,-117.1291986837848,-121.5448866121966,-2.6000913111133444
5171050000.0,-115.3938487500873,-116.97480375649583,-120.54902100504727,-2.556370744139836
5171100000.0,-115.43996851612752,-117.23489476921529,-120.14394263366142,-2.520607166687921
5171150000.0,-115.91869691000055,-117.18443212681714,-121.89061928220892,-2.614746152406297
5171200000.0,-116.42938423916688,-118.00655702111797,-121.59318209497312,-2.557028332298207
5171250000.0,-115.30970268829265,-117.06970600246463,-120.08273435958016,-2.526261014146667
5171300000.0,-115.89713998709085,-117.46643059105374,-121.0789931702563,-2.558401777491907
5171350000.0,-115.35915308078359,-116.8304287894496,-120.7749453281427,-2.5758341572737864
5171400000.0,-115.22421138203457,-116.70853074104494,-120.60782342640536,-2.5734754221927187
5171450000.0,-115.52284294541997,-117.46848493342982,-119.94661960298808,-2.4969505542338517
