Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5149000000.0,-118.06020104622063,-119.74816044630784,-122.98110263438508,-2.5381436464300475
5148990000.0,-118.22976752248033,-119.833492297848,-123.33352722162509,-2.5524316325670697
5148980000.0,-118.21030284068073,-119.41320921755766,-124.37340722137256,-2.627363650518544
5148970000.0,-118.64365302988116,-120.91536914965018,-122.54441377258524,-2.4494248603854585
5148960000.0,-117.75582020400697,-119.6585149898913,-122.25664178431643,-2.5035730500062363
5148950000.0,-117.60265623597773,-119.35376788594291,-122.39353726979843,-2.5277114161914778
5148940000.0,-117.81769483611859,-119.64941720457054,-122.45066002383749,-2.514722249239386
5148930000.0,-117.95467325655551,-119.53641859363603,-123.10804622188047,-2.5562334535885505
5148920000.0,-117.56058552157518,-119.0195667163647,-123.00701920086783,-2.578068734971868
5148910000.0,-118.9311277463394,-121.37402491270956,-122.59426261143551,-2.4262071003950645
5148900000.0,-118.19886926195895,-120.9168795933504,-121.52255920885601,-2.391031990225621
5148890000.0,-118.01437919427167,-119.33834258827895,-123.81863992896315,-2.603371008388588
5148880000.0,-118.01668861710682,-121.24239983854672,-120.82175875329477,-2.331989902124897
5148870000.0,-119.26351245738373,-121.3652114938761,-123.42420374528385,-2.4736249123890586
5148860000.0,-117.98707755693569,-119.97832868979016,-122.33131089724644,-2.4900161404912504
5148850000.0,-118.26265535564276,-119.95691256006174,-123.1703285552601,-2.537092813546722
5148840000.0,-118.70005889035325,-120.70961230133817,-123.01300814719974,-2.487261281357594
5148830000.0,-118.06117399196175,-119.71247864835782,-123.06026755188961,-2.544307164951875
5148820000.0,-118.27027167969361,-119.82154075652977,-123.49381487955876,-2.5615574844494673
5148810000.0,-117.9421716757746,-120.30801042136008,-121.70951488402108,-2.4365237602023164
5148800000.0,-118.16412009274877,-119.87712847227412,-123.03275601310075,-2.5339779508510487
5148790000.0,-118.15144648454373,-119.7399860531817,-123.28939562730832,-2.555054893426467
5148780000.0,-118.16114461288973,-120.56438319828675,-121.87736756533617,-2.4314897372217246
5148770000.0,-117.28462668502331,-119.91441798948345,-120.71200323784461,-2.4020428015488355
5148760000.0,-118.06194171155155,-120.13343219386951,-122.27160941392358,-2.4780532696718556
5148750000.0,-117.95521276314587,-119.81772494614971,-122.53009012187516,-2.5098533598597736
5148740000.0,-118.1430137499288,-119.91520392215433,-122.89175861086265,-2.5242803242280174
5148730000.0,-117.83579042142046,-119.88378463644439,-122.08417733142959,-2.481525811072751
5148720000.0,-117.72123704392575,-119.38060984377529,-122.70294141166617,-2.542943486283489
5148710000.0,-117.79386181645897,-119.82664438502994,-122.06761425734435,-2.483787304801167
5148700000.0,-118.08924099823008,-119.85961650911258,-122.84158933782243,-2.524574728736874
5148690000.0,-118.13570713714375,-119.6556496626797,-123.43310788954987,-2.567095278351516
5148680000.0,-118.49058677087959,-120.12769017800076,-123.52053761124436,-2.546717221901921
5148670000.0,-117.09330854845321,-119.16765093586218,-121.29831419918696,-2.4776334703298613
5148660000.0,-118.34745090947976,-120.40527421938668,-122.57957304888009,-2.4800701299010193
5148650000.0,-117.51659203370701,-119.11027169089112,-122.64292472114568,-2.5541652668688863
5148640000.0,-117.38253932523227,-119.07400088297253,-122.29607737448558,-2.53755899528585
5148630000.0,-117.26575138102335,-119.44974303878189,-121.29741447880289,-2.461761824904571
5148620000.0,-117.5714825800078,-119.00946115782573,-123.0709703921812,-2.5819118262008622
5148610000.0,-117.57115540582318,-119.47403019187311,-122.07164960004901,-2.5035451019085464
5148600000.0,-118.13782553547865,-120.6413287332373,-121.72197306105723,-2.4182415152272494
5148590000.0,-117.4224573671949,-119.27803510325975,-122.01031380587862,-2.510945588264019
5148580000.0,-117.5103908723858,-119.45214736625101,-121.94105085273756,-2.4975459529069703
5148570000.0,-117.47261848694832,-119.14560927923179,-122.42520169592291,-2.5406507921208643
5148560000.0,-117.28733147361848,-119.06611572043475,-122.023019837533,-2.523212066938229
5148550000.0,-117.00465188939978,-118.71053567705988,-121.88805906410197,-2.5351590171071954
5148540000.0,-117.38229343263743,-118.9924353201682,-122.47172117428285,-2.5513275332004937
5148530000.0,-117.23895501079534,-119.2851881255952,-121.49026646116059,-2.4817870912928592
5148520000.0,-117.67929907851223,-119.42142820583206,-122.48832404156481,-2.529181189474145
5148510000.0,-117.60123925432467,-119.71642673726595,-121.7403477652154,-2.4716605571662638
5148500000.0,-118.19167819743208,-120.03794090694633,-122.79706350734868,-2.512416730093519
5148490000.0,-117.81799161080825,-119.32015419031555,-123.15811914169501,-2.5702684978089563
5148480000.0,-116.9566084654309,-119.03516594357683,-121.15473838820952,-2.4770136747566167
5148470000.0,-117.84135584116883,-119.5677887858615,-122.68235993444874,-2.5317605704549604
5148460000.0,-117.39410549935299,-119.52936947241889,-121.50140975200276,-2.4687513705711464
5148450000.0,-117.37755222636126,-119.41013863549995,-121.65163331632866,-2.4838165366647114
5148440000.0,-117.1648231011082,-118.91074108060494,-121.96618108274149,-2.5285606753123924
5148430000.0,-117.87734872443914,-119.68771221825351,-122.55131728532629,-2.518129340264155
5148420000.0,-116.5307064793443,-118.38767843304412,-121.11594860245113,-2.510725787103908
5148410000.0,-116.54391489791035,-118.16103116148227,-121.61784341105007,-2.550130535565487
5148400000.0,-117.55230212505403,-119.35404231094482,-122.24299319712217,-2.5195118660290134
5148390000.0,-117.06032022134032,-118.4978662361992,-122.56091027560191,-2.5819913228551616
5148380000.0,-116.56923934534828,-117.95723176100843,-122.19874018053467,-2.5911928577103973
5148370000.0,-116.96200937781155,-119.25059730574702,-120.83833578773812,-2.447087281152286
5148360000.0,-117.62401281910016,-118.67455743029888,-124.30239992655245,-2.65961438420111
5148350000.0,-117.30873250835523,-118.63318795980328,-123.11161301158883,-2.603276129507434
5148340000.0,-117.65793938601276,-119.30782568469616,-122.66010047688376,-2.544547309677013
5148330000.0,-117.20320553907463,-118.67887241195791,-122.60812682058781,-2.5750387133985275
5148320000.0,-116.7429495102583,-118.1489662960579,-122.32494607488086,-2.5878240126403984
5148310000.0,-116.85812629304408,-118.6664981462707,-121.53594842812701,-2.5184482905763197
5148300000.0,-118.11952349645944,-120.32436617014575,-122.11947153605894,-2.4588012135766424
5148290000.0,-116.74992539217624,-118.76720266263109,-121.04977882421497,-2.486103386302842
5148280000.0,-117.75907098192278,-119.46230226196514,-122.64799661160882,-2.5355994936131268
5148270000.0,-117.10485738504343,-118.68893599575938,-122.2529246042641,-2.5558283727056557
5148260000.0,-116.88847843492347,-118.39702885780754,-122.21318682352498,-2.569125901500539
5148250000.0,-117.3362008495674,-118.86890509941995,-122.60329751763189,-2.5648312049088626
5148240000.0,-117.43313184033661,-118.94960442751484,-122.73882452263399,-2.5677128315145494
5148230000.0,-116.7684963465443,-118.58164099813601,-121.43709238262097,-2.5176843118858594
