Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5149000000.0,-121.91145480095359,-126.20686201329491,-123.93136286736252,-2.2266793478499025
5148990000.0,-122.5772811622519,-126.73394117476938,-124.6814913355382,-2.2391303723672764
5148980000.0,-120.85571770591918,-125.64161561617972,-122.60930619463467,-2.18508203331725
5148970000.0,-122.39549051139393,-126.44632701810707,-124.56699829074853,-2.24884596696934
5148960000.0,-121.5394183295917,-125.29458527377108,-123.91409630556961,-2.277059620315335
5148950000.0,-121.69210505875114,-125.55440487353336,-123.9904511425059,-2.2666486308967992
5148940000.0,-120.98260985370291,-123.8535376309393,-124.13690338815685,-2.3725034417098243
5148930000.0,-120.6696060563012,-124.34949575962446,-123.09989515762467,-2.284508556814071
5148920000.0,-121.2407020607558,-123.92439341580888,-124.6041850826291,-2.395286556453093
5148910000.0,-121.20008165735027,-125.75854097984917,-123.07141136443008,-2.2039208428179116
5148900000.0,-121.66466624874016,-125.96601948371543,-123.68105706301542,-2.2261528450301324
5148890000.0,-121.18166996915389,-124.7321261752907,-123.71162532919809,-2.2975844247350063
5148880000.0,-120.80425867394203,-123.67217186391647,-123.96177235890583,-2.3728621469318036
5148870000.0,-121.16661107571149,-125.24673928319275,-123.31922142528748,-2.246137280111485
5148860000.0,-122.57021189637283,-126.71319965444167,-124.6829669525398,-2.240374768629699
5148850000.0,-120.53941990277578,-123.61827260586735,-123.48223241415587,-2.3483637074033563
5148840000.0,-121.13674143394618,-123.89068082654867,-124.4194893006641,-2.3866163654365478
5148830000.0,-120.08005598884728,-122.55683115805269,-123.69872531128416,-2.421738670802276
5148820000.0,-121.06083737001913,-123.98173427713795,-124.16241956297496,-2.3665948212725487
5148810000.0,-120.55074243128095,-123.20957526425083,-123.94347773733082,-2.39839113416354
5148800000.0,-121.27608908975843,-124.61719734536962,-123.9790051389605,-2.3194902036067684
5148790000.0,-120.44680542468208,-123.51733461631717,-123.39770001049025,-2.349307986426489
5148780000.0,-121.56540711591262,-123.82852843259549,-125.47870495337455,-2.450619954219361
5148770000.0,-121.31995848717388,-124.83722556016018,-123.87633347227546,-2.300993574814971
5148760000.0,-121.09781335808037,-123.8874748434061,-124.34056385281855,-2.3822645697930076
5148750000.0,-121.6404383911082,-125.40407692909278,-124.0089619778388,-2.2762283147574176
5148740000.0,-121.66509593472504,-123.88817961869148,-125.63761084726225,-2.456225798141337
5148730000.0,-120.81297402830872,-124.62819057695874,-123.14447014362509,-2.271197038879659
5148720000.0,-120.05151359893293,-124.39253916763887,-122.04463179476028,-2.222654591816737
5148710000.0,-120.84054779579382,-124.17849260244455,-123.54619682488004,-2.3198287235958484
5148700000.0,-120.44565986676893,-123.4858019359792,-123.42632136931812,-2.3527705403000403
5148690000.0,-121.56593958086336,-124.17035779858152,-125.02400172362279,-2.405255269694238
5148680000.0,-120.96618343334512,-123.48204665763845,-124.53453028146973,-2.4166326003843657
5148670000.0,-120.42785159892816,-122.70568896241335,-124.3197204648161,-2.4485754800671953
5148660000.0,-121.13147800713071,-125.53666794549729,-123.0876601220021,-2.2170498499651585
5148650000.0,-121.03824607445975,-124.10227230675883,-123.99547628592728,-2.350046971943848
5148640000.0,-121.35810762731444,-125.9316025629485,-123.2213602856745,-2.2026521032405206
5148630000.0,-119.66721507065475,-123.30848987080942,-122.12669091170987,-2.2883736045149172
5148620000.0,-120.85772200024903,-123.88379184299055,-123.85230912650096,-2.3543822033186252
5148610000.0,-120.70875470635032,-123.68843643269402,-123.74989028868653,-2.3597320289969255
5148600000.0,-121.35315553424408,-125.38288446039127,-123.53841160163742,-2.2508071988336145
5148590000.0,-120.51933247441413,-123.72885193303227,-123.33915210491526,-2.3337690870722634
5148580000.0,-121.53860520384379,-125.1927093013844,-123.98833352338967,-2.2870861434383274
5148570000.0,-120.75918989408112,-124.57794327838853,-123.0881744675194,-2.2708539052087255
5148560000.0,-120.96493694578024,-124.76043691980323,-123.31049835138954,-2.2731142745600263
5148550000.0,-120.59930508574058,-123.22294973517414,-124.03407896096026,-2.4028191243507773
5148540000.0,-120.41134738216351,-124.05930153302123,-122.86574202260935,-2.287702892704081
5148530000.0,-120.67165151100653,-125.01214889135028,-122.66507734476507,-2.222701000585639
5148520000.0,-120.60697760874568,-123.2451012289173,-124.02436318252515,-2.400992358540015
5148510000.0,-120.05310109084986,-124.2999369658211,-122.10203007988831,-2.2310017969460474
5148500000.0,-119.81164122353724,-122.9276146616555,-122.7187780084242,-2.344174044143151
5148490000.0,-119.99680332120684,-123.06301787523506,-122.95189942931407,-2.349798172732291
5148480000.0,-120.98149133386354,-125.60374553838207,-122.81884388120405,-2.198560780296182
5148470000.0,-118.9273702157783,-122.63602379610981,-121.33621179394882,-2.2816490089354002
5148460000.0,-121.7056411355234,-124.80021864016373,-124.63326791796611,-2.346584625786144
5148450000.0,-120.77832848150365,-124.05678227617102,-123.53607321400071,-2.3262380049704343
5148440000.0,-121.69091184510816,-124.34025132716872,-125.09491517650048,-2.399581880528326
5148430000.0,-119.63949120571955,-122.77022039565873,-122.5326115066116,-2.342518328666708
5148420000.0,-121.42490816226262,-124.29530047621671,-124.57977333542145,-2.3725671375915693
5148410000.0,-120.61925005648605,-122.45511005218586,-125.24433980200259,-2.5140650473333603
5148400000.0,-121.1118223131287,-123.87910295216132,-124.3795505522653,-2.384986644347941
5148390000.0,-119.90406049399672,-122.78750472531796,-123.04503336026679,-2.371016858602916
5148380000.0,-120.82726241729425,-123.01526847334426,-124.85278958973831,-2.46119043056863
5148370000.0,-120.42065092598746,-123.14159854054171,-123.7409664602388,-2.390669532228442
5148360000.0,-120.53379156890479,-123.65975888630149,-123.43142502877137,-2.343052050380187
5148350000.0,-120.93095182079274,-124.34826154046876,-123.56913883667099,-2.311404605562085
5148340000.0,-120.53277515120922,-123.03557089601281,-124.11783016866138,-2.418333762991077
5148330000.0,-121.35575540236195,-125.16403094832376,-123.69219057646296,-2.2718711303985284
5148320000.0,-121.70856110521916,-125.05133057433689,-124.41004347685703,-2.3193125294913233
5148310000.0,-121.18768604353589,-124.15411636872045,-124.2423033002993,-2.361270850831384
5148300000.0,-120.96795571462931,-124.92734507827551,-123.1998351005511,-2.257400210349338
5148290000.0,-119.93352430363814,-123.05619282554639,-122.83428992073414,-2.34342212146782
5148280000.0,-120.2940632829156,-124.14537091030911,-122.60009399115401,-2.267706760820053
5148270000.0,-121.19724318538039,-123.09983995932215,-125.6982430468662,-2.5035882687195845
5148260000.0,-120.87541135970527,-124.77527403347389,-123.14774475773136,-2.263049839773648
5148250000.0,-120.59405297759797,-124.32656801859706,-122.98528928384768,-2.2792893177952585
5148240000.0,-121.74786974892776,-126.02211925984065,-123.78035564253197,-2.228557464115835
5148230000.0,-120.41837085076004,-123.00017410359754,-123.90411994637931,-2.408136119558695
5148220000.0,-120.80894936051182,-125.0176426277705,-122.88103552377713,-2.234423424731686
5148210000.0,-119.10205993779014,-122.12584407786852,-122.09891744777812,-2.3546444712487573
5148200000.0,-120.50361692050316,-122.93791118014865,-124.17817189016604,-2.42734825173412
5148190000.0,-120.36266076513996,-123.08842452109083,-123.67745401088311,-2.390075794252018
5148180000.0,-119.76636837448652,-121.90470828022353,-123.86883329893807,-2.4683071827684344
5148170000.0,-120.70041943185382,-123.79591641989407,-123.62716159050466,-2.346480792416891
5148160000.0,-119.44130713015058,-121.98970990311658,-122.96854121516007,-2.4124216658726643
5148150000.0,-121.17483000317989,-124.13033048467358,-124.24062974316526,-2.3625436552634866
5148140000.0,-120.18055281939206,-123.86542199961497,-122.60711123929498,-2.2840123398378425
5148130000.0,-120.6308950778207,-122.92992405782549,-124.49221615332199,-2.445646226313512
