Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5147000000.0,-118.58097377729747,-120.90503196601904,-122.40667899079807,-2.4422088260906234
5147010000.0,-118.51752786818294,-121.23600594993673,-121.84068012525017,-2.390974252633243
5147020000.0,-119.90752656658957,-123.32411238556425,-122.54631869086204,-2.3114808032476275
5147030000.0,-117.72197912521959,-119.75350251713265,-121.99784190461706,-2.483974979222196
5147040000.0,-119.3404909541428,-122.23524964572982,-122.46949028809469,-2.3696768313555943
5147050000.0,-119.37825060019992,-121.91871891041305,-122.91544551196449,-2.4134451758307502
5147060000.0,-119.73581993442316,-122.4481065322248,-123.066099541701,-2.3917390512182024
5147070000.0,-120.40998962584513,-122.59678584415903,-124.43736450107363,-2.461362564033472
5147080000.0,-119.2394750895459,-121.66600247338548,-122.92438573664606,-2.4283807707334493
5147090000.0,-120.00420748527183,-122.61038218270221,-123.46013258703795,-2.4050322138097906
5147100000.0,-119.96994761534891,-122.16870566037912,-123.9791109568065,-2.4596633132070855
5147110000.0,-118.87768619507744,-119.90662249590385,-125.63595993811866,-2.6643977180433036
5147120000.0,-119.16978518854158,-121.91781167231878,-122.45922129878889,-2.3873403716363857
5147130000.0,-120.12962069198488,-121.4277701084197,-126.00713580230374,-2.6083774319388984
5147140000.0,-119.69885614630188,-121.74488581854463,-123.95050564337743,-2.481817283506291
5147150000.0,-119.18964786305374,-121.57074339550906,-122.93601126389873,-2.434463995240141
5147160000.0,-118.96213326483169,-121.65655817464257,-122.3130975620006,-2.393951998628254
5147170000.0,-119.42587977266655,-121.87697803418317,-123.07817677557468,-2.425121691582156
5147180000.0,-119.38727995731907,-121.94861982517607,-122.89836059284553,-2.410757347103976
5147190000.0,-120.1424982349976,-121.92514508489326,-124.87056587397794,-2.5225874354900837
5147200000.0,-118.65563314006933,-121.07494663746354,-122.35020098532499,-2.429341709793873
5147210000.0,-118.63156479624662,-121.45520093607446,-121.83691328613182,-2.3781605500941327
5147220000.0,-119.83504336268496,-122.78407919845688,-122.90748404842326,-2.363298005416766
5147230000.0,-120.10084398408372,-121.89198057693032,-124.81223231731731,-2.5212174316120635
5147240000.0,-119.48602006819358,-122.33557876024341,-122.66324007404025,-2.3750517196605636
5147250000.0,-118.67861623161738,-121.33706497208871,-122.07180638747943,-2.3984392554927996
5147260000.0,-119.43769872682356,-121.38337988431601,-123.86140608077837,-2.496944555804481
5147270000.0,-119.05958507043037,-120.95605821118713,-123.57174620253596,-2.5045400716213053
5147280000.0,-119.16913500328687,-121.31382008908183,-123.26164492492934,-2.46739216759042
5147290000.0,-119.22732810850744,-121.77676250294616,-122.75327011972024,-2.4122887461159004
5147300000.0,-119.25303800665682,-121.68480375785732,-122.93095952755012,-2.427684152120032
5147310000.0,-119.70714040084589,-122.06287437033575,-123.48847567664839,-2.43789271733147
5147320000.0,-118.64569373562132,-121.00753479932888,-122.41856324903198,-2.4370648971885207
5147330000.0,-119.70003678985111,-122.71532077627542,-122.70535842989918,-2.355621011561652
5147340000.0,-118.76500067650936,-122.35582332298533,-121.26330629543686,-2.2934693307666842
5147350000.0,-119.08003373034532,-121.34269058293613,-122.99401081363814,-2.4506846201088166
5147360000.0,-119.23290873767723,-121.10009627243238,-123.79906881382082,-2.5091183665978867
5147370000.0,-118.65800584106252,-121.54877120347666,-121.79122378882879,-2.370149370855704
5147380000.0,-118.0504854840877,-121.37829319510519,-120.7649172522823,-2.3209150425822864
5147390000.0,-118.62901552193443,-120.29186843884732,-123.60325059665249,-2.5423565075871535
5147400000.0,-118.81952318237289,-121.21689557539696,-122.5436957389015,-2.432275943572505
5147410000.0,-118.17025952225782,-120.49972600649035,-121.98833388199672,-2.4414692166867407
5147420000.0,-119.00580553282086,-120.76735944275464,-123.77573572530306,-2.526008538558288
5147430000.0,-118.14289755753299,-121.02320327622934,-121.2872031551352,-2.371389205531004
5147440000.0,-118.29568284827239,-120.0807807889829,-123.0189250392754,-2.5221914910941035
5147450000.0,-118.43222446279766,-120.56760679561432,-122.53934233822594,-2.4687342710428393
5147460000.0,-118.5098787442601,-120.85070681219815,-122.31199675073624,-2.439919073657688
5147470000.0,-118.28164520664569,-121.02438871464983,-121.5770734759218,-2.3879881353819274
5147480000.0,-118.02819800561495,-120.06870340982574,-122.28904294572176,-2.482637841614248
5147490000.0,-119.01666989740309,-121.04335123125682,-123.30066308805783,-2.4846973445723575
5147500000.0,-117.85536918749682,-119.87534651591321,-122.15065944029091,-2.485699270356277
5147510000.0,-117.62898847314179,-119.64077884623231,-121.93813849293021,-2.486925649486355
5147520000.0,-117.59524521316459,-119.83196992916118,-121.54743226439479,-2.454308653521669
5147530000.0,-117.54268748078601,-119.30816345504164,-122.30478762047669,-2.5253705316799078
5147540000.0,-117.86328254319335,-119.83877151325424,-122.23474685987263,-2.4924013402714293
5147550000.0,-117.83058331577416,-119.41301169361255,-122.98240211468361,-2.556114833631771
5147560000.0,-116.91523517094919,-119.09962335402439,-120.9462915493003,-2.4617053552535024
5147570000.0,-118.19397503849609,-120.79100608571443,-121.66104588455192,-2.4061944648238467
5147580000.0,-118.1227424696779,-120.23650204364156,-122.26412753399603,-2.4718681320844005
5147590000.0,-117.91324022042984,-119.90540876640566,-122.25589689924081,-2.489877676324474
5147600000.0,-117.48846209726814,-119.38988150835719,-121.9916044380162,-2.503771120489495
5147610000.0,-117.37290447950748,-118.89733169665601,-122.65962157582464,-2.5662983635747856
5147620000.0,-116.86054667797721,-118.4932330367999,-121.90016071532847,-2.5474693851962034
5147630000.0,-117.97209658262716,-119.34773467855193,-123.63457626270174,-2.5935167304346716
5147640000.0,-117.62987111040486,-119.5812273952466,-122.04355556742698,-2.4960762552629
5147650000.0,-117.45173872158495,-119.97048342731402,-121.01641666304215,-2.4162582640979013
5147660000.0,-117.71696180022704,-119.45149322704134,-122.54142235365808,-2.5304279650137684
5147670000.0,-118.23644481076519,-120.37791873949409,-122.33398807211532,-2.4678550221776865
5147680000.0,-117.93440833894923,-120.05818279927811,-122.0598672322494,-2.4704141326685276
5147690000.0,-118.2476496687577,-120.26591859440299,-122.54582628683899,-2.4859549266378678
5147700000.0,-118.39754525388045,-121.03597985349552,-121.8145587584562,-2.400953196672278
5147710000.0,-117.10549000741261,-118.71229522349498,-122.20236131431115,-2.5519012966616117
5147720000.0,-118.3051624595295,-120.46753715910543,-122.37011499284674,-2.4648502386507447
5147730000.0,-117.82035155122756,-119.9845222005068,-121.88252230273915,-2.4645929063493397
5147740000.0,-118.77699851491383,-120.64706967297502,-123.33779539812099,-2.5086656080581924
5147750000.0,-118.80444197748051,-120.81427426532133,-123.11691730409024,-2.4872194261848715
5147760000.0,-117.73196995870617,-119.24109619558068,-123.05529223024004,-2.569023046181884
5147770000.0,-117.98261853683137,-119.58284703547318,-123.09421570670264,-2.5530342983404175
5147780000.0,-117.0856960789037,-118.97134162147,-121.61770144119536,-2.506227668295521
5147790000.0,-117.24159428102823,-119.29313945334606,-121.48409393685363,-2.4809994123949184
5147800000.0,-117.53944793097094,-119.04279140330922,-122.87671915334212,-2.57005705472256
5147810000.0,-116.72316019341878,-118.91514991092882,-120.7426125713398,-2.460624070432909
5147820000.0,-116.11473497695769,-117.44796154573031,-121.8931116949193,-2.601588296496507
5147830000.0,-116.01042874969119,-117.7058832826591,-120.9155937060471,-2.5368932977964045
5147840000.0,-116.33307826250282,-117.85501286791364,-121.62572877617183,-2.5667411205813555
5147850000.0,-116.21757707097476,-117.3989084684805,-122.44898766646072,-2.631783312542377
5147860000.0,-114.79035032927123,-116.31195056606205,-120.08379765089649,-2.566800546414618
