Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5150000000.0,-120.10005337001787,-122.36842932148588,-124.00567911512337,-2.449888960185659
5150333333.333333,-119.6498088963863,-122.53028672210915,-122.7939316078292,-2.371368779903219
5150666666.666667,-119.58801621751006,-121.60772603233488,-123.88375823585238,-2.4857392938663034
5151000000.0,-119.20381115844917,-122.29877253784336,-122.13106857497657,-2.346541273812223
5151333333.333333,-120.0464571861295,-122.84578286714058,-123.27850589401932,-2.3810937323583277
5151666666.666667,-118.59301348991917,-121.60982254782724,-121.59681408637731,-2.3554456632368423
5152000000.0,-119.24130061859402,-122.36443510229599,-122.14162353052942,-2.3433698315283227
5152333333.333333,-119.02972783309637,-121.18722364593594,-123.10225219935086,-2.4655499944969193
5152666666.666667,-119.90972697394484,-122.27340657930549,-123.68005342367617,-2.4368159535443015
5153000000.0,-118.87079158156166,-120.68258010919608,-123.54200606139784,-2.517901260564101
5153333333.333333,-118.92148156302376,-121.77851283974707,-122.09065777100491,-2.374159130451819
5153666666.666667,-119.3096054941501,-121.57458838230164,-123.22018270931679,-2.4503608588379286
5154000000.0,-119.33918141122692,-120.71929680733427,-124.98966950028924,-2.592673139044964
5154333333.333333,-118.53948300604897,-120.4579860684578,-123.01169735142183,-2.5011247455487986
5154666666.666667,-120.26150020139313,-122.1965823925683,-124.70402396104939,-2.498570424898478
5155000000.0,-118.86605229285514,-121.08211220200828,-122.84909630627874,-2.4572158696256685
5155333333.333333,-118.30969367520245,-121.21688152495014,-121.42561353358278,-2.3682089141540397
5155666666.666667,-119.64152676598002,-121.98875460103211,-123.43470089285121,-2.4390480485097203
5156000000.0,-119.39059772355145,-122.15450764320322,-122.66211147939386,-2.385397897806567
5156333333.333333,-119.24719179864597,-121.15797282727526,-123.73334366949352,-2.5023191303441843
5156666666.666667,-119.60172136595993,-121.22946962926162,-124.652175697902,-2.5483117222760927
5157000000.0,-118.15038348738176,-120.38652260203747,-122.10343994143444,-2.4543908015693745
5157333333.333333,-118.36582519861985,-121.03276974451646,-121.748974934941,-2.3973759358921884
5157666666.666667,-118.81219080730686,-120.45956907544196,-123.81978386712937,-2.5449722527247305
5158000000.0,-119.12985210645056,-120.87447401328,-123.93383049762029,-2.528772845788519
5158333333.333333,-119.96331437392,-121.4799511201633,-125.26861426747509,-2.567683596881704
5158666666.666667,-118.24990254898299,-120.31768210411137,-122.46564865588252,-2.478600061086021
5159000000.0,-119.83059560646886,-121.9661262679471,-123.93747993207639,-2.4687128427288654
5159333333.333333,-118.16497151924372,-119.99228663489178,-122.80634936412977,-2.5154232786369612
5159666666.666667,-120.06991309968554,-121.98960858581532,-124.5399814198966,-2.5009405757563568
5160000000.0,-118.84884298952454,-120.68814725399108,-123.467393592441,-2.513518667589846
5160333333.333333,-118.58183415459031,-120.19391144028194,-123.66695279526826,-2.550995054230219
5160666666.666667,-120.27621367493182,-122.16785439568991,-124.79721408934711,-2.5052925196123446
5161000000.0,-120.00856093346255,-121.97967943627421,-124.38762367919053,-2.4930647953151195
5161333333.333333,-118.92521126784894,-121.3942445342697,-122.55397146298694,-2.422756263161366
5161666666.666667,-119.05315971950287,-121.01826769955838,-123.44270656947702,-2.4939787137042826
5162000000.0,-119.2426687657101,-121.84437205991642,-122.70403782383175,-2.405600235480205
5162333333.333333,-119.60716732061876,-121.39641380182837,-124.32226068938711,-2.521522098742653
5162666666.666667,-119.13151132428679,-120.977665780152,-123.73710098222364,-2.5124338535795006
5163000000.0,-119.13337236258671,-121.96654671255727,-122.32833022766147,-2.3770144042798727
5163333333.333333,-117.7020708062441,-119.67162192248388,-122.08386369511376,-2.493302954019138
5163666666.666667,-120.45026935379396,-122.9331720538446,-124.0609812861053,-2.4209347491536484
5164000000.0,-119.55803832766617,-121.90416881623206,-123.35274378823492,-2.4391972910043425
5164333333.333333,-118.43501925618452,-120.82235233218063,-122.17285554219428,-2.4336243545214384
5164666666.666667,-118.880126900476,-120.82930873515778,-123.29764739451846,-2.496408763040426
5165000000.0,-119.53212000990857,-121.08779637704347,-124.74541457088048,-2.5607837274942558
5165333333.333333,-118.80022057313921,-121.33158517244865,-122.34889491236366,-2.4146221174869504
5165666666.666667,-119.99995348150343,-122.4905604431578,-123.6006969492438,-2.419925809331818
5166000000.0,-120.41769143621211,-123.48565733530172,-123.37108112016804,-2.349599144335019
5166333333.333333,-119.17777695320063,-120.93034658436025,-123.96572365509543,-2.52747328500875
5166666666.666667,-119.3716999863872,-121.02181321054958,-124.3733700847744,-2.5445088801760125
5167000000.0,-119.85053318679526,-122.23502828391956,-123.59224557461955,-2.4340062001730463
5167333333.333333,-120.02594504813523,-122.61488579976779,-123.50292120524429,-2.407225092662149
5167666666.666667,-119.0179979416696,-120.67331101512677,-124.00843945772732,-2.543629162191545
5168000000.0,-119.42950467110197,-120.97775496996759,-124.66008768967897,-2.562088224660163
5168333333.333333,-119.21971193576064,-122.11455098708335,-122.3486264582983,-2.36966732679387
5168666666.666667,-118.2537921408766,-120.62790286620584,-122.00973871990234,-2.4354059230467784
5169000000.0,-119.52148997877015,-122.0839957101343,-123.03112020367689,-2.410607635648971
5169333333.333333,-119.82808328389025,-122.92524331646808,-122.75322638058088,-2.346293046596904
5169666666.666667,-119.29428740568041,-120.81340094860359,-124.59366709357664,-2.567242738348465
5170000000.0,-119.14998422892648,-121.00496711267394,-123.73895681764559,-2.511039398787612
5170333333.333333,-118.94375489469644,-121.57957023947134,-122.36390401898804,-2.40128313764915
5170666666.666667,-118.17065920324389,-120.39422925421579,-122.14244659310663,-2.4561573138427617
5171000000.0,-119.00112798759332,-121.47793947247558,-122.61975007334865,-2.421733902404743
5171333333.333333,-119.10758648419197,-121.38652975822978,-122.99785215011181,-2.448422180990161
5171666666.666667,-119.13805785120422,-120.74858260133436,-124.22663267001982,-2.5512617428751563
5172000000.0,-118.96426491191535,-120.5050683009016,-124.21228418863313,-2.5634001231696026
5172333333.333333,-119.13357012125375,-122.0805549578224,-122.20812193264322,-2.3635375715791986
5172666666.666667,-119.54750807986096,-121.16277366217618,-124.62554156899267,-2.5504478624066436
5173000000.0,-118.9398912033218,-120.81296098199917,-123.49512179653686,-2.5081952491745634
5173333333.333333,-119.85770538692022,-121.45789132432036,-124.96939809081329,-2.5530416396217657
5173666666.666667,-118.06498781412662,-120.25420091887716,-122.0886728388935,-2.4610187542829
5174000000.0,-119.57879368609187,-122.7933550458067,-122.3940092452487,-2.333214392579288
5174333333.333333,-119.87060345580325,-121.4069569714944,-125.12908955799554,-2.5641858416238823
5174666666.666667,-119.67976670417697,-121.69554271430232,-123.98216061579143,-2.486328225252232
5175000000.0,-119.25278973683218,-121.25249136317221,-123.58253425126722,-2.48874221743136
5175333333.333333,-118.88901871853413,-120.27453642460033,-124.52509806629892,-2.591657385445485
5175666666.666667,-119.52776173682554,-121.42521327381132,-124.03813660621205,-2.504387871238979
5176000000.0,-118.41036434668767,-121.08860383182699,-121.7802317150898,-2.395965786090423
5176333333.333333,-119.77045709540175,-122.61121322419291,-122.95718952136858,-2.3761052224779493
5176666666.666667,-119.33648280188325,-121.16937293922446,-123.96722308422453,-2.514536674049498
5177000000.0,-118.44225032107403,-120.8419950430324,-122.16320495640159,-2.431957845643965
5177333333.333333,-119.27286107843062,-121.45500629178468,-123.30735124939503,-2.4620248652288943
5177666666.666667,-119.24705386217514,-121.88777887362939,-122.66132882087658,-2.4006648582703676
5178000000.0,-118.7112766923539,-121.48600371065903,-121.9706642690093,-2.384079328528263
5178333333.333333,-118.64783553618639,-121.1089077282335,-122.28701562720158,-2.423804846957415
5178666666.666667,-119.87942856650166,-121.70194254311284,-124.52999926186624,-2.516188140286428
