Frequency_Hz,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad
5149000000.0,-128.25386168547087,-132.59815035116924,-130.24508063567038,-2.2223679818783406
5148990000.0,-127.55728010874,-131.72277045995935,-129.65599466922748,-2.238328357557458
5148980000.0,-130.66987110438785,-133.18145193691208,-134.2436808369161,-2.4171894524993314
5148970000.0,-128.37108244090473,-132.2607424207332,-130.65044370557186,-2.2640247279589616
5148960000.0,-128.88705692383576,-133.49951773501206,-130.72957590760672,-2.199379712186244
5148950000.0,-128.3857632994009,-132.0533377880629,-130.82531132850073,-2.285737939019652
5148940000.0,-127.88916640582043,-134.14545306348367,-129.06275063328422,-2.0790074064866815
5148930000.0,-128.85722584154894,-130.9387480423747,-133.05053015910525,-2.4765782093992295
5148920000.0,-126.33887969928081,-129.4023608011246,-129.29664186550667,-2.3501089693135695
5148910000.0,-128.9795756102097,-132.12039351570286,-131.8631658856159,-2.341389441410243
5148900000.0,-126.6507967539458,-129.36905801464803,-129.97419823633527,-2.391001015491827
5148890000.0,-127.74267341223187,-129.5579031442707,-132.40724818394136,-2.5173509404353167
5148880000.0,-126.99157086007904,-130.68082868028088,-129.41484745539816,-2.2835754133855803
5148870000.0,-127.45374965719773,-131.47325240671879,-129.64570630462302,-2.2517602110515917
5148860000.0,-126.38331145459563,-129.12098186831753,-129.6845084974833,-2.38861095728849
5148850000.0,-128.21809280694936,-130.17979753281512,-132.61359361966757,-2.4944969596608586
5148840000.0,-126.91163485928642,-129.25071354522646,-130.71620319041523,-2.440157437199595
5148830000.0,-128.6838929283572,-132.7329224269109,-130.85657337882358,-2.2490135591921048
5148820000.0,-128.0370912401567,-133.5825082775168,-129.45717411899253,-2.127176472763656
5148810000.0,-128.14312146489374,-133.5276138511212,-129.6270821827411,-2.1388488675538078
5148800000.0,-128.01857764235893,-131.3176666630631,-130.75810039534642,-2.324005524218866
5148790000.0,-127.53673832004415,-129.59033063781737,-131.7758497498412,-2.480696200507406
5148780000.0,-128.79561586555164,-131.44329090158732,-132.20160035160328,-2.399790944760658
5148770000.0,-129.1126191685345,-134.24886098801943,-130.7019129568936,-2.1574647318744193
5148760000.0,-125.7448889144274,-129.3431545154922,-128.23741580069512,-2.292714282634823
