PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,9.411855104799109e-07,-107.51619539123755,1.4200322729651273e-06,-103.9437357499047,1.252402205405557
3.4950000000000005e-08,9.945494273392384e-07,-107.03717261014374,1.4211569192914883e-06,-103.93685936560095,1.2877481628777625
5.99e-08,9.697377956943766e-07,-107.25661359054402,1.4187380067673431e-06,-103.95165597805098,1.3653277127162893
8.485000000000001e-08,9.544001850549661e-07,-107.3950897459497,1.4131294139271709e-06,-103.98606131904559,1.3837331578297187
1.098e-07,9.703798270247228e-07,-107.25086485302643,1.404798281335395e-06,-104.03742069864315,1.3980597718928962
1.3475e-07,1.0414088402161564e-06,-106.63727484426788,1.3943051164719776e-06,-104.10254362263399,1.3839183867841442
1.5970000000000003e-07,1.1048695934473163e-06,-106.12347960851909,1.3822811177198936e-06,-104.17777253340662,1.3761525338670002
1.8465000000000003e-07,1.039706680767043e-06,-106.65148335145471,1.3694036924160793e-06,-104.25907015234911,1.47773281213381
2.0960000000000002e-07,1.131183298988715e-06,-105.91904035352906,1.3563710399541582e-06,-104.34212987276342,1.4826627901192277
2.3455000000000002e-07,1.1889395937494642e-06,-105.486504242285,1.3438766806773048e-06,-104.42251168326861,1.5186873820582654
2.595e-07,1.2527678718725849e-06,-105.032287902074,1.3325847967886267e-06,-104.49580295984723,1.525150475042786
2.8445000000000004e-07,1.3908480790496653e-06,-104.12410614278114,1.323107204724525e-06,-104.55779935713025,1.5541349087335758
3.0940000000000006e-07,1.4415855527087635e-06,-103.81289161852811,1.3159827019994504e-06,-104.60469642916254,1.564857009810723
3.3435e-07,1.4442635494768242e-06,-103.79677103132363,1.3116594297548488e-06,-104.63327832699594,1.5803102234192654
3.5930000000000005e-07,1.6066498569212843e-06,-102.87127524954721,1.3104807700855655e-06,-104.64108699298443,1.5549384133868311
3.8425e-07,1.626184170740443e-06,-102.76630545673689,1.312675160044939e-06,-104.6265547013755,1.6391313810653327
4.0920000000000004e-07,1.6554209906308187e-06,-102.61153088888796,1.3183500576765823e-06,-104.58908519280268,1.5965929340126521
4.3415000000000006e-07,1.7082204306395726e-06,-102.33882180724338,1.3274901451998684e-06,-104.52907392891083,1.595576058228963
4.5910000000000003e-07,1.8121501782046386e-06,-101.82581632154483,1.3399597061914009e-06,-104.44786526474817,1.6669749589507108
4.8405e-07,1.7307015185730392e-06,-102.22525654852251,1.355508972558502e-06,-104.3476521100873,1.6416722782393078
5.09e-07,1.8087807977723556e-06,-101.84198126654083,1.3737841081145174e-06,-104.23133028003176,1.6144791101878775
5.339500000000001e-07,1.812524892644976e-06,-101.82402044841275,1.39434038282261e-06,-104.10232393201383,1.6761466938963434
5.589000000000001e-07,1.9423750781800634e-06,-101.22303809983822,1.4166579986912238e-06,-103.96439968214138,1.6203432443384607
5.8385e-07,1.9966689160121314e-06,-100.98357890488101,1.440159957435597e-06,-103.82148541293348,1.6856311907786568
6.088000000000001e-07,1.9038933220802577e-06,-101.39684783182196,1.4642313130009892e-06,-103.67750624081785,1.62145921374252
