PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,2.9581781244515653e-06,-97.56921362014056,2.8818919190967438e-06,-97.79614625856176,2.21892195413444
1.0995e-07,2.8924374402591585e-06,-97.76442055359182,2.882947262325586e-06,-97.79296608488131,2.243595048144053
2.0990000000000002e-07,3.0148374540727322e-06,-97.40442200373563,2.8859503181361076e-06,-97.78392303520347,2.19507110283819
3.0985000000000004e-07,2.930233999956337e-06,-97.65165397872195,2.890787598793894e-06,-97.7693763840081,2.164594298598325
4.0980000000000003e-07,2.82614661081949e-06,-97.96580628717652,2.897417712915982e-06,-97.74947782767241,2.1806135927178616
5.097500000000001e-07,2.926480674050248e-06,-97.66278683421302,2.905808052658376e-06,-97.72436158413741,2.243711233550517
6.097000000000001e-07,2.7550396795422217e-06,-98.18714287991529,2.9159251078273128e-06,-97.69417273463225,2.22926143049576
7.096500000000001e-07,2.969813505391428e-06,-97.53511648544975,2.9277313998919964e-06,-97.6590754323516,2.184799857588464
8.096e-07,3.0273978834292975e-06,-97.3683099841756,2.941184265370238e-06,-97.61925536466627,2.1373538956706852
9.0955e-07,2.8422915228501443e-06,-97.9163276477299,2.9562353465134378e-06,-97.57491993588991,2.2398328731420176
1.0095e-06,2.99090129111014e-06,-97.47365843892622,2.972830411501289e-06,-97.52629734160188,2.218419110860206
1.10945e-06,3.0064978304827545e-06,-97.42848214754761,2.990909352552776e-06,-97.47363502768664,2.25527972995184
1.2094e-06,2.940422368689813e-06,-97.62150568534582,3.0104062923682755e-06,-97.41719778180936,2.231071434452733
1.30935e-06,3.0804220374364057e-06,-97.21749560962814,3.0312497634695685e-06,-97.35726560219913,2.260786630391647
1.4093e-06,2.991306329867953e-06,-97.47248224372278,3.0533629407446975e-06,-97.29413143990055,2.266040888814914
1.50925e-06,3.1029198825731278e-06,-97.15428879855145,3.0766639153408217e-06,-97.22809888464256,2.267050788234472
1.6092e-06,3.135363651962086e-06,-97.06394165752903,3.1010660021908255e-06,-97.15947984868637,2.3124097362136373
1.70915e-06,3.126158968210791e-06,-97.08947887256718,3.1264780757549946e-06,-97.08859229210695,2.210470436060932
1.8091e-06,3.1257921945654305e-06,-97.09049799614203,3.1528049298789205e-06,-97.01575802451971,2.287256328878575
1.90905e-06,3.0831913432466916e-06,-97.20969048468758,3.1799476584495895e-06,-96.94130061117843,2.302742554288555
2.009e-06,3.0568788248689535e-06,-97.28413557197084,3.2078040540037423e-06,-96.86554340513233,2.243882088945658
2.10895e-06,3.3662529700040113e-06,-96.4467650515108,3.2362690217329147e-06,-96.78880772152758,2.22607084592422
2.2089e-06,3.130515036529081e-06,-97.07738416066326,3.2652350065107594e-06,-96.71141116508672,2.199037876447344
2.30885e-06,3.312365517122604e-06,-96.58693494661946,3.2945924306831258e-06,-96.63366611728395,2.2009254102862736
2.4088e-06,3.3913389671956545e-06,-96.38227604239938,3.3242301404362384e-06,-96.55587838575377,2.320222280586248
2.50875e-06,3.2134814094222028e-06,-96.85018420774693,3.3540358586093295e-06,-96.47834601503152,2.2872174213811056
2.6087e-06,3.459579925061113e-06,-96.20923267619561,3.383896641855804e-06,-96.40135825482193,2.285896238027619
2.70865e-06,3.447979399630592e-06,-96.23840679504849,3.4136993400881026e-06,-96.32519467961167,2.2456969505335476
2.8086e-06,3.6089186095078364e-06,-95.84215828934218,3.4433310561704727e-06,-96.25012445156001,2.2916735564089405
2.90855e-06,3.300433054168021e-06,-96.61828148400643,3.472679603853725e-06,-96.1764057171801,2.345712185230659
3.0085e-06,3.575126500543528e-06,-95.92387177787111,3.5016339619788545e-06,-96.10428512732207,2.2762372315199424
3.10845e-06,3.6121417192841236e-06,-95.83440442041083,3.5300847230133463e-06,-96.03399746933948,2.3256381711172276
3.2084e-06,3.716003729147723e-06,-95.58817722031095,3.557924534026061e-06,-95.96576540001328,2.3138738493438353
3.3083500000000003e-06,3.5062181716071904e-06,-96.09292131888833,3.5850485282542457e-06,-95.89979926777255,2.3358814642713797
3.4083e-06,3.467905313341878e-06,-96.18835542099367,3.611354745469798e-06,-95.83629701294126,2.334948983686532
3.5082500000000002e-06,3.589368690778198e-06,-95.88933863848618,3.636744539411568e-06,-95.77544413510863,2.272842127128223
3.6082e-06,3.7160454541730234e-06,-95.58807969163323,3.6611229706161653e-06,-95.71741371722845,2.309603768890917
3.7081500000000002e-06,3.922429708141121e-06,-95.1185966521767,3.6843991830514305e-06,-95.66236649666018,2.3046824968180357
3.8081e-06,3.7309215128293755e-06,-95.55337778515758,3.7064867630341684e-06,-95.610450974043,2.325797947245747
3.90805e-06,3.437385501098553e-06,-96.26513522772406,3.72730407899676e-06,-95.56180355161374,2.2822632355501518
4.008e-06,3.6917689081888717e-06,-95.64500988555395,3.7467746007555187e-06,-95.51654869332025,2.302055615489664
4.10795e-06,3.845786927910651e-06,-95.28999566525917,3.7648271970268643e-06,-95.47479909982354,2.293407184398475
4.2079e-06,3.6674239971157085e-06,-95.7024775956456,3.7813964100351174e-06,-95.4366558922128,2.326676305329472
4.30785e-06,4.040862499548713e-06,-94.860218588594,3.7964227061576233e-06,-95.4022087989653,2.3120579134843138
4.4078e-06,3.907810941947873e-06,-95.15102915150896,3.8098527016585533e-06,-95.37153634136226,2.3138463230328274
4.50775e-06,3.6393290712071526e-06,-95.76927351065152,3.821639362671669e-06,-95.34470601321608,2.3256564080252096
4.6077e-06,3.885460374354025e-06,-95.20085035953468,3.83174217870408e-06,-95.32177445137333,2.257178514669083
4.70765e-06,3.837024464447323e-06,-95.30980867893723,3.840127309047164e-06,-95.30278759402947,2.3277908682071864
4.8076e-06,3.771211892194056e-06,-95.46008134950219,3.84676770159683e-06,-95.28778082442813,2.3510469671828154
4.90755e-06,3.8518342591648826e-06,-95.27634821199831,3.851643183702655e-06,-95.27677909802091,2.2898583276869315
5.0075e-06,3.889954845844036e-06,-95.19080884108556,3.854740524783753e-06,-95.26979705163751,2.3455913834487823
5.1074500000000005e-06,3.7942485536865933e-06,-95.4071844982914,3.8560534705679045e-06,-95.26683909366352,2.3484987859185606
5.2074e-06,4.0898235565407515e-06,-94.75560860239992,3.855582748929001e-06,-95.26789947464998,2.3094460242323045
5.30735e-06,3.845565381346494e-06,-95.2904960529489,3.853336047415951e-06,-95.27296233818768,2.349258145691421
5.4073e-06,3.956674249917655e-06,-95.04309411151299,3.849327962682984e-06,-95.28200175227794,2.3466692410316803
5.5072500000000005e-06,3.832111153735255e-06,-95.3209380897512,3.843579922146735e-06,-95.29498172182173,2.335504518085905
5.6072e-06,3.7793034497313372e-06,-95.44146476520525,3.836120078308721e-06,-95.31185618323816,2.3314723500492094
5.70715e-06,3.832195639013117e-06,-95.32074659694709,3.8269831762927176e-06,-95.33256898261358,2.3644441498819253
5.8071e-06,3.7427466021616935e-06,-95.52589154813661,3.816210395254363e-06,-95.35705383918057,2.3156383219271466
5.9070500000000005e-06,3.6657476077652264e-06,-95.70644884681138,3.80384916442487e-06,-95.38523429633199,2.3404787563459917
6.007e-06,3.947379134726368e-06,-95.06352321997522,3.7899529546514356e-06,-95.41702366279605,2.3468744903912446
6.10695e-06,3.731682951110434e-06,-95.55160527559195,3.7745810463934962e-06,-95.45232494703187,2.368307539120887
6.2069e-06,3.769596852209789e-06,-95.4638019210627,3.75779827522598e-06,-95.49103078835556,2.363410866646852
6.3068500000000004e-06,3.8108150606057933e-06,-95.36934258514216,3.739674755987765e-06,-95.53302338877316,2.3314693550662025
6.4068e-06,3.696123964820112e-06,-95.63476947024249,3.7202855867954573e-06,-95.57817444997637,2.3318582261143033
6.50675e-06,3.687921552158249e-06,-95.65406655617923,3.6997105342188557e-06,-95.6263451204486,2.298595018710111
6.606700000000001e-06,3.6239842866182908e-06,-95.80597392468721,3.678033700984987e-06,-95.6773859581262,2.3310131874295874
6.70665e-06,3.662073526417744e-06,-95.71515884865104,3.6553431776419923e-06,-95.73113691455632,2.2987408995946255
6.8066e-06,3.5336057106967275e-06,-96.02533828098609,3.631730679672238e-06,-95.78742734697946,2.2618681547980373
6.90655e-06,3.6022414458220407e-06,-95.85824366894832,3.607291171595625e-06,-95.84607606522917,2.306600584931466
7.006500000000001e-06,3.362707715043474e-06,-96.45591763765795,3.582122479648985e-06,-95.90689142076985,2.255181681269274
7.10645e-06,3.3905439392284014e-06,-96.38431250493042,3.5563248946655524e-06,-95.96967144556862,2.312317871691003
7.2064e-06,3.610239160471136e-06,-95.83898058900039,3.530000766809679e-06,-96.0342040487982,2.280226310387882
7.30635e-06,3.414119736630053e-06,-96.324125079515,3.5032540938461057e-06,-96.10026727957438,2.315523378850639
7.4063000000000006e-06,3.580885097900376e-06,-95.90989232822365,3.4761901046402328e-06,-96.16762966401488,2.302020481064747
7.50625e-06,3.409509490657329e-06,-96.33586196980686,3.4489148395957922e-06,-96.23605062484528,2.330365329134219
7.6062e-06,3.2029733961853026e-06,-96.87863341456021,3.4215347297393173e-06,-96.30528099153695,2.2968193457653405
7.70615e-06,3.5538126526717068e-06,-95.97580945836103,3.3941561761566353e-06,-96.3750636085205,2.30264033688016
7.8061e-06,3.3971975041246787e-06,-96.36728411650961,3.366885131475578e-06,-96.44513404834144,2.3063177426204096
