PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,1.1368955677466096e-06,-105.87528857606782,1.0919132377707125e-06,-106.22593741983925,-2.073753501180599
1.0995e-07,1.1022977972631231e-06,-106.14372125220328,1.1035557876421676e-06,-106.13381418778387,-2.0637477295669195
2.0990000000000002e-07,1.0697407361464252e-06,-106.40412935889765,1.1121110748181723e-06,-106.0667367306062,-2.0201665982843307
3.0985000000000004e-07,1.114084765285442e-06,-106.05133533441165,1.120608252138848e-06,-106.0006237177599,-2.012881753607955
4.0980000000000003e-07,1.071982090095654e-06,-106.38594945259838,1.1296277973380279e-06,-105.93099262837733,-2.067977132628646
5.097500000000001e-07,1.1292826526981357e-06,-105.93364690648255,1.1393969699892785e-06,-105.85619883939678,-2.0137644453905366
6.097000000000001e-07,1.1607331840150518e-06,-105.69505203148498,1.1500205471804668e-06,-105.77558804589877,-1.9683319989123653
7.096500000000001e-07,1.1758269281578864e-06,-105.58283200443358,1.1615462153510654e-06,-105.68897016145043,-2.0392660847967328
8.096e-07,1.2262811326659083e-06,-105.21789911656435,1.1739900176040698e-06,-105.59641196062913,-1.9891902692686143
9.0955e-07,1.169687645941431e-06,-105.62830198373504,1.1873482285186062e-06,-105.49813787075871,-2.0443628881242626
1.0095e-06,1.230442693185287e-06,-105.18847221103506,1.2016036201857925e-06,-105.39447548131105,-2.0311705510052622
1.10945e-06,1.20869054365007e-06,-105.34339755613706,1.2167290881108758e-06,-105.285822227911,-2.0559551498162407
1.2094e-06,1.2391675478543846e-06,-105.12709941722541,1.2326899125665667e-06,-105.1726232024121,-2.012499349033672
1.30935e-06,1.3005311688558083e-06,-104.7072847420207,1.2494452632983966e-06,-105.05535534420548,-2.0096624473788864
1.4093e-06,1.259912423806736e-06,-104.98289287401388,1.2669492611559546e-06,-104.93451559164595,-2.009402659507025
1.50925e-06,1.3217764413040092e-06,-104.56653990433558,1.2851517688311828e-06,-104.81061167719176,-2.0045322626621846
1.6092e-06,1.2316891534426443e-06,-105.17967770462113,1.3039990101307704e-06,-104.68415480892233,-1.954481606993272
1.70915e-06,1.2784550610449953e-06,-104.85599070832575,1.323434077604905e-06,-104.55565377806971,-1.98178826048482
1.8091e-06,1.3066997253171877e-06,-104.66618404722361,1.3433973657552845e-06,-104.42561019610113,-1.9797660810214126
1.90905e-06,1.2914675436995678e-06,-104.76803011841234,1.363826953622658e-06,-104.2945146582767,-2.0925717259755876
2.009e-06,1.3737304672395853e-06,-104.23166943653632,1.3846589523022068e-06,-104.16284368542205,-2.0422205578914654
2.10895e-06,1.4120372986062812e-06,-103.9927766704475,1.4058278277073765e-06,-104.03105732890464,-2.0320553208645418
2.2089e-06,1.4390151881545383e-06,-103.82839248850722,1.42726670550263e-06,-103.89959734483358,-2.0315526577120053
2.30885e-06,1.3854836662850414e-06,-104.1576718398994,1.4489076628622705e-06,-103.76888585756919,-1.9786031528734669
2.4088e-06,1.4840821553168313e-06,-103.56054118065674,1.470682010174776e-06,-103.63932444272386,-1.9536581986175299
2.50875e-06,1.552691212399026e-06,-103.16799814173395,1.4925205647484893e-06,-103.51129356766356,-1.9823626610861882
2.6087e-06,1.557270559830876e-06,-103.14241857640958,1.5143539178273349e-06,-103.38515233404203,-2.0065960431229772
2.70865e-06,1.5602633563229715e-06,-103.12574186415932,1.5361126956934826e-06,-103.2612384726478,-1.9900638493892484
2.8086e-06,1.6032677992714505e-06,-102.88957864141763,1.557727815251428e-06,-103.13986854609199,-1.9627656090485281
2.90855e-06,1.6457841954016507e-06,-102.66224229449489,1.5791307342108997e-06,-103.02133831974817,-2.047232528502214
