PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,9.983934101361289e-07,-107.00366592734163,9.382150357151819e-07,-107.54365227105616,1.3301722594209016
2.4950000000000002e-08,8.499946522770707e-07,-108.40137617598882,9.421962921003287e-07,-107.50687222751787,1.465452724135287
3.9900000000000007e-08,9.298424150713393e-07,-107.62151298763426,9.449273516637636e-07,-107.48173164003984,1.3565434103682756
5.4850000000000005e-08,9.359771487393263e-07,-107.56439512623827,9.488134705896449e-07,-107.44608320589863,1.356941023396083
6.98e-08,9.111382644252938e-07,-107.79801432781588,9.546276716402811e-07,-107.39301966260692,1.3610629252893789
8.475e-08,1.0049853879066267e-06,-106.94650509674057,9.627191719580496e-07,-107.31970763120393,1.3343098368035515
9.970000000000001e-08,1.001429660092793e-06,-106.97729104178933,9.732622433437738e-07,-107.22510252901222,1.4013333544942812
1.1465000000000001e-07,1.0349568703946044e-06,-106.6912550057606,9.863377614249813e-07,-107.1091868397834,1.4712148047698332
1.2960000000000002e-07,1.0229205559408197e-06,-106.79286192349181,1.0019670928318263e-06,-106.97263087493593,1.416660160533
1.4455000000000003e-07,1.0248963429738416e-06,-106.77610117359139,1.0201286122793576e-06,-106.81660146925721,1.4067000674496022
1.5950000000000002e-07,1.0676787277458595e-06,-106.42088824339265,1.0407668385972273e-06,-106.64263112178368,1.410116548340162
1.7445000000000003e-07,1.0580334837998478e-06,-106.49971180091937,1.0637980892179353e-06,-106.45251592515143,1.3722857476449861
1.8940000000000004e-07,1.1718355213429462e-06,-105.6123668743266,1.0891143672202055e-06,-106.24823030050003,1.4844268569410546
2.0435000000000003e-07,1.1991180744653252e-06,-105.41246105921486,1.116586303490119e-06,-106.0318541171369,1.4910390120853665
2.1930000000000004e-07,1.177513896668273e-06,-105.57037921845429,1.1460655757498525e-06,-105.80551068599404,1.47387428436323
2.3425000000000002e-07,1.239942403597805e-06,-105.12166979786707,1.1773870316363447e-06,-105.57131508429399,1.4769431490278673
2.4920000000000003e-07,1.197494544158521e-06,-105.42422917485985,1.2103706424810892e-06,-105.33133241660495,1.463653058953954
2.6415000000000005e-07,1.3140973987751598e-06,-104.61714893092508,1.2448233597352594e-06,-105.08754545383908,1.5217398139058218
2.7910000000000006e-07,1.3409819966148588e-06,-104.4412410981598,1.2805409148863074e-06,-104.84183085778312,1.4860625986645057
2.9405e-07,1.3122309205598314e-06,-104.62949470384329,1.317309585370839e-06,-104.59594300398665,1.550000609112461
3.0900000000000003e-07,1.4104295619370112e-06,-104.00267200348536,1.354907937832898e-06,-104.35150430076747,1.5577955584892276
3.2395000000000004e-07,1.4944246396776284e-06,-103.50021965381148,1.3931085531216376e-06,-104.11000087087652,1.5818309827736095
3.3890000000000005e-07,1.4456108215229621e-06,-103.78867223141008,1.4316797330070882e-06,-103.87278250157493,1.5599449273705277
3.5385000000000006e-07,1.6303616030121512e-06,-102.74402127091184,1.4703871857624647e-06,-103.64106585861443,1.583722340846961
3.6880000000000007e-07,1.6226211016545965e-06,-102.78535765264651,1.5089956859504567e-06,-103.41594007979788,1.527064025014709
3.8375000000000003e-07,1.6105219205094414e-06,-102.85036723743936,1.5472707026148392e-06,-103.19837399733657,1.5890279831448682
3.9870000000000004e-07,1.60346742340887e-06,-102.88849722177517,1.58497998940249e-06,-102.98922437218306,1.6333340752327121
4.1365000000000005e-07,1.730752418459587e-06,-102.225001100491,1.6218951297870148e-06,-102.78924464915235,1.634756660978115
4.2860000000000007e-07,1.6499551878245938e-06,-102.6402570614431,1.6577930304435873e-06,-102.59909385377951,1.6090530512621308
4.435500000000001e-07,1.7744401329615721e-06,-102.00847301407265,1.6924573558749078e-06,-102.41934534811058,1.6563470046076034
4.5850000000000004e-07,1.6940985372021733e-06,-102.41092669420337,1.7256798975688522e-06,-102.2504952425693,1.6473736163295711
4.7345000000000005e-07,1.7720697114128477e-06,-102.02008399158991,1.7572618712500733e-06,-102.09297032552763,1.6109043360798043
4.884000000000001e-07,1.8170476710873373e-06,-101.8023736158721,1.787015136149217e-06,-101.9471354228137,1.6256252366195525
