PulseLength_s,Magnitude_AU,Fit_AU,Phase_rad,A_fit,f_fit_Hz,C_fit,t_pi_s
1.03295e-06,4.330159518193536e-06,4.284768722554042e-06,-1.9944790829781964,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.0579e-06,4.3050381821235974e-06,4.2847448704333e-06,-1.9895825348722131,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.08285e-06,4.202401299455698e-06,4.281957683938381e-06,-2.0201679331481643,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.1078e-06,4.23864458076738e-06,4.276422830448134e-06,-2.0014500815650376,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.13275e-06,4.283799096130712e-06,4.268171422572598e-06,-2.0074822694074195,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.1577e-06,4.214398968580805e-06,4.257249843262273e-06,-1.981572879106692,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.18265e-06,4.167459540216226e-06,4.243719485079523e-06,-2.0207181290638463,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.2076e-06,4.32415893735406e-06,4.227656405097678e-06,-2.030911220011983,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.23255e-06,4.193829359258355e-06,4.209150897367762e-06,-2.013245103213262,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.2575e-06,4.229254327276305e-06,4.188306985356075e-06,-2.0147938808757324,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.2824499999999999e-06,4.293972338667797e-06,4.165241837205766e-06,-1.986382384120475,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.3074e-06,4.1656033503846555e-06,4.140085107109323e-06,-2.002865904191886,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.33235e-06,4.06467658764102e-06,4.112978206494285e-06,-1.9779786531598371,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.3573e-06,4.115502512083044e-06,4.084073509118986e-06,-2.009065692802274,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.38225e-06,4.1739869510719054e-06,4.0535334945466556e-06,-2.0242652974358726,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.4072e-06,4.099551235493025e-06,4.021529834812617e-06,-2.022894054143207,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.43215e-06,4.036891265888654e-06,3.9882424294186e-06,-1.9913241738316592,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.4571e-06,3.922125378942248e-06,3.953858394078681e-06,-2.0265991597789976,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.48205e-06,3.9300585898302815e-06,3.918571008901335e-06,-2.0087467134033963,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.507e-06,3.7625436048915083e-06,3.882578631920098e-06,-2.049263046465099,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.53195e-06,3.9385924904392395e-06,3.8460835840800955e-06,-2.03197265193419,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.5569e-06,3.758627943758393e-06,3.809291011948206e-06,-2.027880959248903,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.58185e-06,3.7692432688976797e-06,3.7724077345397806e-06,-2.033578574698568,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.6068e-06,3.6720076540590087e-06,3.735641080744171e-06,-2.03631675796411,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.63175e-06,3.6339327247299207e-06,3.6991977238841495e-06,-2.061094400508949,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.6567e-06,3.760739314088608e-06,3.6632825199603998e-06,-2.044617927130047,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.68165e-06,3.58840753718954e-06,3.6280973561115824e-06,-2.0468321274855295,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.7066e-06,3.6755404967615573e-06,3.5938400157630066e-06,-2.0646403720129345,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.73155e-06,3.4995706947375325e-06,3.5607030668431675e-06,-2.0666417271569615,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.7565e-06,3.6134643608320215e-06,3.5288727793177185e-06,-2.0668267850911377,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.7814500000000001e-06,3.527602165390456e-06,3.4985280781256603e-06,-2.057760666918651,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.8064e-06,3.510135331131914e-06,3.4698395374035116e-06,-2.0541404644791084,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.83135e-06,3.378882221275567e-06,3.4429684216511473e-06,-2.0510071593751382,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.8563000000000001e-06,3.4886180088372354e-06,3.418065779229127e-06,-2.0818640302660945,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.88125e-06,3.434277167595837e-06,3.3952715932831505e-06,-2.073052460358065,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.9062e-06,3.3096917010470634e-06,3.3747139948684788e-06,-2.045715785692276,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.93115e-06,3.346656239704718e-06,3.3565085426975306e-06,-2.0820054253892275,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.9561e-06,3.3061236891942423e-06,3.3407575735593327e-06,-2.1026979261404115,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
1.98105e-06,3.3845095456783956e-06,3.3275496270622684e-06,-2.0776647765015985,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.006e-06,3.255469242357449e-06,3.316958947933767e-06,-2.077854913915849,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.03095e-06,3.4107590038671907e-06,3.309045068674611e-06,-2.099378136466415,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.0559e-06,3.247325141266096e-06,3.3038524749138596e-06,-2.087051184247827,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.08085e-06,3.360261652390623e-06,3.301410355345494e-06,-2.1093812557699607,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.1058000000000002e-06,3.238075947600099e-06,3.301732437652446e-06,-2.079175605428386,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.13075e-06,3.3645304714667302e-06,3.304816911340322e-06,-2.096734360482714,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.1557e-06,3.299957136128418e-06,3.310646437914582e-06,-2.102771889082796,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.18065e-06,3.3486454420555843e-06,3.3191882483439742e-06,-2.0945022357301037,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.2056e-06,3.2669951700654865e-06,3.330394327262353e-06,-2.0772096452282116,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.23055e-06,3.392052034235789e-06,3.344201682873453e-06,-2.103748774258883,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.2555000000000003e-06,3.400768678158893e-06,3.3605327010414133e-06,-2.1190464700954257,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.28045e-06,3.464459647811953e-06,3.3792955815766447e-06,-2.0777665696529053,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.3054e-06,3.4168302701071606e-06,3.4003848542645745e-06,-2.1016986181639137,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.33035e-06,3.4181801371897256e-06,3.4236819717365615e-06,-2.097118968899107,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.3553e-06,3.392320281199443e-06,3.4490559758503256e-06,-2.035304791345699,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.38025e-06,3.4247162048091214e-06,3.4763642338340264e-06,-2.088370126618314,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.4052000000000003e-06,3.5587031765340797e-06,3.505453240055959e-06,-2.0796906280408924,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.43015e-06,3.5257987549110827e-06,3.536159478912952e-06,-2.061678401396997,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.4551e-06,3.6624269641728306e-06,3.5683103439869837e-06,-2.052853650543454,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.48005e-06,3.619579379497221e-06,3.6017251083032316e-06,-2.0701354852841436,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.505e-06,3.6351462578869897e-06,3.636215940235538e-06,-2.0177999537408398,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.5299500000000002e-06,3.6338829926088958e-06,3.671588959348653e-06,-2.0564944173049247,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.5549e-06,3.803257930059779e-06,3.707645326242147e-06,-2.0388329293567367,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.57985e-06,3.7940033630580993e-06,3.7441823602697385e-06,-2.0525559401654787,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.6048e-06,3.7534157816541584e-06,3.780994678851098e-06,-2.0403646199095666,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.62975e-06,3.8447664957216925e-06,3.8178753519718055e-06,-2.02385102352153,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.6547e-06,3.894325703220657e-06,3.854617065381773e-06,-2.039740950298966,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.6796500000000003e-06,3.974867577589523e-06,3.891013285953539e-06,-2.0478964169105303,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.7046e-06,3.874442780200527e-06,3.9268594226497005e-06,-2.02246568166491,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.72955e-06,4.045214181082517e-06,3.961953976573442e-06,-2.0064159888062374,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.7545e-06,3.98537638879577e-06,3.996099673637466e-06,-2.012972771140618,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.77945e-06,4.070680174267234e-06,4.029104573484352e-06,-1.9881727283276396,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.8044e-06,4.05310796010307e-06,4.060783148424883e-06,-2.0293022345792027,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.8293500000000003e-06,4.080285717767634e-06,4.090957326329352e-06,-2.0194917223038433,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.8543e-06,4.173293611016175e-06,4.119457491609565e-06,-2.0203278690988697,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.87925e-06,4.272909666707987e-06,4.146123438664801e-06,-2.0027082193340338,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.9042e-06,4.104670044797835e-06,4.170805272432173e-06,-1.9987111047466632,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.92915e-06,4.199112571866381e-06,4.193364250979247e-06,-1.9990988985673115,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.9541000000000002e-06,4.200089886335259e-06,4.213673565402484e-06,-2.007559013078232,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
2.9790500000000003e-06,4.0754444533034286e-06,4.2316190526475486e-06,-1.9695804771112764,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.004e-06,4.337865276058952e-06,4.247099837244556e-06,-1.9720245406881238,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.02895e-06,4.250639613892804e-06,4.260028898350937e-06,-2.0062894126393287,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.0539e-06,4.2085503635715984e-06,4.270333558914437e-06,-1.9958544949146693,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.07885e-06,4.265298100911813e-06,4.277955894206563e-06,-2.044093835681658,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.1038000000000003e-06,4.19373664649852e-06,4.282853057430029e-06,-1.9827997441018108,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.1287500000000003e-06,4.314809097797313e-06,4.284997520569879e-06,-2.0097249141188795,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.1537e-06,4.192969708135976e-06,4.284377229134423e-06,-2.030426445730348,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.17865e-06,4.15720353928227e-06,4.280995669916142e-06,-1.9895986793134088,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.2036e-06,4.2819293164403916e-06,4.274871851391677e-06,-2.02022607395709,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.22855e-06,4.1370866907262905e-06,4.266040196871061e-06,-2.0000219860203763,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.2535000000000003e-06,4.236023456482643e-06,4.2545503509968405e-06,-1.9928226143815921,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.27845e-06,4.157912213161956e-06,4.24046690068079e-06,-2.006634337999313,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.3034e-06,4.208448167654354e-06,4.223869012046896e-06,-2.0197210689670473,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.32835e-06,4.1776585962558946e-06,4.204849985421425e-06,-2.0042306980780604,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.3533e-06,4.153828438135461e-06,4.183516730871591e-06,-2.0053624421031597,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.3782500000000002e-06,4.160869072686838e-06,4.159989167240918e-06,-2.0014142063491365,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.4032000000000003e-06,4.1559600444758834e-06,4.134399548059445e-06,-2.005047741796817,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.42815e-06,4.036030298277601e-06,4.1068917181179996e-06,-2.0190954046211753,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.4531e-06,4.1306245056870015e-06,4.077620304885478e-06,-2.0075090959694646,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.47805e-06,4.135966324283167e-06,4.046749849314357e-06,-1.9988283688514943,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.503e-06,4.057988657135485e-06,4.0144538809203714e-06,-2.002752984696016,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.5279500000000002e-06,3.993550221582036e-06,3.980913942335528e-06,-2.006102015168732,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.5529000000000003e-06,3.94855061600094e-06,3.946318568817652e-06,-2.0377832582515762,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.57785e-06,3.939570262036486e-06,3.9108622284528855e-06,-2.0326611241502066,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.6028e-06,3.836788786419825e-06,3.8747442290084565e-06,-2.0627393105842518,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.62775e-06,3.850941585617909e-06,3.838167597580561e-06,-2.022694849090629,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.6527e-06,3.831971871408529e-06,3.8013379393350918e-06,-2.0384712747527955,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.6776500000000003e-06,3.7328730367783275e-06,3.7644622817564762e-06,-2.038458779061813,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.7026000000000003e-06,3.8059399548362563e-06,3.7277479109013517e-06,-2.047311171706227,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.72755e-06,3.605843601219593e-06,3.691401206198761e-06,-2.0399499436834327,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.7525e-06,3.5845748570643014e-06,3.6556264803466793e-06,-2.0515114403726993,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.77745e-06,3.6980683505774575e-06,3.620624830826108e-06,-2.0424843130953776,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.8024000000000002e-06,3.6572619746197423e-06,3.5865930094885763e-06,-2.0590274330202205,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.82735e-06,3.4695219214680223e-06,3.5537223165713818e-06,-2.0714088710865397,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.8523e-06,3.5309142404547706e-06,3.5221975253575306e-06,-2.0625543245174605,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.87725e-06,3.461095253372208e-06,3.4921958435251016e-06,-2.0726410663411388,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.9022000000000005e-06,3.5844486585948827e-06,3.4638859170245094e-06,-2.0971204777851815,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.92715e-06,3.4914063917928145e-06,3.4374268820831043e-06,-2.082515250788106,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.9521e-06,3.3886114533214198e-06,3.4129674706659705e-06,-2.052637141563045,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
3.97705e-06,3.4790598297599594e-06,3.390645174421347e-06,-2.0706112097049703,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.002e-06,3.395402252796239e-06,3.3705854718102987e-06,-2.0655758279071437,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.0269500000000005e-06,3.3327341023643674e-06,3.3529011227651106e-06,-2.099959746669889,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.0519e-06,3.305256767495e-06,3.337691534841297e-06,-2.085940316882946,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.07685e-06,3.37703652318935e-06,3.3250422044261987e-06,-2.0582235304808987,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
