PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,3.3636880985302374e-06,-96.45338567163475,3.2688152668967216e-06,-96.70189249032941,0.9807818314578205
1.0995e-07,3.3340210993495385e-06,-96.53033316470173,3.263098746388563e-06,-96.71709571524124,0.9792848149421297
2.0990000000000002e-07,3.371109629032562e-06,-96.43424252180621,3.260840314292853e-06,-96.72310941112023,0.9720020656281655
3.0985000000000004e-07,3.1899448802931944e-06,-96.91403646617472,3.2625044753018892e-06,-96.71867772165898,0.9556023579462704
4.0980000000000003e-07,3.34949541559089e-06,-96.49011228906943,3.2680580720665633e-06,-96.70390474004503,0.9826313961238026
5.097500000000001e-07,3.3903348949988116e-06,-96.38484805058835,3.277351395875041e-06,-96.67923986931135,0.99143527937482
6.097000000000001e-07,3.2700878310670967e-06,-96.69851169330117,3.2901634298244096e-06,-96.64535062595277,1.0144742907129147
7.096500000000001e-07,3.269804137557196e-06,-96.69926526248287,3.3062179248260113e-06,-96.60307052126392,1.0247815152537063
8.096e-07,3.444942729624913e-06,-96.2460599156694,3.3251930267877824e-06,-96.55336282179232,0.9886578339354678
9.0955e-07,3.363759772451831e-06,-96.4532005934937,3.3467290859899287e-06,-96.49728888088703,1.0026849793513721
1.0095e-06,3.374904273453491e-06,-96.4244708650594,3.370435943934374e-06,-96.4359784900259,0.9948893102846815
1.10945e-06,3.4411784980108775e-06,-96.25555603185659,3.395900098560169e-06,-96.37060193184077,1.0365184028636985
1.2094e-06,3.4130663262116007e-06,-96.32680548301556,3.4226918501608195e-06,-96.30234402846084,0.9998977673338557
1.30935e-06,3.595423552834406e-06,-95.87469886206372,3.450372415435669e-06,-96.23238058108433,1.0296507384174545
1.4093e-06,3.47036958526775e-06,-96.18218547379524,3.4785009490750105e-06,-96.16185751962634,1.033299013558307
1.50925e-06,3.5153974856852157e-06,-96.0702112879363,3.50664139211359e-06,-96.09187294580107,1.0561985389884847
