PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,7.517469933732555e-06,-89.46826604722443,5.363766963749546e-06,-92.40030202202156,-2.9065902035480216
5.995e-08,5.9905374747847225e-06,-91.44038425713839,5.758809570840051e-06,-91.78304568825337,-2.3747905793321924
1.0990000000000001e-07,7.82983668109376e-06,-89.11464597522686,6.0063322364472275e-06,-91.41751301835193,-2.374692511501505
1.5985000000000005e-07,6.8734977341907035e-06,-90.24614416653002,6.067534489745584e-06,-91.32945496985307,-1.7119308744154855
2.0980000000000004e-07,6.415084160071567e-06,-90.84565287741896,5.935995174468213e-06,-91.51982925893363,-2.0315474950632075
2.5975000000000003e-07,8.142016343268348e-06,-88.7750606475033,5.638051174449599e-06,-91.96711977376873,-2.000969410597158
3.097000000000001e-07,1.1888076321614166e-06,-105.48746835131976,5.227608505988613e-06,-92.62363892446777,-2.314369149376574
3.596500000000001e-07,4.500060673839626e-06,-93.92533265613729,4.776389569514544e-06,-93.40770521782386,-2.5343716993814933
4.0960000000000007e-07,6.477934613258731e-06,-90.7609688427521,4.361375418335719e-06,-94.19723061397677,-2.2641735184787057
4.5955000000000006e-07,7.699379794089102e-06,-89.2605851836845,4.051640564353595e-06,-94.83708183201273,-2.4493271643022765
5.095000000000001e-07,7.1978210075546164e-06,-89.84567919145933,3.896832125303048e-06,-95.17546610572,-2.51121319980463
5.594500000000001e-07,2.1073943373925113e-06,-100.51478386817442,3.919214196219935e-06,-95.12572005221459,-2.20293244058641
6.094000000000001e-07,5.967339067261217e-06,-91.47408573575959,4.110547260571173e-06,-94.71170712688897,-2.525937707061624
6.593500000000001e-07,7.43766007947212e-07,-109.56097352171513,4.434219634962138e-06,-94.05335602922642,2.95611883954584
7.093000000000001e-07,5.28798508405159e-06,-92.52389561427456,4.83214364075396e-06,-93.30690332969297,-1.6234767255988505
7.592500000000001e-07,2.0165972197894034e-06,-100.89731676121548,5.235129120893845e-06,-92.61115208886947,-2.389900044812649
8.092000000000001e-07,4.5174017861841065e-06,-93.89192565846598,5.574885395652393e-06,-92.06498116517992,-2.028096722916634
8.591500000000002e-07,7.187583107945088e-06,-89.85804245639557,5.795570174367779e-06,-91.72777666825482,-2.9837920170087164
9.091000000000001e-07,4.428136753871176e-06,-94.06527954929636,5.862932280187604e-06,-91.6274024854725,-2.006999247332889
9.590500000000002e-07,5.0155700045400774e-06,-92.983294114739,5.769553701487755e-06,-91.76685564325261,-2.4034549679423325
1.009e-06,3.2609275152216625e-06,-96.72287713739819,5.535398994817288e-06,-92.12672143246301,-2.264502195175404
1.05895e-06,5.8873918537814545e-06,-91.59124119132117,5.203700257508799e-06,-92.66345459402059,-1.148070426117804
1.1089e-06,3.170935252312026e-06,-96.96595255917723,4.83300048571945e-06,-93.30536326764542,-2.3872276948563793
1.1588500000000001e-06,2.0737267960888126e-06,-100.65466925270067,4.486811768348514e-06,-93.95094303728658,-0.43693336814547945
1.2088000000000002e-06,2.804047031943774e-06,-98.03399416886323,4.222713043937464e-06,-94.47786864772411,-3.0188222345709925
1.25875e-06,1.1015529858193532e-06,-106.1495922034471,4.082758821964637e-06,-94.77062552539762,-1.4616681446775022
1.3087e-06,4.6314018347203515e-06,-93.67545077618907,4.086795720751839e-06,-94.7620414440952,-1.8817308499533125
1.3586500000000001e-06,7.013063802499673e-07,-110.07154424371764,4.229743416132516e-06,-94.46341958161625,-3.0365036907767617
1.4086000000000002e-06,5.5552869761414886e-06,-92.09557006878377,4.483190327800921e-06,-93.95795651048292,-2.3402885132557656
1.4585500000000002e-06,4.67750069321817e-06,-93.58942283264696,4.800907685428853e-06,-93.36323293957489,-1.0091152954659124
1.5085e-06,4.552308850639395e-06,-93.825065662886,5.127227701805284e-06,-92.79204794287807,-1.7861977248385723
1.55845e-06,4.5248476587485215e-06,-93.87762080161251,5.406772872711938e-06,-92.33093752035037,-1.647841275321355
1.6084000000000001e-06,6.681642073797311e-06,-90.49203589579199,5.5938370775726166e-06,-92.03550377848693,-1.94936946031979
1.6583500000000002e-06,3.6537627334932496e-06,-95.73489320536285,5.65982943342424e-06,-91.93363317662244,-1.6319900195017278
1.7083000000000002e-06,7.433948828393306e-06,-89.56530869730487,5.597571272682675e-06,-92.02970740205215,-2.851763589299486
1.75825e-06,6.155740148723661e-06,-91.20409446850566,5.421812108341962e-06,-92.30681078077326,-2.4032058839879515
1.8082000000000001e-06,4.537265587150296e-06,-93.85381601784593,5.165997260736227e-06,-92.72661661229543,-1.2281707148993068
1.8581500000000002e-06,3.5088102745699164e-06,-96.08650232245454,4.87596048856532e-06,-93.22849648863172,-0.562483266971555
1.9081000000000004e-06,5.787500284602998e-06,-91.73987953570736,4.6017200010266345e-06,-93.731296247401,-2.298684034352273
1.9580500000000003e-06,5.684819955930363e-06,-91.89536574954877,4.388842812475843e-06,-94.14269950824166,-3.0153825576666686
2.008e-06,5.662876325549922e-06,-91.92895850434093,4.2708679545394055e-06,-94.37937715849685,-2.057990496199244
2.0579500000000003e-06,3.228432720172718e-06,-96.80986523866514,4.264047422175753e-06,-94.39325952320223,2.8399802619157186
2.1079e-06,2.4816416397545734e-06,-99.09491869119137,4.365223106096319e-06,-94.1895711362725,-1.5748236593325644
2.15785e-06,5.532302257520436e-06,-92.13158204777729,4.553091222467497e-06,-93.82357301120305,-1.9059261684642965
2.2078000000000003e-06,6.434283819328128e-06,-90.819695764856,4.792514973780229e-06,-93.37843047403803,-2.6176939278341145
