PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,8.100987410873821e-07,-108.8189408979886,7.97032146524089e-07,-108.96018328227667,-2.3040057351031487
1.0995e-07,7.890830604634106e-07,-109.04724563690779,8.003629170545409e-07,-108.92396087515296,-2.2256498347749214
2.0990000000000002e-07,7.950644182117396e-07,-108.98165368807989,8.049321441278639e-07,-108.87451462663479,-2.261028388364985
3.0985000000000004e-07,8.136396767263432e-07,-108.78105767173396,8.107315601745208e-07,-108.81215845194626,-2.2482789527958995
4.0980000000000003e-07,7.411000649520747e-07,-109.59216301676925,8.177493092918657e-07,-108.73729632391282,-2.2865857480133265
5.097500000000001e-07,7.874921371630953e-07,-109.06477551930146,8.259699835187063e-07,-108.65041474414525,-2.1761312432130553
6.097000000000001e-07,8.447718887977466e-07,-108.45491097231039,8.353746656880629e-07,-108.5520740367655,-2.1529707967525495
7.096500000000001e-07,8.941135702513151e-07,-107.96184631619298,8.459409813739675e-07,-108.44289874848297,-2.2619768546238874
8.096e-07,8.525915716226933e-07,-108.37487934192441,8.576431604737521e-07,-108.3235674722275,-2.1861197442016165
9.0955e-07,8.073326831267295e-07,-108.84864935701955,8.704521085259495e-07,-108.19480241080257,-2.283256859115594
1.0095e-06,9.309767381187515e-07,-107.61092345129245,8.843354876984168e-07,-108.05735897803763,-2.1005327318035776
1.10945e-06,9.951603762634053e-07,-107.03183853068454,8.992578072962381e-07,-107.91201570290798,-2.3059146224700906
1.2094e-06,9.106514837463866e-07,-107.80265605264695,9.151805235837807e-07,-107.75956466119274,-2.276317295439726
1.30935e-06,9.663430539053996e-07,-107.28707345770607,9.320621486732278e-07,-107.60080261331996,-2.189075892717611
1.4093e-06,1.0271134104057337e-06,-106.75733205176327,9.498583681964256e-07,-107.4365229796116,-2.160151897655248
1.50925e-06,1.0227092682631368e-06,-106.79465620849398,9.685221674452373e-07,-107.26750873814876,-2.1248508006505955
1.6092e-06,9.65900992782164e-07,-107.2910477943881,9.880039656364167e-07,-107.09452628823604,-2.1589240854134104
1.70915e-06,9.390405115387054e-07,-107.53601346836398,1.008251757929733e-06,-106.91832028553662,-2.2925509692281936
1.8091e-06,9.545997576512277e-07,-107.39327364788345,1.0292112648023677e-06,-106.73960942429368,-2.1435718919824067
1.90905e-06,1.0326639052413609e-06,-106.71052009601745,1.0508260883583362e-06,-106.55908311796146,-2.1581753375477217
2.009e-06,1.0375216937940536e-06,-106.66975631839469,1.0730378751288077e-06,-106.37739901188574,-2.1198068762982643
2.10895e-06,1.098703568377124e-06,-106.1720893429056,1.0957864848977146e-06,-106.19518124988686,-2.1892676025135787
2.2089e-06,1.1402305209012374e-06,-105.84984680900534,1.119010165066956e-06,-106.01301940997931,-2.1518957502861324
2.30885e-06,1.1219832041388987e-06,-105.98997292999107,1.1426457300568981e-06,-105.83146802215951,-2.201740860955885
2.4088e-06,1.205287909535206e-06,-105.36788404145354,1.16662874522072e-06,-105.65104658233162,-2.119510285361271
2.50875e-06,1.2306367162526963e-06,-105.18710267948092,1.190893714735591e-06,-105.47223998017971,-2.1552639837541068
2.6087e-06,1.1664027497815142e-06,-105.6527293469698,1.2153742729196598e-06,-105.29549926436977,-2.1030188635373728
2.70865e-06,1.2780042275578543e-06,-104.85905423448672,1.2400033784114886e-06,-105.12124267522084,-2.181247874715271
2.8086e-06,1.2672928547459828e-06,-104.93216031864114,1.2647135106378794e-06,-104.94985688237627,-2.2038092976028145
2.90855e-06,1.3638639361442368e-06,-104.29427912858219,1.289436867987098e-06,-104.78169837260191,-2.107421534447208
3.0085e-06,1.2899193330711705e-06,-104.77844900477777,1.3141055670972964e-06,-104.6170949403121,-2.1223440424570446
