PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,3.3412341630901733e-06,-96.51156177768357,3.620275772320855e-06,-95.81486696509728,1.002780357924437
1.0995e-07,3.3918370947114475e-06,-96.3810003330278,3.5911761410380273e-06,-95.88496590238262,0.9740407719714851
2.0990000000000002e-07,3.5038806015317324e-06,-96.09871406934913,3.5670711389757208e-06,-95.94346463003562,0.9834838546538975
3.0985000000000004e-07,3.43001249969527e-06,-96.28378598921736,3.5474739950973424e-06,-95.99131563280446,0.9937105913747636
4.0980000000000003e-07,3.4608198406258273e-06,-96.20612020575011,3.5325254113644046e-06,-96.02799415042514,1.0196156662773497
5.097500000000001e-07,3.4122916523485377e-06,-96.32877716911028,3.5224132017213784e-06,-96.05289404025402,1.0074263289703427
6.097000000000001e-07,3.4340944139830006e-06,-96.27345542133997,3.5172616594912326e-06,-96.06560648398086,1.0020117654900975
7.096500000000001e-07,3.3859564639945603e-06,-96.39607264875525,3.5170964857188972e-06,-96.06601439075166,0.9903449902975687
8.096e-07,3.5254031859457756e-06,-96.04552419032542,3.5218338452060117e-06,-96.05432278820433,1.034954927163464
9.0955e-07,3.5037899600968796e-06,-96.09893876641297,3.5312799250073894e-06,-96.0310571332339,1.048286738586078
1.0095e-06,3.529948001514455e-06,-96.03433388360186,3.545136131682768e-06,-95.99704171219705,1.021560828357674
1.10945e-06,3.540549200365915e-06,-96.00828736675096,3.563007792160468e-06,-95.95336460061384,1.0580148371061946
1.2094e-06,3.5926676143002854e-06,-95.88135926148632,3.584415234999249e-06,-95.90133375222422,1.0594467414007305
1.30935e-06,3.546093964555993e-06,-95.99469525592184,3.6088065509824167e-06,-95.8424279942598,1.0609262666553902
1.4093e-06,3.5830641681966015e-06,-95.90460832522828,3.6355715245850215e-06,-95.77824617982887,1.0578527546020458
1.50925e-06,3.7278707906154944e-06,-95.56048302066108,3.664056323476728e-06,-95.71045722386347,1.0847157715885059
1.6092e-06,3.7591265456960614e-06,-95.48796112593175,3.6935785859664343e-06,-95.64075317000105,1.097958753098891
1.70915e-06,3.7388270556272432e-06,-95.53499250825583,3.7234425800370895e-06,-95.57080682560469,1.104311228506185
1.8091e-06,3.851161987901377e-06,-95.27786431659686,3.7529541335105015e-06,-95.50223490849591,1.0948236298262228
1.90905e-06,3.928998577411964e-06,-95.10406261205787,3.7814350583082487e-06,-95.43656711735737,1.0754904325126262
2.009e-06,3.8079248026300646e-06,-95.37593277287863,3.808236815344542e-06,-95.37522109995437,1.075687722360313
2.10895e-06,3.838706751532609e-06,-95.30600131263293,3.83275319149452e-06,-95.31948296442025,1.1064538536883388
2.2089e-06,3.945318161687847e-06,-95.0680594093397,3.85443178676647e-06,-95.27049275909823,1.1406744181368318
2.30885e-06,3.845591549313769e-06,-95.29043694816718,3.8727841382881134e-06,-95.22923422531647,1.1171672929312284
2.4088e-06,3.959526182445407e-06,-95.03683566152183,3.8873943377730806e-06,-95.19652808829952,1.1084801539246
2.50875e-06,3.9240349116984135e-06,-95.11504279147248,3.897926030401275e-06,-95.17302817529797,1.1195560642004387
2.6087e-06,3.908486440688446e-06,-95.14952785051216,3.904127715082463e-06,-95.15921971875228,1.1149054554087212
2.70865e-06,3.9460878841611056e-06,-95.06636497759025,3.905836298390148e-06,-95.15541930014365,1.115857771039339
2.8086e-06,4.051845381706239e-06,-94.83664275654985,3.902978886549914e-06,-95.16177600456416,1.0944972221219933
2.90855e-06,3.947519269680601e-06,-95.0632148697762,3.895572831242011e-06,-95.17827347761411,1.120704579191701
3.0085e-06,3.7978980753100153e-06,-95.39883393657456,3.883724075147026e-06,-95.20473269844418,1.0759759833658444
3.10845e-06,3.821261180179372e-06,-95.34556559561557,3.867623871668262e-06,-95.24081540112674,1.1089248692787448
3.2084e-06,3.837796640951495e-06,-95.3080608753528,3.847543979682994e-06,-95.28602818791245,1.0976178814745718
3.3083500000000003e-06,3.878054511911948e-06,-95.21742185435397,3.823830458128833e-06,-95.33972747970682,1.105779433926161
3.4083e-06,3.815214240528653e-06,-95.35932143415059,3.7968962063918222e-06,-95.4011255385806,1.1079357684706055
3.5082500000000002e-06,3.7058779705280364e-06,-95.61187775341038,3.76721241455457e-06,-95.46929787094813,1.0553652890578231
3.6082e-06,3.7259611316442432e-06,-95.5649336408539,3.7352991023677385e-06,-95.54319237384234,1.0697960504600916
3.7081500000000002e-06,3.766108148300996e-06,-95.47184430045375,3.7017149371684168e-06,-95.62164061499813,1.0984049910951645
3.8081e-06,3.6750921608421148e-06,-95.68433535485623,3.667046528786709e-06,-95.70337163380115,1.0611920361046725
3.90805e-06,3.5761719402357157e-06,-95.92133221839686,3.631897403720616e-06,-95.78702860776323,1.0153873404422324
4.008e-06,3.714236986193e-06,-95.59230783604755,3.596876861542074e-06,-95.87118864183114,1.031486773541897
4.10795e-06,3.6069818255403795e-06,-95.84682096237918,3.56258891370505e-06,-95.95438580127671,1.0260946120089256
4.2079e-06,3.5426511191336968e-06,-96.00313234242367,3.529621498796069e-06,-96.0351373225595,1.0396599619330888
4.30785e-06,3.517201514915609e-06,-96.06575501248494,3.498536158986384e-06,-96.11197270525363,1.050538655867452
4.4078e-06,3.4151559923601126e-06,-96.32148913294193,3.4698583502480484e-06,-96.18346512368845,1.0069801553115656
4.50775e-06,3.419319435000303e-06,-96.31090654817888,3.444068544060606e-06,-96.24826431890637,1.0052068326736
4.6077e-06,3.4984020721322457e-06,-96.11230561189898,3.4215942611744738e-06,-96.30512986667098,0.9871576672420109
4.70765e-06,3.448895332172727e-06,-96.23609975328448,3.402803158855553e-06,-96.35296349750261,1.0261942416607812
4.8076e-06,3.5005866360678416e-06,-96.10688343373604,3.3879972722812868e-06,-96.39083900330169,1.0214168539692732
4.90755e-06,3.312115836215571e-06,-96.58758970000726,3.377408488777114e-06,-96.41802823134438,0.9893755515575726
5.0075e-06,3.3934393680331525e-06,-96.37689816576093,3.3711953107704376e-06,-96.43402175987809,0.9990934940437405
5.1074500000000005e-06,3.391569434277618e-06,-96.38168579068982,3.3694409400974488e-06,-96.43854307502605,0.9600882308489168
5.2074e-06,3.4733841008989154e-06,-96.17464380313325,3.3721526930243703e-06,-96.43155541329469,1.0157401795089178
5.30735e-06,3.438713654607334e-06,-96.26177978020011,3.3792627324277913e-06,-96.41326086718267,1.0084926989175096
5.4073e-06,3.532050308117208e-06,-96.02916242847664,3.390630081392621e-06,-96.38409182888543,0.9760011534639319
5.5072500000000005e-06,3.5975380898079626e-06,-95.86959202673512,3.4060438613836617e-06,-96.34469531742724,0.9992188003330839
5.6072e-06,3.393898060888177e-06,-96.37572416916382,3.4252276784546594e-06,-96.29591114746212,1.0254844543613455
5.70715e-06,3.5036916774809464e-06,-96.09918241227595,3.4478450629729224e-06,-96.23874521241666,0.9940950440129653
5.8071e-06,3.57668372898224e-06,-95.92008926291628,3.4735058523191763e-06,-96.17433934476212,1.0424523811945405
5.9070500000000005e-06,3.5389601834413783e-06,-96.01218651431137,3.501773392193808e-06,-96.10393927411141,1.0540538290337214
6.007e-06,3.602569830949091e-06,-95.8574518877719,3.5321724207036952e-06,-96.02886213883673,1.0015961951538501
6.10695e-06,3.60896170902989e-06,-95.84205455869676,3.564197490456694e-06,-95.95046484179119,1.022855946525989
6.2069e-06,3.5704691473948685e-06,-95.93519435003341,3.597321777547632e-06,-95.87011430637803,1.0642343299166201
6.3068500000000004e-06,3.6724470024219687e-06,-95.69058930045479,3.6310061226295263e-06,-95.7891604188783,1.0700803615128662
6.4068e-06,3.666660602238482e-06,-95.70428580049735,3.664708148231061e-06,-95.70891216728094,1.056195023132194
6.50675e-06,3.8145562211830106e-06,-95.36081964001636,3.697891298067017e-06,-95.63061723055057,1.072501413891778
6.606700000000001e-06,3.7103299190578287e-06,-95.60144947555605,3.7300336482108413e-06,-95.55544505240691,1.0746446633899458
6.70665e-06,3.6316917540171887e-06,-95.78752044467464,3.7606363465367702e-06,-95.48447325966734,1.0739591290174282
6.8066e-06,3.7865420665908673e-06,-95.42484432371653,3.7892315456347276e-06,-95.41867715971824,1.0778527314628639
6.90655e-06,3.7426503645555635e-06,-95.52611489213018,3.815389705262728e-06,-95.35892197237098,1.065003454701361
7.006500000000001e-06,3.797866725806325e-06,-95.39890563398394,3.8387261531074305e-06,-95.30595741255857,1.076281456488606
7.10645e-06,3.85528328158005e-06,-95.26857414344445,3.858906806926693e-06,-95.26041423470085,1.138888058957258
7.2064e-06,3.801381381086563e-06,-95.3908711785675,3.8756529767807125e-06,-95.22280236936805,1.1067052567065778
7.30635e-06,3.862661406905311e-06,-95.25196723463132,3.888745182736635e-06,-95.19351032084342,1.0560601162743208
7.4063000000000006e-06,3.775175763321353e-06,-95.45095652001041,3.89802594086024e-06,-95.17280554405973,1.1026204063832536
7.50625e-06,3.874119735638389e-06,-95.22623926075022,3.9034014881863024e-06,-95.16083557609362,1.1196336070506876
7.6062e-06,3.926290403604319e-06,-95.11005167237194,3.904842435384165e-06,-95.15762975706453,1.11010104669377
7.70615e-06,3.910991957739558e-06,-95.1439615852888,3.902383353708515e-06,-95.16310143505336,1.1010160769515385
7.8061e-06,3.966018004493374e-06,-95.02260641463627,3.8961213202573905e-06,-95.17705060747303,1.1323076907118101
7.90605e-06,3.8685362749376566e-06,-95.238766572253,3.886213462273393e-06,-95.19916700567464,1.0984439727620798
8.006000000000001e-06,3.7585417091571124e-06,-95.48931256243351,3.872873556960476e-06,-95.22903367921688,1.106182949546948
8.10595e-06,3.908569085134197e-06,-95.14934419042874,3.856367757809235e-06,-95.26613117997117,1.0913226073486408
8.2059e-06,3.7054316473327313e-06,-95.61292391508002,3.8370095315146545e-06,-95.30984248275026,1.0497606784921427
8.305850000000001e-06,3.7782588247275687e-06,-95.443865935642,3.8151539010457185e-06,-95.3594588068382,1.095842193650253
8.4058e-06,3.825814568377902e-06,-95.33522171166663,3.7911911001297973e-06,-95.41418651974777,1.1034119228812183
8.50575e-06,3.764686933543477e-06,-95.47512270985095,3.765539752222171e-06,-95.47315530853218,1.0671322707024955
8.6057e-06,3.805936224482381e-06,-95.38046991130516,3.738639692851323e-06,-95.53542779267741,1.0762788821482576
8.70565e-06,3.7564879310917204e-06,-95.49406008597371,3.710944558006677e-06,-95.60001072373366,1.1335165091740353
8.805600000000001e-06,3.636302003707277e-06,-95.77650113818713,3.682914262944634e-06,-95.6658678686157,1.0436203410522604
8.90555e-06,3.6615885346677312e-06,-95.71630925258475,3.655007495442171e-06,-95.73193460502934,1.0525316106074758
9.0055e-06,3.651485453476466e-06,-95.74030854596053,3.6276743451693164e-06,-95.79713416933575,1.057106247553241
9.105450000000001e-06,3.6048994363633217e-06,-95.85183696373063,3.6013491865583417e-06,-95.86039539186768,1.017721087307144
9.2054e-06,3.5430873459532095e-06,-96.0020628651815,3.5764439264245165e-06,-95.92067163713142,1.0426634586275938
9.30535e-06,3.5612486305922614e-06,-95.95765413839598,3.5533417197739892e-06,-95.97696054386392,1.0208702344686464
9.4053e-06,3.516881610002769e-06,-96.06654506819517,3.5323912478771072e-06,-96.02832404228388,1.0140078214186676
9.50525e-06,3.6199671515343406e-06,-95.8156074502223,3.513901641970239e-06,-96.07390802451962,1.0244633634563465
9.6052e-06,3.4263880957616745e-06,-96.29296899276711,3.498138124074467e-06,-96.11296097115851,1.0614772573882565
9.70515e-06,3.7129172397475697e-06,-95.59539466358531,3.4853184235987925e-06,-96.14485080331949,1.030786224068989
9.8051e-06,3.4341121650867284e-06,-96.27341052341032,3.475610014853349e-06,-96.16907924420826,1.0137300356600418
9.905050000000001e-06,3.4818200535242393e-06,-96.15357359791707,3.4691282065665765e-06,-96.18529304118294,1.0193667280744627
1.0005e-05,3.4090709842262877e-06,-96.33697915790337,3.4659351002148236e-06,-96.19329151793993,1.038147478054872
1.010495e-05,3.332326342474266e-06,-96.5347495176229,3.4660394196685397e-06,-96.19303008960966,0.9874548506484722
1.0204900000000001e-05,3.532122649552613e-06,-96.02898453087192,3.4693972005671192e-06,-96.18461956892014,1.0218709022959918
1.030485e-05,3.480304083283866e-06,-96.15735622234371,3.4759133141777196e-06,-96.16832130257855,1.0176244062851239
1.04048e-05,3.566429208089656e-06,-95.94502788526108,3.48544378748414e-06,-96.14453838501001,1.043118260285049
1.050475e-05,3.520504252760221e-06,-96.0576025777357,3.497798869087673e-06,-96.11380338336994,1.0185847638377705
1.06047e-05,3.5023415040274258e-06,-96.10253022906497,3.5127467793631787e-06,-96.07676315790354,1.0135558492996461
1.0704650000000001e-05,3.5370028446229753e-06,-96.01699186146399,3.530018073360998e-06,-96.03416146455072,0.9906512247804098
1.08046e-05,3.5008375115381423e-06,-96.10626096704843,3.5493105363172547e-06,-95.98682007720817,1.0821631024027412
1.090455e-05,3.5446778478025996e-06,-95.99816461985671,3.570294524446259e-06,-95.93561916612587,1.0224026602193705
1.1004500000000001e-05,3.5834251683550814e-06,-95.90373325030909,3.5926186580286223e-06,-95.88147762246922,1.0771330737369003
1.110445e-05,3.545517210850073e-06,-95.99610808551023,3.61591576974059e-06,-95.82533393673465,1.0259170765956345
1.12044e-05,3.5289419975927155e-06,-96.03680963803349,3.6398090087306527e-06,-95.7681281320854,1.0454877282856154
1.1304350000000001e-05,3.6650647025336375e-06,-95.70806712299714,3.6639180001485084e-06,-95.71078513471862,1.0432063779705611
1.14043e-05,3.6788963230362716e-06,-95.67534906503445,3.6878649606523956e-06,-95.65419984300185,1.057412939018714
1.1504250000000001e-05,3.7725893405950482e-06,-95.45690937702916,3.7112806728213803e-06,-95.59922404424134,1.0814908361317568
1.16042e-05,3.6727008353145116e-06,-95.68998896822438,3.7338102253127164e-06,-95.54665522902053,1.0292626445440276
1.170415e-05,3.7384322861104845e-06,-95.53590966902328,3.7551184309410748e-06,-95.49722727198593,1.0357346351318442
1.1804100000000001e-05,3.7576511224251034e-06,-95.49137092849114,3.774894841505486e-06,-95.4516028863872,1.0754186531579806
1.190405e-05,3.876317533838409e-06,-95.22131313014363,3.792858286021439e-06,-95.41036771737535,1.1132413774198682
1.2004e-05,3.861780787890898e-06,-95.25394769080216,3.8087608678833574e-06,-95.37402591447233,1.1064229073057894
1.2103950000000001e-05,3.7906162291645472e-06,-95.41550369006166,3.822391366226497e-06,-95.34299701435478,1.0558520132691365
