PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,1.1660069916662837e-06,-105.65567695200178,1.511983250054285e-06,-103.39876044293064,-2.3128407633445462
5.995e-08,1.088840640134676e-06,-106.25041359929212,1.5136844037456777e-06,-103.38899331946007,-2.3020881131783173
1.0990000000000001e-07,1.1288342333459055e-06,-105.93709661369684,1.5148329382117766e-06,-103.38240524815659,-2.411607228332155
1.5985000000000005e-07,1.066398042470902e-06,-106.43131325944643,1.5157743254992225e-06,-103.37700911092276,-2.3091927703104553
2.0980000000000004e-07,1.1906631849557775e-06,-105.47392153247203,1.5165856110838391e-06,-103.37236141911278,-2.327095628253843
2.5975000000000003e-07,1.2613753226645985e-06,-104.97281343784104,1.51730049071003e-06,-103.36826807780453,-2.313846561303954
3.097000000000001e-07,1.2057528707367657e-06,-105.36453395151243,1.51793753631166e-06,-103.36462203237272,-2.306736211849447
3.596500000000001e-07,1.2245882072196219e-06,-105.22989858605159,1.5185083663299973e-06,-103.36135626261508,-2.2534164009275175
4.0960000000000007e-07,1.3802594233770138e-06,-104.19048562616877,1.5190208690846849e-06,-103.35842523409575,-2.2225166770968876
4.5955000000000006e-07,1.4562772054979778e-06,-103.72481900866511,1.5194807223982842e-06,-103.35579615193674,-2.1457148934976016
5.095000000000001e-07,1.4564803012351537e-06,-103.72360773916681,1.5198921999730615e-06,-103.35344431890002,-2.103024642547289
5.594500000000001e-07,1.4887631366451091e-06,-103.53318791008677,1.5202586372164286e-06,-103.35135045340385,-2.0991369699119153
6.094000000000001e-07,1.6068776568881234e-06,-102.87004380194558,1.5205827181446642e-06,-103.34949903739218,-2.083363000638551
6.593500000000001e-07,1.6122226712862728e-06,-102.84119956404793,1.520866661154387e-06,-103.34787724636723,-2.123977144370623
7.093000000000001e-07,1.722289591416471e-06,-102.2675765042587,1.521112344225741e-06,-103.34647422810536,-2.094136908071926
7.592500000000001e-07,1.6586384942049847e-06,-102.59466523523032,1.5213213921044373e-06,-103.3452806002642,-2.0441366348318453
8.092000000000001e-07,1.6907994076523143e-06,-102.42785830319875,1.521495238666479e-06,-103.34428809086472,-2.0642415619064685
8.591500000000002e-07,1.8751928588562383e-06,-101.52878123430115,1.521635172541539e-06,-103.3434892751506,-2.0257485485042395
9.091000000000001e-07,1.7250500688282751e-06,-102.25366594734513,1.5217423711199418e-06,-103.34287737931555,-1.9804471981581677
9.590500000000002e-07,1.8911330476501864e-06,-101.45525836304657,1.5218179263000421e-06,-103.34244613176864,-2.0187114044722856
1.009e-06,1.927850632917825e-06,-101.28823239613693,1.5218628642359276e-06,-103.3421896489253,-2.027251384367512
1.05895e-06,1.8652418714686319e-06,-101.57499692225464,1.5218781606440408e-06,-103.34210234654861,-2.0031083089353907
1.1089e-06,1.972892711875927e-06,-101.0876306739187,1.521864752766815e-06,-103.34217887031897,-1.99916716805911
1.1588500000000001e-06,1.9382709984209264e-06,-101.24141009070792,1.521823548781854e-06,-103.34241404109244,-2.0141401161680728
1.2088000000000002e-06,1.8844925977953504e-06,-101.48581132537599,1.5217554352326393e-06,-103.34280281153313,-1.9550060654737575
1.25875e-06,1.958183178383985e-06,-101.1526337338509,1.5216612829080817e-06,-103.34334023166076,-1.9931568407917575
1.3087e-06,1.9080195921504366e-06,-101.3780434460706,1.521541951492415e-06,-103.34402142146473,-2.0233105348398244
1.3586500000000001e-06,1.8660243096374116e-06,-101.5713540989596,1.5213982932304747e-06,-103.34484154917634,-2.003611796633315
1.4086000000000002e-06,1.8849265039134285e-06,-101.48381162167107,1.5212311557973553e-06,-103.34579581411347,-2.017054320671348
1.4585500000000002e-06,1.8085424886074136e-06,-101.8431257189138,1.521041384519834e-06,-103.34687943325234,-2.0156998224406952
1.5085e-06,1.7954885044173221e-06,-101.90604746519165,1.520829824065689e-06,-103.3480876308606,-2.06015800598542
1.55845e-06,1.7409362955124613e-06,-102.1740424500037,1.5205973196932876e-06,-103.34941563066302,-2.041722221744697
1.6084000000000001e-06,1.654309653365358e-06,-102.61736396368437,1.5203447181356173e-06,-103.35085865011558,-2.1007556647834953
1.6583500000000002e-06,1.6691243282979766e-06,-102.53992629859808,1.5200728681788045e-06,-103.3524118964459,-2.113193878246258
1.7083000000000002e-06,1.6225602206742959e-06,-102.78568355460607,1.5197826209841524e-06,-103.35407056418005,-2.0828412065858846
1.75825e-06,1.5601802782112135e-06,-103.12620436718439,1.5194748301940391e-06,-103.3558298339271,-2.136266192597507
1.8082000000000001e-06,1.484620831271399e-06,-103.55738904319837,1.5191503518551227e-06,-103.35768487223135,-2.218633408002179
1.8581500000000002e-06,1.4341626338500387e-06,-103.85773198215387,1.5188100441867854e-06,-103.3596308323343,-2.17469450047846
1.9081000000000004e-06,1.3346374168276332e-06,-104.48243411899375,1.5184547672183112e-06,-103.36166285571377,-2.1901277970128388
1.9580500000000003e-06,1.3888561309800197e-06,-104.13655483713998,1.5180853823146893e-06,-103.36377607428795,-2.2236115454539647
2.008e-06,1.2626664547972681e-06,-104.96392718857939,1.5177027516080092e-06,-103.36596561318945,-2.2771840223881537
2.0579500000000003e-06,1.250378617341409e-06,-105.04886927880676,1.5173077373489889e-06,-103.36822659402702,-2.243243313184649
2.1079e-06,1.2227335723026057e-06,-105.2430633095683,1.516901201191217e-06,-103.3705541385653,-2.297444788226617
2.15785e-06,1.166884609798817e-06,-105.64914180514938,1.5164840034190125e-06,-103.37294337276077,-2.258958276995869
2.2078000000000003e-06,1.185884042506268e-06,-105.50885554039574,1.5160570021284494e-06,-103.3753894311012,-2.27734754707307
2.25775e-06,1.0948571724804997e-06,-106.20255068722298,1.5156210523699347e-06,-103.37788746120086,-2.2774453914475195
2.3077000000000004e-06,1.100289727078161e-06,-106.1595588801311,1.5151770052597463e-06,-103.38043262861052,-2.352159596939615
2.35765e-06,1.1742992647150925e-06,-105.59412426437893,1.514725707067125e-06,-103.38302012180495,-2.3345975888368655
2.4076000000000005e-06,1.0982542920575984e-06,-106.17564185945866,1.514267998282801e-06,-103.38564515731446,-2.3028881104410877
2.4575500000000003e-06,1.1806798379113753e-06,-105.54705710343363,1.5138047126742352e-06,-103.38830298497079,-2.3512261771523937
2.5075e-06,1.1807812462876726e-06,-105.5463111059905,1.5133366763323357e-06,-103.39098889324022,-2.3436644250347425
2.5574500000000004e-06,1.194675342629894e-06,-105.4447020391134,1.512864706713963e-06,-103.39369821461844,-2.239617988210238
2.6074000000000002e-06,1.1816324586506581e-06,-105.54005179844589,1.5123896116841354e-06,-103.39642633106506,-2.2376491139751735
2.6573500000000005e-06,1.2930833731840398e-06,-104.75716949398978,1.5119121885615132e-06,-103.39916867945625,-2.1956783413058707
2.7073000000000003e-06,1.2962478075577672e-06,-104.73593934650977,1.51143322317043e-06,-103.40192075703632,-2.244397414493262
2.75725e-06,1.3911794550551275e-06,-104.12203693577979,1.5109534889024713e-06,-103.40467812684966,-2.228213337845461
2.8072000000000004e-06,1.3706033056624506e-06,-104.25146454481643,1.510473745790365e-06,-103.40743642313663,-2.1812179581145394
2.8571500000000002e-06,1.5585729654026584e-06,-103.1351572671508,1.5099947395967256e-06,-103.41019135667686,-2.1308486782488565
2.9071000000000005e-06,1.4644552814838998e-06,-103.67617775074834,1.5095172009200074e-06,-103.41293872006548,-2.161483153199239
2.9570500000000003e-06,1.586621469602256e-06,-102.98023350916601,1.5090418443198414e-06,-103.41567439290807,-2.1368920801777516
3.007e-06,1.6337979765881551e-06,-102.72573296610608,1.508569367463766e-06,-103.41839434692065,-2.070679145654054
3.0569500000000004e-06,1.6800203431548762e-06,-102.48340923186178,1.5081004502972223e-06,-103.42109465092264,-2.114267372166611
3.1069000000000003e-06,1.7704089894655944e-06,-102.02822792120986,1.5076357542385373e-06,-103.42377147571048,-2.072436577042466
3.1568500000000005e-06,1.7681414779128742e-06,-102.03935980019668,1.5071759214004953e-06,-103.42642109880066,-2.068660957945675
3.2068000000000004e-06,1.7808606103208944e-06,-101.97710148045714,1.5067215738399836e-06,-103.42903990903164,-2.036652580371174
3.25675e-06,1.817926908118336e-06,-101.79817168499227,1.5062733128370715e-06,-103.43162441101421,-2.0210998999351864
3.3067000000000005e-06,1.6960695748817921e-06,-102.40082677165049,1.5058317182047936e-06,-103.43417122942107,-2.0474425290606617
3.3566500000000003e-06,1.8226521505149137e-06,-101.77562419660852,1.5053973476307946e-06,-103.43667711310607,-2.024123585267413
3.4066000000000006e-06,1.888955467458758e-06,-101.46526565427132,1.5049707360519006e-06,-103.43913893904522,-2.042508597933599
3.4565500000000004e-06,1.8869496431311701e-06,-101.47449383658594,1.5045523950625934e-06,-103.44155371609082,-2.0457646300364716
3.5065000000000002e-06,1.8846121516043883e-06,-101.4852603026475,1.5041428123582704e-06,-103.4439185885316,-2.022853637494625
3.5564500000000005e-06,1.9549450246537607e-06,-101.16700906268883,1.5037424512140935e-06,-103.44623083945179,-2.009743407273984
3.6064000000000003e-06,1.8241818082030538e-06,-101.76833763583124,1.5033517500001435e-06,-103.4484878938823,-2.0664971781530928
3.6563500000000006e-06,1.7823395759886547e-06,-101.9698910333115,1.502971121733518e-06,-103.4506873217387,-2.0859428945521454
3.7063000000000004e-06,1.9091182775973723e-06,-101.37304333282962,1.502600953667941e-06,-103.45282684053959,-2.0282521872900503
3.7562500000000002e-06,1.890992472154301e-06,-101.45590404402,1.5022416069213626e-06,-103.45490431790124,-2.0081488463378845
3.8062000000000005e-06,1.8836742258670412e-06,-101.489584135178,1.5018934161419697e-06,-103.45691777380327,-2.0252973931806766
3.85615e-06,1.7531823863507238e-06,-102.113158067572,1.5015566892129473e-06,-103.458865382622,-2.028881815123895
3.906100000000001e-06,1.7084709585197476e-06,-102.3375480266911,1.5012317069962663e-06,-103.46074547492755,-2.072622560294282
3.956050000000001e-06,1.6633944366519665e-06,-102.56979515097663,1.5009187231156991e-06,-103.46255653904191,-2.0711313006767793
4.006e-06,1.5433232239128726e-06,-103.22056221346222,1.5006179637792092e-06,-103.46429722235557,-2.1272349358660354
4.0559500000000005e-06,1.6090654431695841e-06,-102.85822588568729,1.500329627640781e-06,-103.46596633240063,-2.0880492199083873
4.105900000000001e-06,1.567027091826938e-06,-103.08816994514045,1.500053885701708e-06,-103.46756283767901,-2.119525865966523
4.15585e-06,1.4810842660586301e-06,-103.5781046765392,1.4997908812512855e-06,-103.46908586824495,-2.15039968797851
4.2058000000000005e-06,1.5177767215917684e-06,-103.36554228954569,1.499540729846792e-06,-103.47053471604104,-2.1074361553193772
4.255750000000001e-06,1.381361802912009e-06,-104.18355118679115,1.4993035193325965e-06,-103.47190883498847,-2.2246918995629463
4.3057e-06,1.3643681065140363e-06,-104.29106886774497,1.4990793098981554e-06,-103.47320784083124,-2.2075251293374203
4.35565e-06,1.2657858909652447e-06,-104.94249503299173,1.4988681341746148e-06,-103.47443151073617,-2.222274141723689
4.405600000000001e-06,1.345759990307647e-06,-104.41034779328795,1.498669997369679e-06,-103.4755797826499,-2.2377449761523054
4.455550000000001e-06,1.2548101177339394e-06,-105.0181398068514,1.4984848774403477e-06,-103.47665275441493,-2.2016761742094504
4.5055e-06,1.1661919871159624e-06,-105.65429898204515,1.4983127253030726e-06,-103.47765068264712,-2.2592233100208157
4.5554500000000006e-06,1.1937812022337941e-06,-105.45120532273475,1.4981534650808389e-06,-103.47857398137799,-2.270786696229285
4.605400000000001e-06,1.1919135926745897e-06,-105.46480459273916,1.4980069943866138e-06,-103.47942322046481,-2.3542374598667744
4.65535e-06,1.2133457659883e-06,-105.31000846357807,1.4978731846425753e-06,-103.48019912377238,-2.2634723353566026
4.7053000000000005e-06,1.125653038009481e-06,-105.96160908737465,1.497751881434463e-06,-103.4809025671311,-2.380559716613326
4.755250000000001e-06,1.207947865951138e-06,-105.34873622551103,1.4976429049003736e-06,-103.48153457607563,-2.303500107888469
4.805200000000001e-06,1.191630676500084e-06,-105.46686654620224,1.4975460501532543e-06,-103.48209632336923,-2.334414979823937
4.8551500000000004e-06,1.2427456288453858e-06,-105.10205515828275,1.497461087736324e-06,-103.48258912631965,-2.2685001820029367
4.905100000000001e-06,1.1818717284768196e-06,-105.5382931628385,1.4973877641106008e-06,-103.48301444389162,-2.29146989520213
4.955050000000001e-06,1.3116244744309823e-06,-104.63350980639083,1.4973258021736755e-06,-103.48337387362275,-2.1674527602408213
5.005e-06,1.256545845051835e-06,-105.00613327448478,1.4972749018088393e-06,-103.483669148349,-2.228223428714946
5.054950000000001e-06,1.3235642228287423e-06,-104.55479965810153,1.4972347404636259e-06,-103.4839021327464,-2.228594312502595
5.104900000000001e-06,1.2928494157112086e-06,-104.75874117350386,1.497204973756805e-06,-103.48407481969622,-2.2521811224893273
5.15485e-06,1.4136267425204439e-06,-103.98300499506114,1.497185236112825e-06,-103.48418932648079,-2.191200864405939
5.2048000000000005e-06,1.3472236719044791e-06,-104.40090594018974,1.497175141422669e-06,-103.48424789081746,-2.147040690209086
5.254750000000001e-06,1.5875714486561863e-06,-102.9750344468029,1.4971742837300651e-06,-103.48425286673859,-2.130296405058495
5.304700000000001e-06,1.4983089655711725e-06,-103.4776724782688,1.4971822379419575e-06,-103.48420672032539,-2.134717679131935
5.3546500000000005e-06,1.7040718690392435e-06,-102.35994190060379,1.49719856056212e-06,-103.4841120253037,-2.082051801432623
5.404600000000001e-06,1.656976285534281e-06,-102.60337418559871,1.4972227904467736e-06,-103.48397145851007,-2.1030755921668245
5.454550000000001e-06,1.6069586809777704e-06,-102.86960584168447,1.4972544495810359e-06,-103.48378779523651,-2.0542931853017294
5.5045e-06,1.7314832289884197e-06,-102.22133425609309,1.4972930438750228e-06,-103.48356390446236,-2.085439357499021
5.554450000000001e-06,1.7015134597145557e-06,-102.3729922652715,1.4973380639783886e-06,-103.48330274398197,-2.0582608234090363
5.604400000000001e-06,1.8639600757107883e-06,-101.58096792467677,1.497388986112087e-06,-103.48300735543665,-2.0576407022995062
5.65435e-06,1.8207407238355976e-06,-101.78473792289802,1.4974452729161072e-06,-103.48268085925986,-2.045110471558783
5.704300000000001e-06,1.9260133727062722e-06,-101.29651407946547,1.4975063743119335e-06,-103.48232644954413,-2.0678064863194647
5.754250000000001e-06,1.9243851198718053e-06,-101.30386024132034,1.497571728378461e-06,-103.48194738883862,-2.016336660001605
5.804200000000001e-06,1.8057298827138255e-06,-101.85664433998531,1.4976407622400872e-06,-103.4815470028858,-1.9842830500773272
5.8541500000000005e-06,1.8940987181538936e-06,-101.44164784006534,1.4977128929656962e-06,-103.48112867530622,-2.038254607427547
5.904100000000001e-06,1.922691702522719e-06,-101.3115070016188,1.4977875284772382e-06,-103.48069584223978,-2.021892627865337
5.954050000000001e-06,1.895881900437912e-06,-101.43347443380017,1.4978640684666078e-06,-103.48025198695208,-2.003130645139933
6.0040000000000005e-06,1.886756933090969e-06,-101.47538095279857,1.497941905319516e-06,-103.47980063441442,-2.0414518967143946
6.053950000000001e-06,1.7650327438809699e-06,-102.05464471171717,1.4980204250450522e-06,-103.4793453458658,-2.045805649774346
6.103900000000001e-06,1.8403091518563376e-06,-101.6918843259163,1.4980990082096304e-06,-103.47888971336495,-2.0207902569379077
6.15385e-06,1.8304323166671185e-06,-101.7386265485414,1.4981770308740173e-06,-103.47843735434098,-2.117298027125033
6.203800000000001e-06,1.8123942734656848e-06,-101.82464641755823,1.4982538655321423e-06,-103.47799190615008,-2.045485921253106
6.253750000000001e-06,1.6941402291761978e-06,-102.41071293601797,1.4983288820503915e-06,-103.47755702064644,-2.0633387371567786
6.303700000000001e-06,1.635184681326743e-06,-102.71836384469867,1.4984014486061045e-06,-103.47713635877506,-2.0774887137244287
6.3536500000000006e-06,1.5502682601860439e-06,-103.18156293365828,1.4984709326239829e-06,-103.47673358519366,-2.116790942010417
6.403600000000001e-06,1.5049264230161315e-06,-103.43939469405471,1.4985367017091533e-06,-103.47635236293121,-2.1175740441139275
6.453550000000001e-06,1.6120321848756703e-06,-102.84222587494193,1.4985981245756158e-06,-103.47599634809013,-2.110658957581406
6.5035000000000005e-06,1.5450603661643952e-06,-103.21079100011806,1.4986545719688414e-06,-103.47566918459903,-2.1358883155914516
6.553450000000001e-06,1.466082919398203e-06,-103.66652936278751,1.4987054175812804e-06,-103.47537449902251,-2.1553371465005475
6.603400000000001e-06,1.4049412098137435e-06,-104.03653701459055,1.4987500389595742e-06,-103.47511589543488,-2.1314029502682743
6.653350000000001e-06,1.3765171065207521e-06,-104.21406778512768,1.4987878184022716e-06,-103.47489695036364,-2.177853710467153
6.703300000000001e-06,1.3372337838292744e-06,-104.4655532421543,1.498818143846872e-06,-103.47472120780886,-2.229464400677755
6.753250000000001e-06,1.2971278149660046e-06,-104.73004459878743,1.4988404097450403e-06,-103.47459217434441,-2.2391276316736706
6.803200000000001e-06,1.2794591906836858e-06,-104.84917127748197,1.498854017924862e-06,-103.47451331430649,-2.279131012139914
6.853150000000001e-06,1.2120270150512619e-06,-105.31945404350506,1.4988583784390226e-06,-103.47448804507466,-2.196102039273289
6.903100000000001e-06,1.058660711788642e-06,-106.49456411991814,1.4988529103978296e-06,-103.47451973245064,-2.3275737596571866
6.953050000000001e-06,1.216132125388611e-06,-105.29008482406644,1.498837042786019e-06,-103.47461168613975,-2.285188624499271
7.0030000000000005e-06,1.1651245596122057e-06,-105.66225290675364,1.498810215262307e-06,-103.47476715533955,-2.2859055408339732
7.052950000000001e-06,1.1977733793709997e-06,-105.42220691098703,1.4987718789406932e-06,-103.47498932443999,-2.237731399580824
7.102900000000001e-06,1.1706489643358547e-06,-105.62116633844883,1.49872149715253e-06,-103.47528130883956,-2.324262605901518
7.152850000000001e-06,1.243998375273565e-06,-105.0933037804794,1.498658546188426e-06,-103.47564615088092,-2.333281457281084
7.202800000000001e-06,1.245415502725392e-06,-105.0834146944676,1.4985825160190644e-06,-103.47608681591029,-2.2739420956405674
7.252750000000001e-06,1.3538984035473329e-06,-104.35797852054634,1.4984929109940593e-06,-103.47660618846359,-2.2493009001763515
7.302700000000001e-06,1.3154455419142017e-06,-104.60824257433602,1.4983892505180099e-06,-103.47720706858274,-2.2186596896892548
7.352650000000001e-06,1.3202023967554374e-06,-104.57688970627571,1.4982710697029345e-06,-103.47789216826567,-2.1882749532167676
7.402600000000001e-06,1.2635387680695044e-06,-104.95792861249774,1.4981379199963186e-06,-103.47866410805209,-2.2339045259451464
7.452550000000001e-06,1.4142557044192813e-06,-103.97914126038869,1.4979893697840331e-06,-103.47952541374832,-2.1568648627515463
7.502500000000001e-06,1.3814915173645514e-06,-104.18273559125316,1.4978250049674249e-06,-103.48047851329342,-2.169289459971498
7.552450000000001e-06,1.4786203462847092e-06,-103.5925664847129,1.497644429513917e-06,-103.48152573376868,-2.1656041705376876
7.602400000000001e-06,1.591177016546666e-06,-102.95533010180493,1.4974472659804935e-06,-103.48266929855305,-2.080077157674492
7.652350000000001e-06,1.6060271275022675e-06,-102.87464250937566,1.4972331560094832e-06,-103.48391132462575,-2.108396078919902
7.7023e-06,1.648916037917352e-06,-102.64572920090693,1.4970017607961018e-06,-103.48525382001844,-2.1037971737709933
7.75225e-06,1.664942293773646e-06,-102.56171633071742,1.4967527615272406e-06,-103.48669868141782,-2.108388829320468
7.802200000000001e-06,1.628103501781752e-06,-102.75605983544318,1.4964858597910433e-06,-103.48824769192065,-2.1191387492954115
7.85215e-06,1.710169088028143e-06,-102.32891900081334,1.4962007779568458e-06,-103.48990251894192,-2.0590558622795285
7.902100000000002e-06,1.7245157459125804e-06,-102.25635676129863,1.4958972595250967e-06,-103.49166471227736,-2.0743091995866223
7.952050000000001e-06,1.734755772195437e-06,-102.20493321879134,1.4955750694469187e-06,-103.49353570232147,-2.040102284646391
8.002e-06,1.7687491704121903e-06,-102.03637505989244,1.4952339944130156e-06,-103.49551679844119,-2.061177206578014
8.051950000000002e-06,1.8880239522392117e-06,-101.46955005069402,1.4948738431116635e-06,-103.4976091875065,-2.0290544605783403
8.101900000000001e-06,1.8216138372226256e-06,-101.78057371178711,1.4944944464555784e-06,-103.49981393257791,-2.043192262063391
8.15185e-06,1.7855239494391938e-06,-101.95438644716076,1.4940956577774848e-06,-103.50213197175128,-2.0508830717430198
8.201800000000002e-06,1.838983290806073e-06,-101.69814437913901,1.4936773529942587e-06,-103.50456411716046,-2.058740203371542
8.251750000000001e-06,1.8854972662116983e-06,-101.48118190221645,1.4932394307395536e-06,-103.50711105413734,-2.01631897222534
8.3017e-06,1.7905990543883858e-06,-101.92973302722129,1.492781812464872e-06,-103.50977334052958,-2.0526535824665095
8.351650000000002e-06,1.8457212850799546e-06,-101.66637763167012,1.492304442509072e-06,-103.51255140617579,-2.034440855904902
8.401600000000001e-06,1.7238653516257061e-06,-102.25963322808362,1.4918072881363533e-06,-103.51544555253774,-2.0403364931758987
8.45155e-06,1.698967042173409e-06,-102.38600095969387,1.4912903395428001e-06,-103.51845595248943,-2.0150599778320673
8.501500000000002e-06,1.8102744011459078e-06,-101.83481184021865,1.4907536098316031e-06,-103.5215826502621,-2.0582895365333873
8.551450000000001e-06,1.6022270680646776e-06,-102.89521875447139,1.4901971349571239e-06,-103.52482556154514,-2.065977295039965
