PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm_display,Phase_rad
1.33235e-06,4.137291862306439e-06,-94.6553768639408,4.159238553266066e-06,-94.60942344228428,0.8259550200711402
1.3573e-06,4.1900469639076575e-06,-94.5453222281792,4.09484148600024e-06,-94.74495815140868,0.8100290172275656
1.38225e-06,4.001696528289591e-06,-94.94481703345102,4.030696017783628e-06,-94.88209911764584,0.8362711855334857
1.4072e-06,3.967429388483577e-06,-95.01951592317702,3.967300220772157e-06,-95.01979871453642,0.8296997994408878
1.43215e-06,3.9898487149428745e-06,-94.9705714705331,3.905145966947546e-06,-95.15695461094991,0.8207870252324987
1.4571e-06,3.832056695498656e-06,-95.32106152604388,3.8447151067361175e-06,-95.2924167609047,0.8049415428700951
1.48205e-06,3.746057051820193e-06,-95.51821229692705,3.7864757305428163e-06,-95.4249964922728,0.7988582794824184
1.507e-06,3.7613173507515735e-06,-95.48290049607239,3.7308785421484663e-06,-95.55347782498424,0.7862848415004662
1.53195e-06,3.6316376306480446e-06,-95.78764989209093,3.6783533719939777e-06,-95.67663106932582,0.7955030816463732
1.5569e-06,3.6238007989099053e-06,-95.80641371531746,3.629305857235208e-06,-95.79322865117504,0.7921322906772202
1.58185e-06,3.6125920487468784e-06,-95.8333216090174,3.584114314105376e-06,-95.90206298564863,0.8003895685114325
1.6068e-06,3.4533808808103093e-06,-96.22481043807461,3.543126826579866e-06,-96.0019660788418,0.7961976648003811
1.63175e-06,3.475893267157562e-06,-96.16837139781714,3.5066585736129514e-06,-96.09183038763075,0.7631045568845967
1.6567e-06,3.4369176340849683e-06,-96.26631755593147,3.4749894153215735e-06,-96.17063032166881,0.7649255009395908
1.68165e-06,3.518511127751174e-06,-96.06252146578757,3.4483617564426912e-06,-96.23744364400926,0.7588275506911993
1.7066e-06,3.416044173461951e-06,-96.31923048354346,3.42697870320447e-06,-96.29147193264158,0.7829487769818047
1.73155e-06,3.433795435307397e-06,-96.27421166404017,3.4110025274446533e-06,-96.33205921924122,0.7652354774493685
1.7565e-06,3.3277607211899516e-06,-96.5466582174455,3.4005534494003714e-06,-96.35870793510387,0.7935264798735593
1.7814500000000001e-06,3.3662399855484836e-06,-96.44679855516196,3.3957087481010886e-06,-96.37109137374112,0.7828236306834299
1.8064e-06,3.434294243074409e-06,-96.27295000630843,3.3965022057400754e-06,-96.36906202407489,0.7752630342089291
1.83135e-06,3.439513314855625e-06,-96.2597601432423,3.4029238897995413e-06,-96.35265532891223,0.7675665906550351
1.8563000000000001e-06,3.472025271928393e-06,-96.17804249081082,3.4149202740807787e-06,-96.32208866444961,0.7479657362523355
1.88125e-06,3.454846125812581e-06,-96.22112585835218,3.432394697163586e-06,-96.27775559651596,0.7909765333993494
1.9062e-06,3.402862915082606e-06,-96.35281096695297,3.455208154209365e-06,-96.22021572405345,0.7641239757137431
1.93115e-06,3.4322930828396496e-06,-96.27801274172975,3.4831804154496387e-06,-96.15018064661585,0.7237853080719806
1.9561e-06,3.4213340663914333e-06,-96.30579040936931,3.5160914621862416e-06,-96.06849677103565,0.8221089923687617
1.98105e-06,3.4627696327711486e-06,-96.20122803821064,3.5536832286903777e-06,-95.97612578986153,0.79164023715461
2.006e-06,3.550605712972357e-06,-95.98365109289402,3.595661636043783e-06,-95.874123715357,0.755800139415611
2.03095e-06,3.645819276713528e-06,-95.75379730591871,3.641698901734305e-06,-95.76361934005277,0.810473046973929
2.0559e-06,3.5707605287536397e-06,-95.93448553476179,3.691436106717216e-06,-95.64579292675361,0.7803487891076257
2.08085e-06,3.72723064681646e-06,-95.5619746753223,3.744485999698584e-06,-95.52185582062091,0.8041770779163407
2.1058000000000002e-06,3.688398996048376e-06,-95.65294214058025,3.8004360166025e-06,-95.39303153869957,0.7979764968683304
2.13075e-06,3.821707509910312e-06,-95.34455112834591,3.85885149156374e-06,-95.26053874317063,0.8056802153027016
2.1557e-06,3.851200542674023e-06,-95.27777736080924,3.919279034353237e-06,-95.12557635702889,0.8248384429318585
2.18065e-06,3.90613804651982e-06,-95.15474829155136,3.981250047906439e-06,-94.98931094525425,0.8262818412231647
2.2056e-06,3.981763466650113e-06,-94.98819089226332,4.044284358593157e-06,-94.85286636795703,0.8226300828625972
2.23055e-06,4.138997768218144e-06,-94.65179619884731,4.107893931049348e-06,-94.71731561824723,0.8246587678326096
2.2555000000000003e-06,4.163050202353007e-06,-94.60146708157743,4.171586638792212e-06,-94.58367468770271,0.8315479924143758
2.28045e-06,4.292159181982679e-06,-94.33618364060054,4.234870061464107e-06,-94.45289825512538,0.8282871102656236
2.3054e-06,4.409987171790654e-06,-94.10095352034644,4.29725527940042e-06,-94.3258769671601,0.8403061693324267
2.33035e-06,4.338952185061015e-06,-94.2420027581236,4.358260636292293e-06,-94.20343606889647,0.8372457283463406
2.3553e-06,4.411454620916897e-06,-94.09806372033934,4.417415441015825e-06,-94.0863351451003,0.8298118255467548
2.38025e-06,4.564776952829189e-06,-93.8013088113079,4.474263580222214e-06,-93.97526874468707,0.8687325995807713
2.4052000000000003e-06,4.550159690368668e-06,-93.82916726877211,4.5283670140236175e-06,-93.87086767928824,0.8156749493623883
2.43015e-06,4.373338160396429e-06,-94.17343884992229,4.57930912806108e-06,-93.7737008086235,0.8234164032728144
2.4551e-06,4.704506370772994e-06,-93.53941882367869,4.626697916395663e-06,-93.68427714878149,0.8639735704105689
2.48005e-06,4.517355653431879e-06,-93.89201436123352,4.670168971012202e-06,-93.60304816287028,0.8478173796630099
2.505e-06,4.634702031979993e-06,-93.66926367731654,4.709388255253744e-06,-93.53041011573978,0.8546475626636308
2.5299500000000002e-06,4.777210921667373e-06,-93.40621171300803,4.744054640165048e-06,-93.46670639498178,0.8586000991687369
2.5549e-06,4.805198092806835e-06,-93.3554741227711,4.773902184623303e-06,-93.41222971858203,0.8597261961182009
2.57985e-06,4.692571775746028e-06,-93.56148156049927,4.798702142475661e-06,-93.36722416491922,0.8489260532965954
2.6048e-06,4.729079093437306e-06,-93.49416849108665,4.818264681445835e-06,-93.33188697555136,0.8587630840189486
2.62975e-06,4.82022545854717e-06,-93.32835300010612,4.832440301037255e-06,-93.30637009236025,0.8426514730900184
2.6547e-06,4.8441895624088325e-06,-93.28527745180395,4.841120939064211e-06,-93.29078140020086,0.8639727610794202
2.6796500000000003e-06,4.772021588954543e-06,-93.41565204774187,4.844240758817519e-06,-93.28518565440417,0.847942020540569
2.7046e-06,4.8568267791428365e-06,-93.26264775443862,4.841776611333791e-06,-93.28960507938336,0.8789340602757189
2.72955e-06,4.870067922018734e-06,-93.2389996775799,4.833748169738791e-06,-93.30401963058179,0.8516209061092392
2.7545e-06,4.895564896016067e-06,-93.19364380365047,4.82021773515508e-06,-93.32836691741882,0.8511546534658934
2.77945e-06,4.729673798908103e-06,-93.49307626547255,4.801289716182258e-06,-93.36254179007537,0.8735321427801577
2.8044e-06,4.7821307498923475e-06,-93.3972711206029,4.777109786455625e-06,-93.40639559825004,0.8765178965451005
2.8293500000000003e-06,4.54240479259362e-06,-93.84398337542434,4.74786372724648e-06,-93.45973513574705,0.8467391940200869
2.8543e-06,4.641866634434439e-06,-93.65584687185078,4.713775964466286e-06,-93.5223212912537,0.8496692612240123
2.87925e-06,4.8264657826666954e-06,-93.3171154114214,4.675107811758843e-06,-93.59386743325547,0.853433614172828
2.9042e-06,4.562333301723584e-06,-93.80595985281664,4.632155433592294e-06,-93.67403756602414,0.8271927798080523
2.92915e-06,4.563521290855763e-06,-93.80369842240552,4.585247544379032e-06,-93.76244430428285,0.8520952027556129
2.9541000000000002e-06,4.47517042352824e-06,-93.97350846780277,4.534742861640799e-06,-93.85864672673495,0.8861273996732243
2.9790500000000003e-06,4.463666499954781e-06,-93.99586526132856,4.481027333083273e-06,-93.96214818330492,0.8468598426442878
3.004e-06,4.487200908969989e-06,-93.9501897438346,4.424511159135674e-06,-94.07239414773403,0.8353901082737288
3.02895e-06,4.278261893311915e-06,-94.36435271663557,4.365625634033708e-06,-94.18877022599517,0.8418424694328404
3.0539e-06,4.288995583129704e-06,-94.34258806343013,4.3048198298673834e-06,-94.31060045152405,0.8548780560594629
3.07885e-06,4.252024093398941e-06,-94.41778570902285,4.242557149168839e-06,-94.43714601990533,0.812337993063582
3.1038000000000003e-06,4.186853685363384e-06,-94.5519443590899,4.179311772571406e-06,-94.5676046374446,0.8431048276415767
3.1287500000000003e-06,4.1307377349670135e-06,-94.66914760290555,4.115565028822264e-06,-94.7011106786202,0.853856734159951
3.1537e-06,4.026302814479414e-06,-94.89157135008229,4.051801714972615e-06,-94.83673636487819,0.8115159240158482
3.17865e-06,4.0731999928229046e-06,-94.79098535675402,3.988506394897226e-06,-94.97349418924516,0.8314034569158449
3.2036e-06,3.97411657805347e-06,-95.0048879893803,3.926159704407718e-06,-95.11034081494067,0.8057547621480202
3.22855e-06,3.889848279541915e-06,-95.19104679650025,3.8652346911207645e-06,-95.24618266836765,0.80645752203377
3.2535000000000003e-06,3.763407572807827e-06,-95.47807495394267,3.8061932169245877e-06,-95.37988342417069,0.8188820756574386
3.27845e-06,3.823030128319574e-06,-95.34154563144219,3.7494824503579535e-06,-95.51027353928914,0.7929444670540308
3.3034e-06,3.6293589260108698e-06,-95.79310164447548,3.695531475479594e-06,-95.6361619315324,0.7757222392200349
3.32835e-06,3.690238449972471e-06,-95.64861145101136,3.6447480428689927e-06,-95.75634981482763,0.8110963183483271
3.3533e-06,3.7124816944101214e-06,-95.59641362533304,3.597515487269068e-06,-95.86964659843672,0.790117103201068
3.3782500000000002e-06,3.5111301984099866e-06,-96.08076136118723,3.554189835066944e-06,-95.97488763407435,0.8077871122916953
3.4032000000000003e-06,3.548165051532224e-06,-95.98962376547397,3.5150971233207547e-06,-96.07095345886333,0.7908718865117762
3.42815e-06,3.655707839645336e-06,-95.73027044162063,3.4805309503904074e-06,-96.15679004238366,0.7884818233781093
3.4531e-06,3.5665603933863293e-06,-95.9447083948166,3.4507502764310776e-06,-96.23142941442508,0.7920337788194582
3.47805e-06,3.5685992365422317e-06,-95.93974447864878,3.425977490074204e-06,-96.29400994005627,0.809734899254879
3.503e-06,3.37340794743388e-06,-96.42832276830765,3.406396755566742e-06,-96.3437954343741,0.7754021315696039
3.5279500000000002e-06,3.300079283849306e-06,-96.61921256625918,3.3921526524814977e-06,-96.38019228346722,0.811914844188841
3.5529000000000003e-06,3.417057508841648e-06,-96.31665428323265,3.3833491178659667e-06,-96.40276376989532,0.7632925497260271
3.57785e-06,3.388248851834876e-06,-96.3901940467288,3.3800486983817295e-06,-96.41124089410233,0.7684986533922531
3.6028e-06,3.3724366419505712e-06,-96.43082405696894,3.3822721176186053e-06,-96.40552913468362,0.7820308413202559
3.62775e-06,3.5050590643742965e-06,-96.09579322860077,3.3899981613658366e-06,-96.38571079026545,0.7479211504598523
3.6527e-06,3.5568110567284567e-06,-95.96848413520085,3.403163881204595e-06,-96.35204277764068,0.7560328732346991
3.6776500000000003e-06,3.6396304533362146e-06,-95.76855423974348,3.421665114370649e-06,-96.30495000412047,0.7779116513623461
3.7026000000000003e-06,3.454928005553559e-06,-96.22092000548919,3.44535731544141e-06,-96.2450146646271,0.7574716984029584
3.72755e-06,3.482561726004517e-06,-96.15172358867301,3.47405669304569e-06,-96.17296201516274,0.7948672426214534
3.7525e-06,3.5010216145152077e-06,-96.10580420317689,3.5075416424955015e-06,-96.08964332747824,0.8030208854429779
3.77745e-06,3.6623794772936314e-06,-95.71443320933221,3.545554463013926e-06,-95.99601682478155,0.7553337035360793
3.8024000000000002e-06,3.6581769802801493e-06,-95.72440579255995,3.5878033460986195e-06,-95.89312743197702,0.8219346477622864
3.82735e-06,3.720084280606774e-06,-95.5786444597662,3.633964619532438e-06,-95.78208614977913,0.8057480801835313
3.8523e-06,3.8098576201165485e-06,-95.37152512802697,3.6836852296464484e-06,-95.6640497891293,0.801448057836658
3.87725e-06,3.7565969141617793e-06,-95.49380809496375,3.736585442669904e-06,-95.54020169325979,0.7641792945493979
3.9022000000000005e-06,3.790706752371784e-06,-95.4152962659512,3.792261744380306e-06,-95.41173394357857,0.786013240132006
3.92715e-06,3.945542294160932e-06,-95.06756598028035,3.850289915805563e-06,-95.27983140594776,0.7949080718513849
3.9521e-06,3.985074378044962e-06,-94.98097141241615,3.910228261440981e-06,-95.14565783768974,0.7884335447351064
3.97705e-06,3.918815337417477e-06,-95.12660406101487,3.971620965334965e-06,-95.01034415181876,0.8328511069562321
4.002e-06,4.141396140307086e-06,-94.64676455516268,4.034001549477413e-06,-94.8749788295369,0.816789959077797
4.0269500000000005e-06,3.977967730488256e-06,-94.99647492776141,4.0968964081998746e-06,-94.74060038800224,0.7935519815308456
4.0519e-06,4.177163315683557e-06,-94.57207093684335,4.15982839177195e-06,-94.6081917483434,0.7947338049617448
4.07685e-06,4.29627069368035e-06,-94.32786730336619,4.222320412057409e-06,-94.47867630756319,0.8308112894124349
4.1018e-06,4.2927454021588455e-06,-94.33499740871832,4.28389904297811e-06,-94.3529154948144,0.8187161865662593
4.12675e-06,4.296967434419725e-06,-94.32645879749413,4.344098088624292e-06,-94.2317075843626,0.8065872825624678
4.1517e-06,4.491954514200547e-06,-93.94099304496325,4.402462092145239e-06,-94.11578754100218,0.8194103112360341
4.17665e-06,4.405186936729005e-06,-94.11041318968253,4.458549759051445e-06,-94.00582768554584,0.854835748885059
4.2016000000000006e-06,4.543462656850384e-06,-93.84196078544512,4.511937269254744e-06,-93.90243898540544,0.8170273507497059
4.22655e-06,4.490747142992471e-06,-93.94332799797156,4.562221453059832e-06,-93.8061727958425,0.8257145336038395
4.2515e-06,4.637379372319893e-06,-93.66424752563533,4.609022807392805e-06,-93.71752289931051,0.8209980537336194
4.27645e-06,4.600417326917698e-06,-93.73375543339593,4.651988329800697e-06,-93.63692771204073,0.842177695990561
4.3014e-06,4.540654237491308e-06,-93.84733139475613,4.690794149170921e-06,-93.564772547669,0.8535983832988263
4.3263500000000005e-06,4.715318562971907e-06,-93.51947927064266,4.72514793369e-06,-93.501391846647,0.8659278182284663
4.3513e-06,4.859876193639205e-06,-93.25719593014803,4.754791058274524e-06,-93.44707129710139,0.8250547287105889
4.37625e-06,4.731252966268837e-06,-93.49017666083904,4.779500515551019e-06,-93.40204978757993,0.8614832277680473
4.4012e-06,4.744215216442491e-06,-93.46641240085103,4.799090556420726e-06,-93.36652114480441,0.8725003528932358
4.42615e-06,4.675995278801178e-06,-93.59221876341714,4.813414048305722e-06,-93.34063562028376,0.8645346332375947
4.4511000000000005e-06,4.732103031123992e-06,-93.48861620606189,4.8223635413178605e-06,-93.32450109865351,0.8436720184306258
4.47605e-06,4.695952198784529e-06,-93.55522669385763,4.825872034806136e-06,-93.31818400816836,0.8505588493202394
4.501000000000001e-06,4.814903962173292e-06,-93.33794746072918,4.823913439003834e-06,-93.32170992017213,0.8486920897194137
4.52595e-06,4.7701850698248005e-06,-93.41899546782207,4.816502728797455e-06,-93.33506382991021,0.8600278290358857
4.5509e-06,4.751765350905141e-06,-93.45260031519034,4.80369578895727e-06,-93.35819011603881,0.8431162612032129
4.57585e-06,4.666270452840866e-06,-93.61030191326034,4.785588952487319e-06,-93.39099218093317,0.844098224866155
4.6008e-06,4.820682047370248e-06,-93.32753028084907,4.762318236052875e-06,-93.43333177870784,0.8461910504791544
4.6257500000000006e-06,4.7495822396816284e-06,-93.45659180446235,4.7340582787091535e-06,-93.48502804304091,0.8723208103641612
4.6507e-06,4.5618901903817905e-06,-93.8068035007651,4.701020992368979e-06,-93.54585623274275,0.8458192127997336
4.67565e-06,4.6309318385122615e-06,-93.67633226790406,4.663453934593009e-06,-93.61554621982111,0.8689261678776325
4.7006e-06,4.3937888385396774e-06,-94.13291641752667,4.62163841634796e-06,-93.69378075285495,0.8413877622567958
4.72555e-06,4.575873557460053e-06,-93.78021973664713,4.575887359340856e-06,-93.78019353805769,0.8337784700824223
4.7505000000000005e-06,4.506077073859048e-06,-93.91372772718222,4.526542919386036e-06,-93.87436719171681,0.8295398697210341
4.77545e-06,4.500700393470339e-06,-93.92409797518542,4.473973893983162e-06,-93.97583113090226,0.8494737532722523
4.800400000000001e-06,4.537225343046728e-06,-93.85389305926785,4.418572933865996e-06,-94.08405948452122,0.8548738670683824
4.82535e-06,4.3835911018516294e-06,-94.15309930943434,4.360753579711831e-06,-94.19846912390254,0.8212878581411454
4.8503e-06,4.295130520127592e-06,-94.33017272979413,4.300947146469785e-06,-94.31841793088593,0.8431787713922875
4.8752500000000005e-06,4.3155415570577764e-06,-94.28899398215535,4.239599478863799e-06,-94.44320344138976,0.8478879213245033
4.9002e-06,4.164852775021506e-06,-94.59770696392229,4.177167602544975e-06,-94.57206202285478,0.8066849262071831
4.925150000000001e-06,4.138222996989874e-06,-94.65342224642875,4.114116296101725e-06,-94.70416876365624,0.8130904783796116
4.9501e-06,4.058352760807626e-06,-94.82270416026795,4.0509146096800535e-06,-94.83863826996547,0.7835737000843859
4.97505e-06,3.953043366330935e-06,-95.05106846859327,3.988032356316099e-06,-94.97452657858923,0.8253652666781599
5e-06,3.940315909438872e-06,-95.07907919960954,3.925936602237543e-06,-95.11083440053949,0.8133159216779353
