PulseLength_s,Magnitude_AU,Fit_AU,Phase_rad,A_fit,f_fit_Hz,phi_fit_rad,C_fit,t_pi_s
1e-08,3.990240794645634e-07,4.2702915436371254e-07,1.948498804806638,2.526273216094551e-08,181465.2803786424,2.854617085587983,4.5133870429474393e-07,3.0102290836653386e-06
4.9949999999999994e-08,3.947310595633489e-07,4.267413667430657e-07,2.0579296141470977,2.526273216094551e-08,181465.2803786424,2.854617085587983,4.5133870429474393e-07,3.0102290836653386e-06
8.989999999999999e-08,4.122011287183558e-07,4.2650460534294563e-07,2.0773172547705454,2.526273216094551e-08,181465.2803786424,2.854617085587983,4.5133870429474393e-07,3.0102290836653386e-06
1.2985000000000001e-07,4.0591389389952887e-07,4.263193613156727e-07,2.0119679733393334,2.526273216094551e-08,181465.2803786424,2.854617085587983,4.5133870429474393e-07,3.0102290836653386e-06
1.698e-07,4.2606368099482564e-07,4.2618601894278016e-07,1.9723181697719845,2.526273216094551e-08,181465.2803786424,2.854617085587983,4.5133870429474393e-07,3.0102290836653386e-06
2.0974999999999998e-07,3.8805092684828635e-07,4.261048548378369e-07,2.1250554965924633,2.526273216094551e-08,181465.2803786424,2.854617085587983,4.5133870429474393e-07,3.0102290836653386e-06
2.497e-07,3.735257926520479e-07,4.260760373726233e-07,2.214979528760574,2.526273216094551e-08,181465.2803786424,2.854617085587983,4.5133870429474393e-07,3.0102290836653386e-06
2.8965e-07,3.88466284463023e-07,4.260996263278506e-07,2.1230706420677046,2.526273216094551e-08,181465.2803786424,2.854617085587983,4.5133870429474393e-07,3.0102290836653386e-06
3.296e-07,3.123920028177465e-07,4.261755727691484e-07,2.0629682420762894,2.526273216094551e-08,181465.2803786424,2.854617085587983,4.5133870429474393e-07,3.0102290836653386e-06
3.6954999999999997e-07,4.423219281231047e-07,4.2630371914857645e-07,2.2327008583458916,2.526273216094551e-08,181465.2803786424,2.854617085587983,4.5133870429474393e-07,3.0102290836653386e-06
