PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,1.1557996041671775e-06,-105.7320492154551,9.729263280282e-07,-107.22810092642418,0.9570751199226942
1.0995e-07,1.0348663557110887e-06,-106.69201468469572,1.0197122726762364e-06,-106.82014711825518,0.9236218908911489
2.0990000000000002e-07,1.0480711977150514e-06,-106.58188431932798,1.0735530589021286e-06,-106.37322976900543,0.9245944025822695
3.0985000000000004e-07,1.0817489814711958e-06,-106.30717014420513,1.1331667197120899e-06,-105.90382382094985,0.9321888139408864
4.0980000000000003e-07,1.0724566324341494e-06,-106.382105255602,1.197196739034891e-06,-105.42638953888587,0.8508032853583862
5.097500000000001e-07,1.177634435679179e-06,-105.56949011220792,1.2642182661507146e-06,-104.95325882390262,0.9936777183373086
6.097000000000001e-07,1.178632720758185e-06,-105.56213017042992,1.3327666381857747e-06,-104.49461778457241,1.0407750908837148
7.096500000000001e-07,1.2373859861353692e-06,-105.13959618011117,1.4013688414310616e-06,-104.05865090344284,1.0917677441628344
8.096e-07,1.3044572512689624e-06,-104.68110301767416,1.4685753331065714e-06,-103.65177545705419,1.0163031430725156
9.0955e-07,1.4890681287916502e-06,-103.53140867688083,1.5329910794875284e-06,-103.27890748952923,1.0814331699118518
1.0095e-06,1.5001896326254535e-06,-103.46677684628068,1.5933049974229315e-06,-102.94372167712973,1.069539675784739
1.10945e-06,1.4292589818941002e-06,-103.8874814407148,1.6483171223473862e-06,-102.64888464327184,1.0344201165786095
1.2094e-06,1.6195172439151644e-06,-102.80198851236918,1.696962918909887e-06,-102.39625299416362,1.1044637192296272
1.30935e-06,1.5906847074949942e-06,-102.958017925787,1.738334236137598e-06,-102.18703437148258,1.1175574306772762
1.4093e-06,1.7128951237741944e-06,-102.3150845827714,1.771696497224271e-06,-102.02191351254274,1.1236814680738003
1.50925e-06,1.7289772713122931e-06,-102.2339143595883,1.796501806666571e-06,-101.90114687750727,1.1289763257015906
1.6092e-06,1.9256999340616018e-06,-101.2979277326972,1.8123977540845836e-06,-101.82462973672722,1.1508868310230915
1.70915e-06,1.8456094007711229e-06,-101.6669041706566,1.81923179317785e-06,-101.79193929920191,1.1419491203882461
1.8091e-06,1.8191893916618284e-06,-101.7921417468406,1.8170511739995986e-06,-101.8023568711931,1.1277235268944235
1.90905e-06,1.881165184473765e-06,-101.50116139385517,1.8060985050432408e-06,-101.85487138039875,1.1374690231270603
2.009e-06,1.9070444204587627e-06,-101.38248386114542,1.786803116475817e-06,-101.94816601774394,1.1457232093525904
2.10895e-06,1.8507529369946633e-06,-101.64273109846275,1.7597684852430578e-06,-102.0805893256568,1.1333797536926309
2.2089e-06,1.7960700874319354e-06,-101.9032344436049,1.7257560648626498e-06,-102.2501118770859,1.1781394834291072
2.30885e-06,1.7634980274460434e-06,-102.06220047885313,1.6856659358494123e-06,-102.45426983085264,1.1214662399425557
2.4088e-06,1.7454455603921105e-06,-102.15157388485355,1.6405147554309378e-06,-102.69009722428106,1.134057417518422
2.50875e-06,1.7047356161635557e-06,-102.35655934857218,1.5914115363177655e-06,-102.95405000365868,1.1068937869899547
2.6087e-06,1.7850740559602314e-06,-101.95657528226451,1.5395318228651625e-06,-103.24192663519295,1.0559400996746775
2.70865e-06,1.714593660283206e-06,-102.30647577159756,1.4860908583717656e-06,-103.54879279049202,1.0847605396161744
2.8086e-06,1.6942407106147512e-06,-102.41019778102111,1.4323163491712565e-06,-103.86892105925716,1.0617789498826764
2.90855e-06,1.4361092744770524e-06,-103.84595030516738,1.3794214295575505e-06,-104.19576067241131,1.1010228091970884
3.0085e-06,1.4367838955269168e-06,-103.84187101384148,1.3285784167104513e-06,-104.52195618586632,1.0461043215579942
3.10845e-06,1.4726391810844723e-06,-103.62777302041869,1.2808939172139224e-06,-104.83943677830811,1.0639662993890353
3.2084e-06,1.3599288418883667e-06,-104.31937635218708,1.2373858073098282e-06,-105.13959743538564,0.944921858671067
3.3083500000000003e-06,1.3013565237433623e-06,-104.7017741723475,1.1989625587807602e-06,-105.41358762022894,1.0574621235219503
3.4083e-06,1.1982335314171318e-06,-105.41887066857421,1.1664053226003884e-06,-105.65271018789619,1.0336892390432746
3.5082500000000002e-06,1.2146763595252222e-06,-105.30048845990893,1.1403531147101972e-06,-105.84891298112082,0.9903374272130668
3.6082e-06,1.1547107148722032e-06,-105.74023612798823,1.1212913741102202e-06,-105.99533041901731,0.9640109440615062
3.7081500000000002e-06,1.2244916579289861e-06,-105.23058342813898,1.1095440846340382e-06,-106.08680879558787,1.0573363898220298
3.8081e-06,1.090251538890207e-06,-106.23916587630775,1.1052695701326752e-06,-106.12033577627359,0.9542958340802591
3.90805e-06,1.1450880514483456e-06,-105.81292238341652,1.1084599901665571e-06,-106.09529960564416,0.9332191065579861
4.008e-06,1.0695404806429471e-06,-106.40575550995628,1.1189444815375712e-06,-106.01352926828973,0.9939895733618439
4.10795e-06,1.0307130690323575e-06,-106.72694438811095,1.1363958118712977e-06,-105.8791075536857,0.7925331898800628
4.2079e-06,1.0873993739801674e-06,-106.26191847054363,1.160340336680239e-06,-105.69799224737814,0.9637616188146656
4.30785e-06,1.1540696962169186e-06,-105.74505929558967,1.190170982474017e-06,-105.47751289263945,0.9802705034133029
4.4078e-06,1.1584295319008952e-06,-105.71230763366552,1.225162916945837e-06,-105.22582317994348,0.9793544983088717
4.50775e-06,1.3462972666497998e-06,-104.40688076221869,1.2644915142829838e-06,-104.95138165860013,1.0256176436350586
4.6077e-06,1.308083023462018e-06,-104.65699385645226,1.30725218023934e-06,-104.6625125469599,1.0041954691731683
4.70765e-06,1.4262374259088919e-06,-103.90586347162642,1.3524815685570976e-06,-104.36707293715573,1.0354413312385085
4.8076e-06,1.4632799906679612e-06,-103.68315136408376,1.3991796981775677e-06,-104.07223014358502,1.0932889083195432
4.90755e-06,1.4065760771522452e-06,-104.02643550894342,1.4463324697313723e-06,-103.7843373214934,1.0643765338740099
5.0075e-06,1.431613494171638e-06,-103.87318437673682,1.49293408008787e-06,-103.50888740240448,1.0389334107773271
5.1074500000000005e-06,1.5969854498041165e-06,-102.92368085770474,1.538008845064924e-06,-103.25052338149221,1.1050987319543164
5.2074e-06,1.5579326749884956e-06,-103.13872632339115,1.580631962305571e-06,-103.01308485024089,1.0380598048934695
5.30735e-06,1.6705359038922089e-06,-102.5325837609116,1.619948778144363e-06,-102.79967439103777,1.1336804428559355
5.4073e-06,1.7121907737240666e-06,-102.31865699354958,1.6551921631327198e-06,-102.61273161534284,1.0885322304909366
5.5072500000000005e-06,1.6201637924321993e-06,-102.79852159752407,1.6856976497054227e-06,-102.45410641741691,1.1542846785557672
5.6072e-06,1.8304016873766656e-06,-101.73877189391149,1.7109160410280978e-06,-102.3251260806253,1.1590567822982811
5.70715e-06,1.8655668145690307e-06,-101.57348388840416,1.7304232610199612e-06,-102.22665315486068,1.1371956220672614
5.8071e-06,1.7982853966152714e-06,-101.89252769320001,1.7439272804537437e-06,-102.15913261441219,1.142163210448758
5.9070500000000005e-06,1.7636288325102094e-06,-102.0615562387126,1.7512720213909452e-06,-102.12262785597389,1.1388032852300312
6.007e-06,1.8077642102962894e-06,-101.84686436178086,1.7524382104836705e-06,-102.11684576244434,1.0997840851746095
6.10695e-06,1.80069729206851e-06,-101.88088581399482,1.7475412193400786e-06,-102.14115147808653,1.1827830126415715
6.2069e-06,1.7929853932241758e-06,-101.91816501249555,1.7368259957258761e-06,-102.19457382849313,1.177984168670657
6.3068500000000004e-06,1.7068187070328222e-06,-102.34595216021694,1.7206592514494192e-06,-102.27580256553993,1.127999276829877
6.4068e-06,1.7365072070882433e-06,-102.19616824098995,1.6995191300461554e-06,-102.38317889473178,1.1364882646311592
6.50675e-06,1.6810997247735708e-06,-102.47783050230132,1.67398262866283e-06,-102.5146811054008,1.117048463549042
6.606700000000001e-06,1.6067479635528716e-06,-102.870744880497,1.6447110928206228e-06,-102.66790761238968,1.1109557177325189
6.70665e-06,1.5965083108397967e-06,-102.92627637016074,1.6124341391604031e-06,-102.84006035034098,1.0318071929611148
6.8066e-06,1.541983277734271e-06,-103.22810676396557,1.5779323891834286e-06,-103.02793222854886,0.9779956711475611
6.90655e-06,1.4262261439842223e-06,-103.90593217963982,1.542019415938434e-06,-103.22790320224124,1.0822803517771993
7.006500000000001e-06,1.4452616345524964e-06,-103.79077055954411,1.5055233153197416e-06,-103.43595033112324,1.0339204498983823
7.10645e-06,1.4587797931691177e-06,-103.70990526552296,1.4692683140882434e-06,-103.64767778735997,1.0834855055532564
7.2064e-06,1.3485991305047934e-06,-104.3920425366826,1.434056818071391e-06,-103.85837287047579,0.9969799926848856
7.30635e-06,1.3253879238768252e-06,-104.54283985840574,1.4006522866018109e-06,-104.06309335124588,1.049890714055368
7.4063000000000006e-06,1.2638675816929292e-06,-104.9556685573539,1.3697632936659048e-06,-104.2567895635398,1.032892403130418
7.50625e-06,1.248147992200082e-06,-105.06437839435915,1.3420291031741568e-06,-104.43446136290203,0.9932203564804694
7.6062e-06,1.181372273726148e-06,-105.54196456444076,1.3180070461063169e-06,-104.59134540304235,1.0249553733279737
7.70615e-06,1.1651923465475092e-06,-105.66174757648069,1.298161942029573e-06,-104.72312258632462,1.0145178486360729
7.8061e-06,1.1183391615657467e-06,-106.01822938096028,1.2828577577439183e-06,-104.82612994706295,0.9714822688821251
7.90605e-06,1.2894485598657915e-06,-104.78161961426166,1.2723516427625628e-06,-104.89755694594672,1.0502704893866157
8.006000000000001e-06,1.2743672622740552e-06,-104.8838079198959,1.2667904262235901e-06,-104.93560459277882,0.9893220129221757
8.10595e-06,1.1770078481800826e-06,-105.57411286958514,1.2662096039118594e-06,-104.93958797890392,0.9930012303599695
8.2059e-06,1.1774526205808673e-06,-105.5708312311083,1.2705347886010151e-06,-104.9099688234308,0.986297655024635
8.305850000000001e-06,1.224984220859096e-06,-105.22709015241789,1.2795855431243537e-06,-104.84831354854778,0.9860420661540311
8.4058e-06,1.2777096732689587e-06,-104.86105638821469,1.2930814646098807e-06,-104.75718231425884,0.9500015068497153
8.50575e-06,1.2883105673928392e-06,-104.78928866104468,1.3106503412440456e-06,-104.63996314506699,1.020522271913645
8.6057e-06,1.3216320137151723e-06,-104.56748904414498,1.3318381607279065e-06,-104.50067095467865,1.0634329936856322
8.70565e-06,1.3583115335074646e-06,-104.3297122767742,1.356120713099913e-06,-104.34373305657635,1.0821782944569815
