PulseLength_s,Magnitude_AU,Fit_AU,Phase_rad,A_fit,f_fit_Hz,phi_fit_rad,C_fit,t_pi_s
1e-08,7.032435032536357e-08,8.678767096648166e-08,-2.610710793991074,0.15247698566950624,1803607.3238344574,3.085125800797139,0.15223068006963703,3.155102040816327e-07
5.644444444444446e-07,9.161719243344821e-08,9.009010523697292e-08,-2.6114456731173576,0.15247698566950624,1803607.3238344574,3.085125800797139,0.15223068006963703,3.155102040816327e-07
1.118888888888889e-06,8.685231030714558e-08,9.339256162865794e-08,-2.6307849505348933,0.15247698566950624,1803607.3238344574,3.085125800797139,0.15223068006963703,3.155102040816327e-07
1.6733333333333335e-06,8.899827758960985e-08,9.669504011378116e-08,-2.7637148753276755,0.15247698566950624,1803607.3238344574,3.085125800797139,0.15223068006963703,3.155102040816327e-07
2.227777777777778e-06,8.61526152922472e-08,9.999754069234257e-08,-2.803735566957788,0.15247698566950624,1803607.3238344574,3.085125800797139,0.15223068006963703,3.155102040816327e-07
2.7822222222222226e-06,1.36054883374453e-07,1.0330006344760889e-07,-2.7801680116490797,0.15247698566950624,1803607.3238344574,3.085125800797139,0.15223068006963703,3.155102040816327e-07
3.336666666666667e-06,9.442984997322308e-08,1.0660260824080225e-07,-2.297449411899031,0.15247698566950624,1803607.3238344574,3.085125800797139,0.15223068006963703,3.155102040816327e-07
3.891111111111111e-06,1.1727566141836646e-07,1.0990517512743381e-07,-2.67579658071906,0.15247698566950624,1803607.3238344574,3.085125800797139,0.15223068006963703,3.155102040816327e-07
4.445555555555556e-06,1.1828526166986956e-07,1.13207764274037e-07,-2.801213931589297,0.15247698566950624,1803607.3238344574,3.085125800797139,0.15223068006963703,3.155102040816327e-07
5e-06,1.2530722591190015e-07,1.1651037537530051e-07,-2.6364124182463846,0.15247698566950624,1803607.3238344574,3.085125800797139,0.15223068006963703,3.155102040816327e-07
