PulseLength_s,Magnitude_AU,Fit_AU,Phase_rad,A_fit,f_fit_Hz,phi_fit_rad,C_fit,t_pi_s
2.5e-08,8.621408259469363e-08,8.836101544114123e-08,-2.6768923233029174,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
1.9874999999999998e-07,8.960045986040684e-08,9.080722762622447e-08,-2.896874338612789,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
3.7249999999999993e-07,9.407419467525897e-08,9.44128392343035e-08,-2.7742038736000967,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
5.462499999999999e-07,8.952578019200642e-08,9.906420146331334e-08,-2.5768021066384006,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
7.199999999999999e-07,1.2074458427356042e-07,1.0461470347360822e-07,-2.7322252984829793,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
8.937499999999999e-07,1.0343159223521607e-07,1.1088939355854401e-07,-2.7329539474479074,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
1.0674999999999997e-06,1.113933696001053e-07,1.1769049361859276e-07,-2.7550781765902004,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
1.2412499999999998e-06,1.3777779290447032e-07,1.248036331228808e-07,-2.7987096514952214,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
1.4149999999999998e-06,1.189363953389891e-07,1.3200460606381366e-07,-2.7733954064130972,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
1.5887499999999998e-06,1.4463431804103352e-07,1.3906643792572104e-07,-2.721722564685146,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
1.7624999999999999e-06,1.4588187795020965e-07,1.4576653991681748e-07,-2.903193569303131,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
1.93625e-06,1.5740829701470803e-07,1.5189372496323875e-07,-2.791983198267882,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
2.1099999999999997e-06,1.6302936417201836e-07,1.5725486432116895e-07,-2.808206184311967,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
2.28375e-06,1.4977662894242178e-07,1.616809749907846e-07,-2.84962907140473,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
2.4574999999999998e-06,1.5301391782680327e-07,1.650325460568551e-07,-2.7380783231600665,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
2.63125e-06,1.602233259509328e-07,1.6720393606985745e-07,-2.8591407280697134,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
2.805e-06,1.770994555525718e-07,1.6812670286224358e-07,-2.8427671780552255,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
2.9787499999999996e-06,1.7489142157203263e-07,1.6777176084412215e-07,-2.8337954559705336,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
3.1525e-06,1.79355862770586e-07,1.6615029778044034e-07,-2.82344423382508,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
3.3262499999999997e-06,1.6269379001940753e-07,1.6331342215286798e-07,-2.8527030083696303,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
3.5e-06,1.4853440852363926e-07,1.5935055222153003e-07,-2.6848754113988327,4.056825543065625e-08,162839.7047026471,3.373658312922829,1.2759022878416394e-07,2.8317307692307695e-06
