PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,3.1818908890687747e-06,-96.93599438182402,3.4997594527802713e-06,-96.1089361387562,1.0632108704454009
1.0995e-07,3.3228980136565376e-06,-96.55935980090902,3.4689611802361684e-06,-96.18571124630887,1.0057684625640788
2.0990000000000002e-07,3.3686976881701174e-06,-96.4404592731325,3.4447873809191163e-06,-96.24645161220687,1.053790915396595
3.0985000000000004e-07,3.2402820262489167e-06,-96.77804380766489,3.4263883179106203e-06,-96.29296842961983,1.0425709332053705
4.0980000000000003e-07,3.385389193488887e-06,-96.39752797219258,3.413671916726769e-06,-96.32526445647925,1.04455570653099
5.097500000000001e-07,3.4435601712442703e-06,-96.24954652222137,3.406630919465556e-06,-96.34319836596923,1.0345828823618137
6.097000000000001e-07,3.272709410126915e-06,-96.69155113903969,3.405211328379507e-06,-96.34681865288559,1.0159371037354137
7.096500000000001e-07,3.3561330077473633e-06,-96.472916760739,3.4092708273025956e-06,-96.33646999747869,1.094284132581912
8.096e-07,3.407454856954488e-06,-96.34109782589175,3.418566128707308e-06,-96.31282033725597,1.1105723730617105
9.0955e-07,3.323478484881635e-06,-96.55784261059841,3.432752737332282e-06,-96.27684960070924,1.0595801686715842
1.0095e-06,3.5635689881779657e-06,-95.9519966263862,3.4513911423027117e-06,-96.22981643957797,1.1241802661899685
1.10945e-06,3.420033927047425e-06,-96.30909175699537,3.473956787038818e-06,-96.17321180527969,1.1214876702089103
1.2094e-06,3.4581451884769494e-06,-96.21283558426262,3.499852430232826e-06,-96.10870538542152,1.1145353439931245
1.30935e-06,3.5077344149459008e-06,-96.08916596914874,3.5284220525630244e-06,-96.03808948844842,1.1096534620484804
1.4093e-06,3.771016666000721e-06,-95.46053100789082,3.558965719376718e-06,-95.96322394699345,1.1548899905188894
1.50925e-06,3.5236854399942715e-06,-96.04975740481542,3.590754941784557e-06,-95.88598470643218,1.085329082515671
1.6092e-06,3.663685550532972e-06,-95.71133621030387,3.623048154496793e-06,-95.80821791639147,1.1064320411463688
1.70915e-06,3.726920675298784e-06,-95.56269705893882,3.655105978203911e-06,-95.73170057024919,1.179013411366888
1.8091e-06,3.6513888545380784e-06,-95.74053833157168,3.6862059714993574e-06,-95.65810807688507,1.188665966844667
1.90905e-06,4.010645359512848e-06,-94.9254148177684,3.715656609204681e-06,-95.58898862594076,1.1876378597902768
2.009e-06,3.648638037285271e-06,-95.74708441600599,3.7428102539430926e-06,-95.52574383104378,1.1750248535237109
2.10895e-06,3.7209085603677435e-06,-95.57672009208652,3.7670749175914715e-06,-95.46961489720277,1.1650219430509043
2.2089e-06,3.901081704586402e-06,-95.16599911720931,3.787924639548728e-06,-95.42167344008134,1.1467329210857307
2.30885e-06,3.67316378759338e-06,-95.68889416111489,3.8049083397904787e-06,-95.38281606171552,1.1482642642427219
2.4088e-06,3.956478955087132e-06,-95.04352284309475,3.817657036338936e-06,-95.35376183415964,1.1667877656053391
2.50875e-06,3.784897323587669e-06,-95.42861799360867,3.825889348795288e-06,-95.3350519365526,1.1797304693387256
2.6087e-06,3.7152614891175578e-06,-95.58991232592732,3.829415241597139e-06,-95.32705081326442,1.1567020870548541
2.70865e-06,3.867636980140815e-06,-95.24078596223694,3.828137992264779e-06,-95.32994835677611,1.197630771632846
2.8086e-06,3.97395098114153e-06,-95.00524992805055,3.8220544006578295e-06,-95.34376275874813,1.1415679142412858
2.90855e-06,3.8523280368908694e-06,-95.27523481415577,3.8112532847514933e-06,-95.36834380990216,1.1845448644945182
3.0085e-06,3.8127102909530313e-06,-95.36502391071929,3.7959123362501e-06,-95.40337656004888,1.1392856128686557
3.10845e-06,3.916685507711325e-06,-95.1313260224049,3.7762934351044457e-06,-95.44838537164834,1.197513115885744
3.2084e-06,3.848846587840299e-06,-95.28308802766338,3.752736545345231e-06,-95.50273851219382,1.163047179970629
3.3083500000000003e-06,3.6440109871290716e-06,-95.75810648830512,3.725652335288266e-06,-95.56565353087022,1.1669406885294258
3.4083e-06,3.777733473741437e-06,-95.44507375600865,3.69551368285682e-06,-95.63620375099217,1.1396223077817094
3.5082500000000002e-06,3.762003609565421e-06,-95.48131588513576,3.662846241303692e-06,-95.71332627806767,1.160972979287684
3.6082e-06,3.739829069339415e-06,-95.5326649829822,3.6282182518556143e-06,-95.7958319688425,1.1283279313491068
3.7081500000000002e-06,3.6530423653631737e-06,-95.7366058658245,3.5922297976564388e-06,-95.88241782275362,1.1730299126351842
3.8081e-06,3.73231257656537e-06,-95.55013987888651,3.5555016978200234e-06,-95.97168223615513,1.1200623911090728
3.90805e-06,3.4120057530398827e-06,-96.32950494801456,3.518664241440382e-06,-96.06214349350836,1.1083751669673638
4.008e-06,3.4121144295660307e-06,-96.32922829628885,3.4823459591205815e-06,-96.15226175153941,1.0542912977855532
4.10795e-06,3.3106307309254284e-06,-96.59148520189203,3.4471626240987104e-06,-96.24046459810396,1.0524122529346864
4.2079e-06,3.4016999401199655e-06,-96.35577999596796,3.4137066665422e-06,-96.32517603804513,1.0664761350769536
4.30785e-06,3.3043445713578162e-06,-96.60799347356118,3.382537173267739e-06,-96.40484848161017,1.0891815235041848
4.4078e-06,3.4062344831280607e-06,-96.34420921884137,3.354170631278635e-06,-96.4779970035532,1.0867597011701362
4.50775e-06,3.3560192312269025e-06,-96.4732112267359,3.3290725573846795e-06,-96.54323482855132,1.0845452627286514
4.6077e-06,3.290717449646666e-06,-96.64388816062846,3.3076501380996753e-06,-96.59930871455433,1.0696309840945881
4.70765e-06,3.4156256827128656e-06,-96.32029463463455,3.2902459843400124e-06,-96.6451326883241,1.072657901673102
