PulseLength_s,Magnitude_AU,Fit_AU,Phase_rad,A_fit,f_fit_Hz,phi_fit_rad,C_fit,t_pi_s
1e-08,8.20020217520332e-08,8.152223298172483e-08,2.1214413587103964,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
2.995e-08,5.670094779390027e-08,8.173239541759486e-08,1.772362286971893,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
4.9900000000000003e-08,8.125747388418079e-08,8.19373841720338e-08,1.7425562967997454,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
6.985e-08,5.535568331767528e-08,8.213639828989568e-08,2.1148812394402183,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
8.98e-08,9.031417681532518e-08,8.232866016080737e-08,1.736041332155822,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.0975e-07,8.142579943683211e-08,8.251341855753546e-08,1.713107733513571,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.297e-07,8.403465081602933e-08,8.268995157126582e-08,2.000770269592859,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.4965000000000002e-07,8.892907487949945e-08,8.285756943232712e-08,1.5954595624305894,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.696e-07,7.644072862214265e-08,8.301561720533645e-08,1.6851842128344738,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.8955e-07,9.789581177185386e-08,8.316347734823671e-08,1.4991482544562513,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
2.0950000000000002e-07,9.336805084157137e-08,8.330057212522642e-08,1.8956021191448542,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
2.2945e-07,1.0855354954514032e-07,8.34263658641541e-08,1.916967395418007,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
2.494e-07,8.194311812171331e-08,8.354036704955687e-08,2.0742220886921134,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
2.6935e-07,7.251959450644558e-08,8.364213024316496e-08,1.7746933536921665,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
2.8930000000000003e-07,6.4481037610885e-08,8.373125782436836e-08,1.8596046645578987,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
3.0925e-07,1.0664472116348492e-07,8.380740154384473e-08,1.8378840310523878,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
3.292e-07,7.213637738777418e-08,8.387026388427852e-08,1.7606086023312448,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
3.4915e-07,8.710785885312242e-08,8.391959922285395e-08,1.821043885135979,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
3.691e-07,8.639657958929661e-08,8.39552147909803e-08,1.5972406332003828,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
3.8905e-07,9.419776794267536e-08,8.397697142749897e-08,1.9736856328031087,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
4.09e-07,7.544152642802538e-08,8.398478412242966e-08,1.6172699783121014,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
4.2895e-07,1.000384960325015e-07,8.39786223491309e-08,1.5692548155694772,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
4.489e-07,8.033477575495208e-08,8.395851018357724e-08,1.6754382997692645,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
4.6885e-07,8.23965616515127e-08,8.392452621028683e-08,1.9055237919039414,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
4.888e-07,7.777468694458678e-08,8.387680321526721e-08,1.6702622253771577,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
5.0875e-07,9.722074677193278e-08,8.381552766717877e-08,1.9108994780236392,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
5.287e-07,6.946473812083163e-08,8.374093898874353e-08,1.9934531787878271,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
5.4865e-07,8.75699174943021e-08,8.365332862124558e-08,1.9791946062321615,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
5.686e-07,9.327215903291563e-08,8.3553038885779e-08,1.923377667508822,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
5.8855e-07,9.288174521398884e-08,8.344046164569224e-08,1.5885497277958747,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
6.085e-07,6.460395277219974e-08,8.331603677545555e-08,1.7208883317900774,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
6.2845e-07,5.9197507215755336e-08,8.318025044193394e-08,1.869390761556821,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
6.484e-07,8.946459278357963e-08,8.303363320478117e-08,1.8490183031087575,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
6.6835e-07,8.956634109376491e-08,8.287675794337745e-08,1.7369325972206935,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
6.883e-07,8.735359713936954e-08,8.27102376184105e-08,2.108787156543246,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
7.082500000000001e-07,8.07158913703359e-08,8.253472287684658e-08,1.9931994229214829,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
7.282e-07,1.0338751589414027e-07,8.235089950964935e-08,1.8367962484697122,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
7.4815e-07,8.691776183373783e-08,8.215948577218025e-08,2.002491678344861,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
7.681e-07,7.648995302142077e-08,8.196122957775021e-08,1.9641991895885076,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
7.8805e-07,8.87361075977222e-08,8.175690557528857e-08,1.5122379990757668,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
8.08e-07,8.10353204138778e-08,8.154731212254751e-08,1.9117410538838098,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
8.2795e-07,6.292014158961288e-08,8.133326816666876e-08,1.5353015345376733,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
8.479e-07,9.406745871705329e-08,8.111561004430112e-08,1.9223190246416377,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
8.6785e-07,7.684845069521831e-08,8.089518821377168e-08,1.794156340446283,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
8.878e-07,9.151518273054785e-08,8.067286393207931e-08,1.7818659661202234,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
9.0775e-07,8.781438503570734e-08,8.044950588969428e-08,1.895151247869316,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
9.277e-07,6.174523402522942e-08,8.022598681631308e-08,1.835649786268055,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
9.4765e-07,9.801870041188938e-08,8.000318007083064e-08,2.1048658556239563,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
9.675999999999998e-07,9.194259531726224e-08,7.978195622885409e-08,1.7988420404900882,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
9.8755e-07,7.407974711742813e-08,7.956317968109174e-08,1.5918434129701147,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.0074999999999999e-06,8.849780161695905e-08,7.934770525590834e-08,1.9117514249595164,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.02745e-06,6.480412877022453e-08,7.913637487924343e-08,1.552110335557035,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.0474e-06,6.212638633023159e-08,7.893001428494352e-08,1.7049332272892415,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.0673499999999998e-06,7.641870488272409e-08,7.872942978836175e-08,1.7156812689626915,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.0873e-06,9.267891986190132e-08,7.853540513583184e-08,2.1844241706060337,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.1072499999999999e-06,8.254707329757556e-08,7.834869844232608e-08,1.8567560047246239,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.1272e-06,5.9313381663067194e-08,7.817003922926313e-08,1.6800015717735028,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.1471499999999999e-06,8.664592108754772e-08,7.800012557403983e-08,2.018083885925582,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.1670999999999998e-06,7.882499159303604e-08,7.783962138242455e-08,1.822318909095043,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.18705e-06,9.181471856091055e-08,7.768915379446982e-08,1.8838501635095783,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.2069999999999998e-06,9.144772536350924e-08,7.754931073408007e-08,1.5649293152377148,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.22695e-06,7.732264031806872e-08,7.742063861180916e-08,1.5261391248288587,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.2468999999999999e-06,6.517717330875494e-08,7.730364018986351e-08,1.7677036649034972,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.26685e-06,5.758309296623412e-08,7.719877261765306e-08,2.169727585919208,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.2868e-06,5.653290234895027e-08,7.71064456455655e-08,1.876286514405442,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.3067499999999998e-06,5.116778815352695e-08,7.702702002394349e-08,1.8908208557576156,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.3267e-06,8.974019966139141e-08,7.696080609352028e-08,1.4043304465844921,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.3466499999999998e-06,6.722868141576589e-08,7.690806257282147e-08,2.0246042705964533,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.3666e-06,7.714783526830206e-08,7.686899554727076e-08,1.8664951935045906,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.3865499999999999e-06,6.847607404131063e-08,7.684375766394991e-08,2.0835514021151416,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.4065e-06,8.624232553437396e-08,7.683244753515878e-08,1.7867604264466552,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.42645e-06,9.509289623874133e-08,7.683510935310624e-08,1.6280978155028971,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.4463999999999998e-06,9.083450100834355e-08,7.685173271723746e-08,1.8674026709509384,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.46635e-06,7.205004053525705e-08,7.688225267487207e-08,1.8570931460633888,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.4862999999999999e-06,6.779550290848913e-08,7.692654997499463e-08,1.776914664921721,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.50625e-06,9.644139241098232e-08,7.69844515342056e-08,1.8243272940267536,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.5261999999999999e-06,8.580315653910861e-08,7.70557311130123e-08,1.8689755692439525,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
1.5461499999999998e-06,7.321920906278368e-08,7.714011019981731e-08,1.7090885557233926,3.5765153601039944e-09,498754.7465886394,-1.285405430436022,8.040829316574009e-08,4.113844621513944e-07
