PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,1.3035786162920284e-06,-104.68695548835942,1.2665167220922643e-06,-104.9374814784056,0.7369605281872715
1.0995e-07,1.3179241579142278e-06,-104.59189166744252,1.2537272052186055e-06,-105.02563904482892,0.7048056382319208
2.0990000000000002e-07,1.200889376148086e-06,-105.39963998757882,1.2431468960537852e-06,-105.09925104452249,0.6505293945348427
3.0985000000000004e-07,1.2262717406632954e-06,-105.21796564144876,1.2348945893934131e-06,-105.15710228737488,0.6702484267280366
4.0980000000000003e-07,1.1630437154525854e-06,-105.67777926516226,1.2290496252997702e-06,-105.19831166864583,0.6867314822905284
5.097500000000001e-07,1.1246847451212575e-06,-105.9690839524785,1.225651373259493e-06,-105.22236092031281,0.6462683757183066
6.097000000000001e-07,1.2524420794567641e-06,-105.03454703167962,1.2246993570623027e-06,-105.2291102463878,0.7517128966139011
7.096500000000001e-07,1.2475582242305456e-06,-105.06848357273078,1.2261540299141546e-06,-105.21879944656473,0.7341008320866279
8.096e-07,1.2439145749153682e-06,-105.09388891402529,1.2299381787950678e-06,-105.19203438827809,0.7619740414736439
9.0955e-07,1.2953379563481233e-06,-104.74203821279372,1.2359389244434707e-06,-105.14975984242314,0.7988613715414781
1.0095e-06,1.357769236020789e-06,-104.33318075697237,1.2440102733032617e-06,-105.09322070603116,0.7318662480621776
1.10945e-06,1.2563845202914025e-06,-105.00724850560003,1.253976168990563e-06,-105.02391438163593,0.7335264449213658
1.2094e-06,1.4452129249640292e-06,-103.79106330462875,1.2656339831851906e-06,-104.9435374947562,0.7936539594621644
1.30935e-06,1.2779028049899874e-06,-104.8597435750774,1.2787583793754358e-06,-104.85393019236403,0.8450014396582328
1.4093e-06,1.2109328059174265e-06,-105.32729914299148,1.2931054776593919e-06,-104.7570210152479,0.8105337178726427
1.50925e-06,1.2244490999587333e-06,-105.23088531688961,1.308417244898061e-06,-104.65477485379515,0.7255934699659042
1.6092e-06,1.4122058158549085e-06,-103.99174012921071,1.3244260319716502e-06,-104.54914587644195,0.8018990415173021
1.70915e-06,1.3369745199633442e-06,-104.46723743207359,1.340859178734647e-06,-104.4420366579891,0.7942155166320723
1.8091e-06,1.4327702182046913e-06,-103.86616913098217,1.3574436074972198e-06,-104.3352641099876,0.8722722183761594
1.90905e-06,1.4088520820268725e-06,-104.01239208084263,1.37391032745584e-06,-104.23053228207718,0.8541734148161376
2.009e-06,1.3589233177237064e-06,-104.32580102834311,1.3899987754069404e-06,-104.12941169056955,0.886447681238209
2.10895e-06,1.5205331833582518e-06,-103.34978199516294,1.405460922233569e-06,-104.03332454565444,0.8506407783596166
2.2089e-06,1.3711074737018398e-06,-104.24827008095721,1.4200650799651485e-06,-103.94353508214856,0.8907315133181389
2.30885e-06,1.4553858894299112e-06,-103.73013684454742,1.4335993505643098e-06,-103.86114413179831,0.9461335438865195
2.4088e-06,1.5150299308381588e-06,-103.38127578699704,1.4458746648651442e-06,-103.78708708483467,0.8684479939817565
2.50875e-06,1.520678755510903e-06,-103.34895046899595,1.4567273681325536e-06,-103.72213445195028,0.8823164540928041
2.6087e-06,1.550141998452906e-06,-103.18227038550411,1.4660213173793583e-06,-103.66689433503545,0.9176664836159247
2.70865e-06,1.5051337979329535e-06,-103.43819788368427,1.473649464704329e-06,-103.62181622974123,0.8792551756866174
2.8086e-06,1.449697760874425e-06,-103.76415068095591,1.4795349103323742e-06,-103.58719570329751,0.928122028372282
