PulseLength_s,Magnitude_AU,Fit_AU,Phase_rad,A_fit,f_fit_Hz,C_fit,t_pi_s
4.07685e-06,3.018090250045824e-06,3.067281339542786e-06,2.1428241174029186,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.1018e-06,3.0419485228379465e-06,3.0894594890111327e-06,2.2156465928159856,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.12675e-06,3.188996545479036e-06,3.114563070855869e-06,2.182070033867064,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.1517e-06,3.0474149888175935e-06,3.1424317995833868e-06,2.155527544690402,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.17665e-06,3.258350708191043e-06,3.1728877343337686e-06,2.2024622936600338,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.2016000000000006e-06,3.2410022504296476e-06,3.205736415026978e-06,2.1713076028313942,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.22655e-06,3.1501034647609625e-06,3.2407681039836674e-06,2.1522245710073453,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.2515e-06,3.320001801742195e-06,3.277759125092948e-06,2.1834080929106747,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.27645e-06,3.4647907585290834e-06,3.316473291976547e-06,2.184935345121504,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.3014e-06,3.445592306169231e-06,3.3566634160305777e-06,2.2036140402254234,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.3263500000000005e-06,3.3348143569472876e-06,3.3980728847161613e-06,2.169119227595677,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.3513e-06,3.3625166023827914e-06,3.4404373000215103e-06,2.2104751579483786,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.37625e-06,3.5412979595104434e-06,3.483486166634015e-06,2.2377305808572134,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.4012e-06,3.570450677360824e-06,3.5269446190433683e-06,2.2130927600276857,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.42615e-06,3.4457183736949236e-06,3.5705351765482464e-06,2.230691546074237,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.4511000000000005e-06,3.6971450631422954e-06,3.613979514960906e-06,2.2502836247826563,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.47605e-06,3.7026890628249644e-06,3.657000243697399e-06,2.2489511803436706,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.501000000000001e-06,3.7499411490403526e-06,3.699322676906776e-06,2.2270997054007386,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.52595e-06,3.7852701118053857e-06,3.7406765873306392e-06,2.237949472164558,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.5509e-06,3.616300896239552e-06,3.78079793169477e-06,2.258233203827586,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.57585e-06,3.8145027546802904e-06,3.819430536616202e-06,2.231730359266334,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.6008e-06,3.777834737820189e-06,3.856327734261333e-06,2.234685307365778,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.6257500000000006e-06,3.911008378088433e-06,3.8912539373114316e-06,2.308084104651309,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.6507e-06,3.915850372244317e-06,3.923986143179438e-06,2.281050771774113,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.67565e-06,3.841681528018865e-06,3.9543153578737e-06,2.2550748565154515,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.7006e-06,3.96611794011554e-06,3.982047930417314e-06,2.2740180922113415,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.72555e-06,4.045507105804321e-06,4.007006789302842e-06,2.267752432887772,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.7505000000000005e-06,4.044699379198709e-06,4.029032573087719e-06,2.255155297866572,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.77545e-06,3.940440447640862e-06,4.047984647911486e-06,2.2663058947392978,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.800400000000001e-06,3.935646814283273e-06,4.063742005438089e-06,2.276522931273448,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.82535e-06,4.037859993512495e-06,4.076204035489873e-06,2.270940923164695,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.8503e-06,4.042656749636698e-06,4.0852911684400605e-06,2.2683607396687253,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.8752500000000005e-06,4.057761090992236e-06,4.0909453832620306e-06,2.287530675216268,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.9002e-06,4.245915013233905e-06,4.093130577991557e-06,2.2562325919586037,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.925150000000001e-06,4.122220719349019e-06,4.091832800236587e-06,2.255608874002594,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.9501e-06,4.100949618382225e-06,4.087060336262775e-06,2.2665403442163963,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
4.97505e-06,4.035431561760677e-06,4.0788436580859675e-06,2.2753867665519305,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
5e-06,3.886046323074773e-06,4.067235228909445e-06,2.2766009698868466,-5.455242399204491e-07,509852.3819124588,3.5476346453391485e-06,9.791733067729083e-07
