PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,2.992335511312869e-06,-97.46949431203385,2.9100416330491946e-06,-97.71171599646549,2.230056322476545
1.0995e-07,2.9545702826142937e-06,-97.57981353671467,2.9149526202145006e-06,-97.69707004119623,2.1582143581754427
2.0990000000000002e-07,2.9018540417021015e-06,-97.73618875574014,2.921323657094025e-06,-97.6781065300232,2.212863513440687
3.0985000000000004e-07,2.8099006319873302e-06,-98.0158808035691,2.9291451759274156e-06,-97.65488210415144,2.234559803950505
4.0980000000000003e-07,2.918306522573138e-06,-97.68708192709363,2.938406069496787e-06,-97.62746379524435,2.2228260050662216
5.097500000000001e-07,2.959671008175306e-06,-97.56483127674133,2.9490907601371615e-06,-97.59593727445237,2.1777037201138887
6.097000000000001e-07,3.152379588534793e-06,-97.01692990710885,2.9611785497790667e-06,-97.56040814788125,2.2421968633746445
7.096500000000001e-07,2.9888775819983535e-06,-97.47953749065994,2.9746434039217784e-06,-97.52100183192651,2.2234880847456826
8.096e-07,3.116491595265271e-06,-97.11638084337764,2.989453894825062e-06,-97.47786284627304,2.239304057566954
9.0955e-07,2.7810104129671183e-06,-98.10564774334637,3.0055732253877486e-06,-97.43115377860542,2.2182499014116495
1.0095e-06,3.0438877086541314e-06,-97.32112750459186,3.0229593041062424e-06,-97.38105403080655,2.175514506090028
1.10945e-06,3.0049574550462026e-06,-97.43293349275453,3.041564857794448e-06,-97.32775840902252,2.275496678902285
1.2094e-06,2.93606965314657e-06,-97.63437295840879,3.0613375751946078e-06,-97.27147560129437,2.2561918707463824
1.30935e-06,2.937334697476112e-06,-97.63063133431902,3.082220277470556e-06,-97.21242657783154,2.2691407182424177
1.4093e-06,3.0384445509220716e-06,-97.33667373848598,3.104151112946194e-06,-97.15084294420647,2.2107149405066933
1.50925e-06,3.154615510833791e-06,-97.01077135621861,3.1270637741401325e-06,-97.08696527443553,2.213914725410735
1.6092e-06,3.260522579745253e-06,-96.72395580082792,3.150887735498422e-06,-97.02104144812591,2.207610466055884
1.70915e-06,3.2893330845001037e-06,-96.64754297847426,3.175548510402029e-06,-96.95332501321718,2.2907444891107605
1.8091e-06,3.1954723630296965e-06,-96.89899872778169,3.200967926104627e-06,-96.88407359318957,2.277814083605002
1.90905e-06,3.0944016676292906e-06,-97.17816631431701,3.2270644152813972e-06,-96.8135473549161,2.238617078225088
2.009e-06,3.1673239989822446e-06,-96.97585021404683,3.253753322864514e-06,-96.74200755062796,2.2578701804537413
2.10895e-06,3.3289426776341534e-06,-96.54357370466968,3.280947226819192e-06,-96.66971514478607,2.243430955989164
2.2089e-06,3.399408602766412e-06,-96.36163266072228,3.308556271483827e-06,-96.59692953405903,2.2708927276898785
2.30885e-06,3.431006205232194e-06,-96.28126997313929,3.336488512063825e-06,-96.52390736614846,2.2823923091661658
2.4088e-06,3.3919715329761626e-06,-96.38065606744053,3.364650268834542e-06,-96.45090146091974,2.2477501981802477
2.50875e-06,3.5198624088968444e-06,-96.05918629780184,3.3929464895763777e-06,-96.37815983522033,2.2501170559547092
2.6087e-06,3.3055445487851226e-06,-96.60483975299891,3.4212811187360493e-06,-96.30592483092563,2.261000409592281
2.70865e-06,3.394661833087463e-06,-96.37376969246677,3.4495574717833174e-06,-96.2344323441527,2.2451802882987137
2.8086e-06,3.5041966152955014e-06,-96.09793072733015,3.4776786132127514e-06,-96.16391115223152,2.327285296787378
2.90855e-06,3.4289896141697542e-06,-96.28637664911378,3.5055477366259545e-06,-96.09458233391662,2.242142403118749
3.0085e-06,3.5768827891277594e-06,-95.91960586363527,3.5330685453213777e-06,-96.02665877744812,2.2729732941157823
3.10845e-06,3.4806397630375046e-06,-96.15651849764417,3.560145631816712e-06,-95.9603447704152,2.2984404608960722
3.2084e-06,3.707865990793861e-06,-95.60721945252186,3.5866848547329967e-06,-95.89583566491842,2.3045166003459197
3.3083500000000003e-06,3.6084410172540265e-06,-95.84330782707596,3.6125937114801077e-06,-95.83331761124688,2.3010294906389674
