PulseLength_s,Magnitude_AU,Fit_AU,Phase_rad,A_fit,f_fit_Hz,C_fit,t_pi_s
8.832500000000001e-07,4.097104093412574e-06,4.103535154717391e-06,1.6453054937446692,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
9.082e-07,4.181584571300666e-06,4.114418339043042e-06,1.656721830579756,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
9.331500000000001e-07,4.134697421907408e-06,4.121949106486586e-06,1.658025754203061,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
9.581e-07,4.058184124261176e-06,4.126078879598167e-06,1.6982398994041685,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
9.8305e-07,4.1290440522150395e-06,4.126781019147757e-06,1.6470653220423352,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.008e-06,4.121287623903168e-06,4.124050995962329e-06,1.6516795888475138,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.03295e-06,4.030646613689063e-06,4.117906420141436e-06,1.6662407335640295,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.0579e-06,4.188777179203071e-06,4.108386927462715e-06,1.647035433437175,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.08285e-06,4.224190848407497e-06,4.095553923710064e-06,1.6548072373817744,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.1078e-06,4.149768424077659e-06,4.07949018857373e-06,1.645294179946274,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.13275e-06,4.139602467874525e-06,4.060299341677331e-06,1.6541159735965352,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.1577e-06,4.023674437687396e-06,4.038105174176252e-06,1.6354801045596423,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.18265e-06,4.065843414445886e-06,4.0130508502389446e-06,1.6379634813439696,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.2076e-06,4.044365875606981e-06,3.985297983561997e-06,1.6537235035725528,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.23255e-06,4.02566140957716e-06,3.955025594875957e-06,1.6486816341814896,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.2575e-06,4.072299312476037e-06,3.922428957166533e-06,1.6168803770068827,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.2824499999999999e-06,3.912401519686509e-06,3.887718336060121e-06,1.6534006950607172,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.3074e-06,3.819230715173093e-06,3.851117633498834e-06,1.6356835941694767,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.33235e-06,3.853599558044525e-06,3.8128629434540566e-06,1.6303917342960486,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.3573e-06,3.803714652151483e-06,3.7732010289949296e-06,1.6179502047997278,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.38225e-06,3.8235039938500826e-06,3.7323877305354906e-06,1.6135884150578685,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.4072e-06,3.879884642717045e-06,3.6906863155281175e-06,1.5841831546830716,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.43215e-06,3.551934710053561e-06,3.6483657802486326e-06,1.589516574215149,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.4571e-06,3.528150606289935e-06,3.6056991146274456e-06,1.6166137753647112,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.48205e-06,3.4956987294741536e-06,3.562961541319515e-06,1.6168882928331465,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.507e-06,3.5011518656743626e-06,3.5204287403720387e-06,1.6218303911721963,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.53195e-06,3.3535268182678177e-06,3.4783750709417287e-06,1.5989922780336574,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.5569e-06,3.452726375992196e-06,3.4370718015325273e-06,1.612376054026926,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.58185e-06,3.314096187463089e-06,3.39678536016968e-06,1.604230944007401,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.6068e-06,3.2612469961981558e-06,3.357775615797459e-06,1.59782314343813,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.63175e-06,3.2331589708061706e-06,3.3202942019864527e-06,1.6061621601721952,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.6567e-06,3.2080605261602938e-06,3.2845828937633816e-06,1.613465409963801,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.68165e-06,3.2447289490391604e-06,3.2508720480337597e-06,1.5793354291365662,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.7066e-06,3.277429513012771e-06,3.2193791176575076e-06,1.5793962142634013,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.73155e-06,3.1504862284387527e-06,3.1903072487625056e-06,1.582397770058774,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.7565e-06,3.04391636151537e-06,3.1638439703441734e-06,1.5620610420949086,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.7814500000000001e-06,3.1877283067696768e-06,3.140159984603846e-06,1.5617701225677205,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.8064e-06,3.1682080068346045e-06,3.1194080658289103e-06,1.5613406667947962,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.83135e-06,3.10828884069965e-06,3.1017220749175054e-06,1.5564873646946737,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.8563000000000001e-06,3.077447584576382e-06,3.087216095904635e-06,1.5762212547559418,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.88125e-06,3.093584033450555e-06,3.0759837000595443e-06,1.5656951180238174,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.9062e-06,3.018211136102894e-06,3.068097342301338e-06,1.5606058761697577,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.93115e-06,2.993439415067825e-06,3.0636078938262666e-06,1.5264080774119348,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.9561e-06,3.0486005087085368e-06,3.06254431396149e-06,1.5580345477638984,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
1.98105e-06,3.102766714623769e-06,3.06491346336204e-06,1.5450326388055184,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.006e-06,3.1631333045508886e-06,3.070700059755948e-06,1.5690853757450551,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.03095e-06,3.1839914603153405e-06,3.0798667765230176e-06,1.6161201517772021,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.0559e-06,3.165563565647965e-06,3.0923544834713497e-06,1.5678332307391931,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.08085e-06,3.05005338825089e-06,3.1080826282584857e-06,1.541846884619363,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.1058000000000002e-06,3.1382129826657083e-06,3.126949755996803e-06,1.5693590632012027,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.13075e-06,3.1813267927947224e-06,3.1488341636914234e-06,1.5664591202844698,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.1557e-06,3.1478975393101547e-06,3.173594685289172e-06,1.5445815624266717,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.18065e-06,3.26737205756263e-06,3.2010716022745978e-06,1.5904561875961145,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.2056e-06,3.2076271304416124e-06,3.231087673939231e-06,1.568950050606101,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.23055e-06,3.2741342206569822e-06,3.263449280678289e-06,1.5565362748290188,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.2555000000000003e-06,3.3217694270436864e-06,3.297947672939968e-06,1.575127591375809,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.28045e-06,3.2473501890133192e-06,3.3343603177709242e-06,1.6080051483588826,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.3054e-06,3.4660467943074116e-06,3.3724523342720183e-06,1.5925368070750099,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.33035e-06,3.3273394619748055e-06,3.411978008704868e-06,1.6078070994235427,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.3553e-06,3.2928544078705904e-06,3.4526823794759657e-06,1.5769076480577395,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.38025e-06,3.4330665667627687e-06,3.4943028817743795e-06,1.581360676423511,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.4052000000000003e-06,3.436609844456254e-06,3.536571041254236e-06,1.570198998656458,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.43015e-06,3.5432787979784265e-06,3.579214205836849e-06,1.6019745676159043,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.4551e-06,3.732878130418176e-06,3.6219573044614427e-06,1.627849757973964,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.48005e-06,3.697614377778996e-06,3.664524621439593e-06,1.6046833470894901,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.505e-06,3.7554692220689902e-06,3.706641574967856e-06,1.645752800922399,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.5299500000000002e-06,3.7703323278117182e-06,3.748036488326246e-06,1.6189332403051906,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.5549e-06,3.8082427396328958e-06,3.7884423423373695e-06,1.6495172136243175,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.57985e-06,3.836227464668188e-06,3.827598497781949e-06,1.644277310422028,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.6048e-06,3.91996337048908e-06,3.865252376660216e-06,1.6387713422110295,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.62975e-06,4.00849270375588e-06,3.901161091454163e-06,1.6301852612090875,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.6547e-06,4.007076074039799e-06,3.935093011881046e-06,1.6251779427129274,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.6796500000000003e-06,3.873349863627592e-06,3.966829259031727e-06,1.6077512421145506,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.7046e-06,3.976459443914623e-06,3.996165117255895e-06,1.6639777047386108,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.72955e-06,4.044088727729702e-06,4.022911354686745e-06,1.622401295505748,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.7545e-06,4.043407439773092e-06,4.046895443887022e-06,1.6543870116087789,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.77945e-06,4.009971790486927e-06,4.067962674742628e-06,1.6352758008010764,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.8044e-06,4.086004287205208e-06,4.08597715242503e-06,1.6153394937529102,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.8293500000000003e-06,4.151344070784807e-06,4.10082267398508e-06,1.6376259196887206,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.8543e-06,4.030045442059923e-06,4.112403477923763e-06,1.6330607744792673,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.87925e-06,4.133761805425144e-06,4.1206448619047176e-06,1.6518101559826173,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.9042e-06,4.1729016701259816e-06,4.125493664623993e-06,1.6133478500583542,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.92915e-06,4.100909014378038e-06,4.126918608728685e-06,1.651978162162541,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.9541000000000002e-06,4.039936148948211e-06,4.1249105025724844e-06,1.6380562622492745,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
2.9790500000000003e-06,4.212688981117269e-06,4.119482299506672e-06,1.6524952338894299,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.004e-06,4.122115656406786e-06,4.110669014324121e-06,1.6754554751593473,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.02895e-06,3.963838196617943e-06,4.098527497395293e-06,1.6297997781702482,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.0539e-06,4.0193268466463784e-06,4.083136067953147e-06,1.6319114432228983,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.07885e-06,3.9969917086773435e-06,4.0645940088924884e-06,1.6368576676292383,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.1038000000000003e-06,3.984886132990942e-06,4.0430209263425714e-06,1.6429856459307233,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.1287500000000003e-06,3.988343228576365e-06,4.0185559781440305e-06,1.6256100776378095,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.1537e-06,4.118960682268269e-06,3.991356976206905e-06,1.626043717089824,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.17865e-06,4.095157824877552e-06,3.961599368539992e-06,1.6318147883235248,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.2036e-06,3.8946494864648696e-06,3.929475107518009e-06,1.6626292169460692,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.22855e-06,3.905287952048378e-06,3.895191411686823e-06,1.6340933403110094,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.2535000000000003e-06,3.830335453283412e-06,3.858969429093769e-06,1.6247599088242053,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.27845e-06,3.933749116868587e-06,3.821042810765285e-06,1.6083464123231617,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.3034e-06,3.827491606371342e-06,3.781656203533692e-06,1.6056810947246214,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.32835e-06,3.7226400967135947e-06,3.7410636719351833e-06,1.618638218312732,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.3533e-06,3.721798810101778e-06,3.6995270593586286e-06,1.6067861084538904,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.3782500000000002e-06,3.654167259318764e-06,3.6573142990166383e-06,1.6326133135591563,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.4032000000000003e-06,3.6109217972843593e-06,3.6146976856340354e-06,1.6111945284984668,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.42815e-06,3.500962464819823e-06,3.571952119002252e-06,1.6262555194779982,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.4531e-06,3.4482624507814358e-06,3.5293533307296705e-06,1.6097079911661678,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.47805e-06,3.4076638003906312e-06,3.487176105626298e-06,1.6005842910892156,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.503e-06,3.5169921980211947e-06,3.445692509195794e-06,1.6192092079168068,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.5279500000000002e-06,3.4226071121718e-06,3.4051701326684675e-06,1.6026462032071866,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.5529000000000003e-06,3.3126151376640506e-06,3.3658703668957163e-06,1.5735764205328961,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.57785e-06,3.4034855836744907e-06,3.3280467162402027e-06,1.5710352533726006,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.6028e-06,3.284620171621147e-06,3.291943163338066e-06,1.56571219570149,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.62775e-06,3.340898132869817e-06,3.2577925952813347e-06,1.5949990622734558,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.6527e-06,3.18397257942342e-06,3.225815301372491e-06,1.6105616633262612,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.6776500000000003e-06,3.2908904697789545e-06,3.196217552141462e-06,1.5483071936611361,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.7026000000000003e-06,3.162972330396396e-06,3.1691902687911478e-06,1.552537405883846,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.72755e-06,3.0506867825685323e-06,3.1449077916542577e-06,1.5329634160782113,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.7525e-06,3.1745993030342267e-06,3.123526755605563e-06,1.5532631422229692,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.77745e-06,3.138158910048525e-06,3.1051850796837658e-06,1.560118162894938,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.8024000000000002e-06,3.044332132774918e-06,3.0900010774404415e-06,1.597251950579318,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.82735e-06,3.1030620630200663e-06,3.0780726937547946e-06,1.5408531566865573,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.8523e-06,3.078806903457006e-06,3.0694768730371626e-06,1.5571884483470868,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.87725e-06,3.1347634835154266e-06,3.064269062896704e-06,1.5563458240788015,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.9022000000000005e-06,3.1122973423628424e-06,3.0624828564748674e-06,1.5465703773995765,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.92715e-06,3.1352178304237555e-06,3.0641297757517876e-06,1.5420581303790213,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.9521e-06,3.0231140603024412e-06,3.0691991972233953e-06,1.5642858507247164,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
3.97705e-06,3.102716487304788e-06,3.0776584204286577e-06,1.5464102391136245,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.002e-06,3.033747133549696e-06,3.0894528788849226e-06,1.5845514673053538,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.0269500000000005e-06,3.163864864863333e-06,3.1045064920707153e-06,1.577000023675894,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.0519e-06,3.2413543445031193e-06,3.122722156185506e-06,1.5717807276573832,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.07685e-06,3.1016578054363664e-06,3.1439823705208025e-06,1.5856292617008403,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.1018e-06,3.183262176610117e-06,3.1681499954021293e-06,1.564267703018887,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.12675e-06,3.2083163975908838e-06,3.1950691368127615e-06,1.581475941065708,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
