PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,3.2176922016246623e-06,-96.83881008420501,3.2141088822319114e-06,-96.84848834371515,-1.9904527828982561
1.0995e-07,3.216743051183298e-06,-96.84137261400582,3.2227357283473293e-06,-96.82520616659858,-2.0054789829825936
2.0990000000000002e-07,3.378762121180029e-06,-96.41454770887142,3.2299942612720715e-06,-96.80566502893682,-2.0106370485740914
3.0985000000000004e-07,3.1832493716692186e-06,-96.93228680284271,3.2379085206619863e-06,-96.78440855052222,-2.001461601046835
4.0980000000000003e-07,3.233501317430151e-06,-96.79623919879208,3.246842270749691e-06,-96.7604762148308,-2.0327700373578472
5.097500000000001e-07,3.237197851296884e-06,-96.78631517424222,3.2569258866354456e-06,-96.73354252260908,-2.029789815188015
6.097000000000001e-07,3.294166404744023e-06,-96.63478936807749,3.268208312083728e-06,-96.70350543924184,-1.990776724842897
7.096500000000001e-07,3.1927424209650938e-06,-96.90642239080388,3.280699604484205e-06,-96.67037071809867,-1.9843794798339225
8.096e-07,3.2774112592033714e-06,-96.67908121634689,3.2943873911082113e-06,-96.63420670206881,-2.0245265154273198
9.0955e-07,3.322795366454389e-06,-96.55962811971898,3.309244545054317e-06,-96.595122810508,-2.0280358775074316
1.0095e-06,3.27640425366838e-06,-96.68175042148198,3.3252332626912853e-06,-96.55325772037412,-1.9883958715466037
1.10945e-06,3.299137165206897e-06,-96.62169259966093,3.342307461032037e-06,-96.50877207483552,-1.9847800587532736
1.2094e-06,3.2883281575495794e-06,-96.65019701745052,3.3604143145396655e-06,-96.46184352279195,-1.99628823589052
1.30935e-06,3.460299719639569e-06,-96.20742569208198,3.3794953198127705e-06,-96.41266305665526,-2.007250600728599
1.4093e-06,3.522444798375777e-06,-96.0528161266742,3.3994870874505445e-06,-96.36143212541896,-1.9754339822684304
1.50925e-06,3.387039878180028e-06,-96.39329384432303,3.42032196989228e-06,-96.3083602429044,-1.9899939019361745
1.6092e-06,3.478930861012269e-06,-96.16078408685752,3.4419285876153297e-06,-96.25366293460627,-1.9746164935765609
1.70915e-06,3.4076623420393675e-06,-96.34056894502388,3.4642322908858197e-06,-96.19755993264606,-2.0671818204836274
1.8091e-06,3.4480892657225737e-06,-96.23813003308558,3.487155579918475e-06,-96.14027356505316,-1.9925484545435852
1.90905e-06,3.5047615520495685e-06,-96.09653052541947,3.510618497803713e-06,-96.08202730652192,-1.9978398734001677
2.009e-06,3.548954529759696e-06,-95.98769134184624,3.5345390053443262e-06,-96.02304446989942,-2.020349417886758
2.10895e-06,3.565039355005052e-06,-95.94841347423257,3.5588333436440598e-06,-95.96354702467367,-1.9529384095765974
2.2089e-06,3.5978589591509626e-06,-95.8688173549041,3.5834163881464126e-06,-95.90375453274513,-1.9394057968850527
2.30885e-06,3.6167229345042904e-06,-95.82339524067281,3.6082019963962696e-06,-95.84388319398506,-1.9659675298884198
2.4088e-06,3.6650337629777766e-06,-95.70814044740578,3.633103350829691e-06,-95.78414499523548,-1.9921728587467948
2.50875e-06,3.727126354749677e-06,-95.56221771959349,3.6580332972296733e-06,-95.72474695692569,-1.9838846125191067
2.6087e-06,3.636605222287134e-06,-95.77577688224918,3.6829046790186335e-06,-95.66589047164851,-1.976909492186973
2.70865e-06,3.689797555843219e-06,-95.64964926647738,3.70763066722834e-06,-95.60777072902142,-1.9317047956096047
2.8086e-06,3.626026881829073e-06,-95.80107965442105,3.7321250857535274e-06,-95.55057622106628,-1.9249350793650213
2.90855e-06,3.829283117728218e-06,-95.32735050213851,3.756302731328917e-06,-95.49448832223725,-1.9800516319490549
