PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,1.0683031476526921e-06,-106.41580988330398,1.0573488561178191e-06,-106.50533404762596,1.0150854979034638
5.995e-08,1.0449768690725192e-06,-106.60756649748757,1.059063816189389e-06,-106.49125743830442,0.8728872184237207
1.0990000000000001e-07,1.007989689451451e-06,-106.92057824714708,1.06341938525336e-06,-106.45560858579005,0.9230144108102143
1.5985000000000005e-07,1.0895377218414294e-06,-106.24485462470263,1.0703260437818896e-06,-106.39937818225175,0.883313851908347
2.0980000000000004e-07,1.083771447579599e-06,-106.29094594028058,1.0797233499873307e-06,-106.32345017371185,0.9421981962212634
2.5975000000000003e-07,1.1708851906022914e-06,-105.61941378208957,1.0915446248408205e-06,-106.22887013616362,0.942322359388116
3.097000000000001e-07,1.1376670275628886e-06,-105.86939661680042,1.105711180451474e-06,-106.11686602327632,1.023980644683916
3.596500000000001e-07,1.1067587097106528e-06,-106.10864107589221,1.1221307915024326e-06,-105.98883045010282,0.9597904716379466
4.0960000000000007e-07,1.1501501551432718e-06,-105.77460919640627,1.1406974381590154e-06,-105.84629071964117,1.1333914780145904
4.5955000000000006e-07,1.2013121882943956e-06,-105.3965823759839,1.1612915864990629e-06,-105.69087445120692,0.9967249956782097
5.095000000000001e-07,1.1806222053494798e-06,-105.54748109838482,1.183780757953557e-06,-105.52427451635913,0.9555361846436925
5.594500000000001e-07,1.2182238255803137e-06,-105.27515826290761,1.208020284417461e-06,-105.34821550771404,1.0152262734586268
6.094000000000001e-07,1.2104748879181458e-06,-105.33058436031575,1.2338541983190377e-06,-105.16442318015457,0.9621516154995873
6.593500000000001e-07,1.1758884003346723e-06,-105.58237791839943,1.2611162286381102e-06,-104.97459775472149,1.006748386937998
7.093000000000001e-07,1.2552859240508652e-06,-105.01484686416026,1.2896308836515852e-06,-104.78039154485231,1.0098011863312428
7.592500000000001e-07,1.2938732296214283e-06,-104.751865496195,1.319214605880069e-06,-104.58339102298385,1.0553372185793755
8.092000000000001e-07,1.3390549284533297e-06,-104.45373219789369,1.3496769870546519e-06,-104.3851031849426,1.0910495201927641
8.591500000000002e-07,1.3945563334482565e-06,-104.10097879557014,1.3808220321226909e-06,-104.18694588449816,1.0195997287733538
9.091000000000001e-07,1.4026392134007611e-06,-104.0507805184316,1.4124494619347548e-06,-103.99024169293625,1.0751832556978131
9.590500000000002e-07,1.4292550437858512e-06,-103.88750537341082,1.444356044587099e-06,-103.79621477786483,1.0495474924124315
1.009e-06,1.570302205670535e-06,-103.0700352292508,1.4763369455856282e-06,-103.60599027968546,1.0736422855848424
1.05895e-06,1.4449564922121151e-06,-103.79260463059762,1.5081870871308866e-06,-103.42059568126763,1.0567013746728664
1.1089e-06,1.4954310979428141e-06,-103.4943718895619,1.5397025069462102e-06,-103.24096370549441,1.0586780653568224
1.1588500000000001e-06,1.5595480823482682e-06,-103.12972466314334,1.5706817072101274e-06,-103.06793632737939,1.0503409057131883
1.2088000000000002e-06,1.668570367297556e-06,-102.54280951267033,1.6009269843254007e-06,-102.90226954523263,1.1185510852544638
1.25875e-06,1.7440948437554702e-06,-102.15829808051564,1.6302457304701346e-06,-102.74463861363947,1.0864359563885013
1.3087e-06,1.6882072405418895e-06,-102.44118487174715,1.658451698136218e-06,-102.5956434962638,1.1131423835655854
1.3586500000000001e-06,1.7290813554773824e-06,-102.23339148610992,1.6853662191694584e-06,-102.45581434653324,1.0753399791000273
1.4086000000000002e-06,1.7101140507088972e-06,-102.32919853795201,1.7108193701846383e-06,-102.32561686800469,1.127950190321567
1.4585500000000002e-06,1.776520605679738e-06,-101.99829505952866,1.7346510766366957e-06,-102.20545744331082,1.136833161651342
1.5085e-06,1.7403542570279803e-06,-102.17694684537784,1.756712148284562e-06,-102.09568795122567,1.166884896312159
1.55845e-06,1.7449759337255266e-06,-102.1539112102617,1.7768652392845219e-06,-101.99661021606008,1.2054144338498978
1.6084000000000001e-06,1.850355543843715e-06,-101.6445963305051,1.7949857266922638e-06,-101.90848005296685,1.166273377915763
1.6583500000000002e-06,1.8351928260890228e-06,-101.71606598596568,1.810962501733626e-06,-101.83151088753478,1.120112557838097
1.7083000000000002e-06,1.726923892845295e-06,-102.24423607887432,1.8246986688196131e-06,-101.76587693900547,1.1240757186591726
1.75825e-06,1.8390596117884615e-06,-101.69778390719904,1.8361121479273675e-06,-101.71171596424146,1.1520307210032388
1.8082000000000001e-06,1.8201338381716937e-06,-101.78763356890758,1.8451361766411187e-06,-101.66913156482593,1.1620881201096696
1.8581500000000002e-06,1.84250652844118e-06,-101.68151933650007,1.8517197088410352e-06,-101.63819506292278,1.149918781252609
1.9081000000000004e-06,1.8698095703594046e-06,-101.5537524768372,1.855827707738696e-06,-101.6189469532421,1.1924352468510075
1.9580500000000003e-06,1.812789821139241e-06,-101.82275096432713,1.8574413316806582e-06,-101.61139793903888,1.129053521336601
2.008e-06,1.808363453520589e-06,-101.8439856135484,1.8565580118714643e-06,-101.61552955986738,1.1341946913697285
2.0579500000000003e-06,1.8414143179019698e-06,-101.68666972972444,1.853191421899377e-06,-101.63129441811651,1.1297505183628946
2.1079e-06,1.7975394943656644e-06,-101.89613121946184,1.8473713396772522e-06,-101.65861601042806,1.1263578926698365
2.15785e-06,1.8556080117714776e-06,-101.61997526415553,1.839143403132306e-06,-101.69738816919195,1.1739681023132214
2.2078000000000003e-06,1.8146604847358463e-06,-101.81379239694765,1.8285687616872766e-06,-101.74747411865266,1.1622213821286398
2.25775e-06,1.8425881353313442e-06,-101.68113463623781,1.8157236262668948e-06,-101.80870514998426,1.1554287205851281
2.3077000000000004e-06,1.7971581346036464e-06,-101.8979741832711,1.8006987212330635e-06,-101.88087892024276,1.1537863567744355
2.35765e-06,1.8004669362593243e-06,-101.88199703526212,1.7835986422953135e-06,-101.96375738164863,1.082694503262635
2.4076000000000005e-06,1.779076225464512e-06,-101.98580892216036,1.7645411250556911e-06,-102.05706435048751,1.1231073526802509
2.4575500000000003e-06,1.6797397912516918e-06,-102.4848598371294,1.7436562294253527e-06,-102.1604827293654,1.1234295645109011
2.5075e-06,1.75679688913445e-06,-102.095268968572,1.7210854456899591e-06,-102.27365140298582,1.1221307534763627
2.5574500000000004e-06,1.680524924898167e-06,-102.48080088052653,1.6969807284991493e-06,-102.3961618364174,1.0906511356464783
2.6074000000000002e-06,1.6195705221355572e-06,-102.8017027722004,1.6715034655087102e-06,-102.52755441641574,1.085889219462193
2.6573500000000005e-06,1.6417952444783271e-06,-102.68332017573115,1.6448233878097814e-06,-102.66731459116502,1.1044398874090742
2.7073000000000003e-06,1.7033981778314506e-06,-102.36337647668324,1.617117429635057e-06,-102.81486888220455,1.079029145496024
2.75725e-06,1.707712947729502e-06,-102.34140261904166,1.5885685451353337e-06,-102.96958086460702,1.1131028965723324
2.8072000000000004e-06,1.5302792950979987e-06,-103.2942859989015,1.5593644902691998e-06,-103.13074723784007,1.0809516048880792
2.8571500000000002e-06,1.439501870890041e-06,-103.82545537020435,1.5296965780427288e-06,-103.29759414007864,1.0909259095988013
2.9071000000000005e-06,1.6066791563581738e-06,-102.871116852026,1.499758415473802e-06,-103.46927389259949,1.131292770942274
2.9570500000000003e-06,1.5636574579717163e-06,-103.10686763162005,1.4697446307364962e-06,-103.64486239732706,1.087225658669213
3.007e-06,1.453419263485357e-06,-103.74188180346937,1.4398495989646235e-06,-103.82335744799778,1.0280719387531727
3.0569500000000004e-06,1.5313431530121005e-06,-103.28824962246321,1.4102661751602109e-06,-104.00367825133728,1.114196199489942
3.1069000000000003e-06,1.3089959061663326e-06,-104.65093427708383,1.3811844425629467e-06,-104.18466648570987,1.0552906620108957
3.1568500000000005e-06,1.3624003723040924e-06,-104.30360497066991,1.3527904846914203e-06,-104.36508924648876,1.0807789894335844
3.2068000000000004e-06,1.2546686935177928e-06,-105.01911881104094,1.3252651890675645e-06,-104.54364423450727,1.0043692339546595
3.25675e-06,1.3005266629799153e-06,-104.70731483557745,1.2987830903838015e-06,-104.71896753021889,0.9983134370516424
3.3067000000000005e-06,1.2680223509257436e-06,-104.9271618683739,1.2735112605699633e-06,-104.88964425514092,1.0949021303543351
3.3566500000000003e-06,1.186688132516657e-06,-105.50296805892712,1.2496082528664477e-06,-105.05422234773853,1.0082377850631274
3.4066000000000006e-06,1.3056483631912732e-06,-104.67317547070851,1.2272231066139488e-06,-105.21122956855575,0.9933514497578648
3.4565500000000004e-06,1.2375746919845106e-06,-105.13827165144504,1.206494419031354e-06,-105.35919369732017,0.9806392019256762
3.5065000000000002e-06,1.13736884512579e-06,-105.8716734861778,1.1875494897752826e-06,-105.49666569530069,0.983208997278994
3.5564500000000005e-06,1.1457455734564929e-06,-105.80793628255603,1.170503543560666e-06,-105.62224538716671,1.0030818599488893
3.6064000000000003e-06,1.0674129332143003e-06,-106.42305083155846,1.1554590355754112e-06,-105.73460898195879,1.0329554610862821
3.6563500000000006e-06,1.1710012349154481e-06,-105.61855298193544,1.1425050438474173e-06,-105.8325375226097,0.994367719489294
3.7063000000000004e-06,1.186835518934904e-06,-105.50188934023484,1.1317167521230403e-06,-105.91494515265143,1.048199138392422
