PulseLength_s,Magnitude_linear,Magnitude_dBm,Fit_linear,Fit_dBm,Phase_rad
1e-08,7.226265910274815e-07,-109.81142127170588,7.945820996199063e-07,-108.98692450286873,-2.124573456676024
1.745e-08,9.213406389309433e-07,-107.70129549030611,8.044400414562186e-07,-108.87982644905598,-2.2503011564013273
2.49e-08,7.908603815106156e-07,-109.02770364499945,8.154833085269788e-07,-108.76139851851521,-2.2597775011346513
3.235e-08,8.51708545174025e-07,-108.3838799526635,8.277269641642404e-07,-108.63195798186247,-2.159643243783244
3.98e-08,8.26318368507117e-07,-108.6467519045422,8.411817604402746e-07,-108.49190309940406,-2.059263136697585
4.725e-08,8.54118082960167e-07,-108.3593417107771,8.558528244257475e-07,-108.34171827867695,-2.3461358336391434
5.470000000000001e-08,9.118859230347974e-07,-107.79088981396919,8.717390824581249e-07,-108.1819697026209,-2.1469644594441957
6.215e-08,8.046696532596209e-07,-108.87734758412337,8.888329622713208e-07,-108.01329700348207,-2.2472395131747898
6.96e-08,9.130404275071334e-07,-107.77989989126006,9.0712023548126e-07,-107.83640294283612,-2.1254275159097844
7.705e-08,9.413210125555248e-07,-107.51494497742794,9.265799479102942e-07,-107.65204209506861,-2.136460509849643
8.450000000000001e-08,8.932328835587238e-07,-107.97040598633451,9.47184414249054e-07,-107.4610091793754,-2.031051919425637
9.195e-08,9.920341053528307e-07,-107.05916798108456,9.688992651877137e-07,-107.26412751260835,-2.1796411090289753
9.94e-08,9.939374514249375e-07,-107.04251894204802,9.91683540342322e-07,-107.06223794321404,-2.1619637472594855
1.0685000000000001e-07,1.056869445292147e-06,-106.50927319581297,1.0154898227921374e-06,-106.85618853782707,-2.18143587831969
1.143e-07,9.494541384416922e-07,-107.44022020698074,1.040264412288002e-06,-106.6468252150306,-2.149124533008112
1.2175000000000001e-07,1.1057488163135478e-06,-106.11657038062856,1.0659475348185533e-06,-106.43498345235444,-2.0474318406759098
1.2920000000000002e-07,1.1658630464927122e-06,-105.65674930326725,1.0924735865246135e-06,-106.2214811326214,-2.1552485428127706
1.3665000000000002e-07,1.1142281711479797e-06,-106.05021735185471,1.1197714100793855e-06,-106.00711254484008,-2.1383317231298014
1.4410000000000003e-07,1.1462095751454991e-06,-105.8044194008927,1.1477646016807427e-06,-105.79264351337427,-2.1841054790535948
1.5155000000000003e-07,1.0947435196148727e-06,-106.20345238245201,1.1763718467749911e-06,-105.57880759705355,-2.161907969953178
