Delay_us,Magnitude_linear,Fit_linear_at_x,Phase_rad,A_fit,T1_fit_us,C_fit
0.01,3.824461357721381e-06,3.7740078237943487e-06,-2.1053919912603702,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
0.5099750000000001,3.770795412668886e-06,3.7640267734571715e-06,-2.1073416590475564,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
1.00995,3.717263767263607e-06,3.7541334432608163e-06,-2.1425797937922644,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
1.509925,3.7622714691502206e-06,3.744327062262061e-06,-2.1513973427412854,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
2.0099,3.730533451188761e-06,3.734606866293247e-06,-2.1232642260857038,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
2.509875,3.790351283798556e-06,3.724972097902734e-06,-2.1452076789135144,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
3.00985,3.6961611429048634e-06,3.715422006295871e-06,-2.142435415597305,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
3.5098249999999998,3.7721476408170915e-06,3.705955847276493e-06,-2.1390737389739325,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
4.0098,3.7235541272201514e-06,3.696572883188927e-06,-2.149232342580289,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
4.509775,3.629151755291093e-06,3.6872723828605133e-06,-2.138211054208791,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
5.00975,3.782154642853793e-06,3.678053621544624e-06,-2.119057890912398,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
5.509725,3.8009829161066147e-06,3.668915880864191e-06,-2.1108582514787724,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
6.0097000000000005,3.716382393766526e-06,3.6598584487557215e-06,-2.137489125234648,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
6.5096750000000005,3.530536201300657e-06,3.6508806194138147e-06,-2.1329561376442974,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
7.00965,3.7215944752000853e-06,3.6419816932361583e-06,-2.1542215289458015,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
7.509625,3.684779217603522e-06,3.633160976769013e-06,-2.1352096656124506,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
8.0096,3.676630873076902e-06,3.624417782653174e-06,-2.159513982071624,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
8.509575,3.7176732795692025e-06,3.615751429570409e-06,-2.1626116440444534,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
9.00955,3.5769563224573084e-06,3.607161242190366e-06,-2.176314905980877,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
9.509525000000002,3.539414060835662e-06,3.5986465511179465e-06,-2.158929202953958,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
10.009500000000001,3.6368540318459996e-06,3.590206692841144e-06,-2.145692712599433,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
10.509475,3.679883099620368e-06,3.5818410096793392e-06,-2.1617828915197346,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
11.00945,3.4419930612841257e-06,3.5735488497320493e-06,-2.1298645986207796,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
11.509425,3.5475526982477934e-06,3.5653295668281287e-06,-2.168999445667079,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
12.009400000000001,3.566745353161014e-06,3.5571825204754156e-06,-2.1599710237590406,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
12.509375,3.6342094389466813e-06,3.5491070758108214e-06,-2.1702455977929667,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
13.009350000000001,3.4808337097104794e-06,3.5411026035508582e-06,-2.197553891441761,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
13.509325,3.5815667441031362e-06,3.5331684799426033e-06,-2.156858531938648,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
14.0093,3.35713444918771e-06,3.52530408671509e-06,-2.1861192703905608,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
14.509275,3.5467106669547783e-06,3.5175088110311307e-06,-2.1568220968072835,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
15.00925,3.5602608752963087e-06,3.5097820454395604e-06,-2.146034893891167,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
15.509225000000002,3.4924726976886407e-06,3.5021231878279013e-06,-2.1688573029779135,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
16.009200000000003,3.453234431790836e-06,3.4945316413754423e-06,-2.16048816199834,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
16.509175000000003,3.5567921515361096e-06,3.4870068145067313e-06,-2.1689379412173597,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
17.00915,3.46974431171272e-06,3.479548120845477e-06,-2.1837621370981686,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
17.509125000000004,3.4094239976097795e-06,3.472154979168854e-06,-2.171536786830712,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
18.009100000000004,3.473410055716772e-06,3.4648268133622133e-06,-2.1477864689987958,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
18.509075000000003,3.4589509536244836e-06,3.4575630523741844e-06,-2.1800500656013475,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
19.009050000000006,3.430718038112922e-06,3.4503631301721793e-06,-2.174462672065831,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
19.509025000000005,3.351183992640961e-06,3.4432264856982814e-06,-2.174325722455679,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
20.009000000000004,3.5074234329352357e-06,3.4361525628255275e-06,-2.168589603304069,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
20.508975,3.544418940483668e-06,3.4291408103145693e-06,-2.1889607640381503,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
21.008950000000002,3.465760876895692e-06,3.422190681770718e-06,-2.189299817768327,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
21.508925,3.5113388433038508e-06,3.4153016356013657e-06,-2.2144238294693195,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
22.0089,3.3363214038726836e-06,3.4084731349737845e-06,-2.1475109038745215,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
22.508875000000003,3.4021467445921495e-06,3.401704647773289e-06,-2.1801581589013557,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
23.008850000000002,3.388167279501578e-06,3.394995646561775e-06,-2.165223361192132,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
23.508825,3.297354485283239e-06,3.3883456085366154e-06,-2.155124669157166,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
24.008800000000004,3.440726030637192e-06,3.3817540154899236e-06,-2.2054497613228974,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
24.508775000000004,3.2288301171664943e-06,3.375220353768168e-06,-2.1617546642496275,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
25.008750000000003,3.2617293904281927e-06,3.3687441142321507e-06,-2.187861755748438,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
25.508725000000005,3.2326148704826916e-06,3.362324792217326e-06,-2.2172347953736353,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
26.008700000000005,3.375011012554529e-06,3.3559618874944793e-06,-2.1779470979930067,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
26.508675000000004,3.2831167046613138e-06,3.3496549042307443e-06,-2.1788899939801514,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
27.008650000000003,3.35926242208481e-06,3.3434033509509653e-06,-2.175578957243478,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
27.508625000000006,3.394746058108841e-06,3.3372067404993995e-06,-2.186001410343261,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
28.0086,3.2586449913491002e-06,3.3310645900017524e-06,-2.225303444770317,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
28.508575,3.3371600674177635e-06,3.3249764208275537e-06,-2.2108693534904087,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
29.008550000000003,3.2338071571456485e-06,3.3189417585528565e-06,-2.199147999594835,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
29.508525000000002,3.3518625567029867e-06,3.3129601329232677e-06,-2.1993316540572962,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
30.0085,3.2127327210333377e-06,3.3070310778173057e-06,-2.1772839104908663,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
30.508475000000004,3.2825687294803275e-06,3.3011541312100756e-06,-2.199224084288712,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
31.008450000000003,3.2483343715066915e-06,3.2953288351372656e-06,-2.193374122100821,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
31.508425000000006,3.285337434245161e-06,3.28955473565946e-06,-2.152319416036138,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
32.0084,3.3706402869054937e-06,3.2838313828267676e-06,-2.1747579195070013,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
32.508375,3.249245363380612e-06,3.2781583306437557e-06,-2.176316367240355,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
33.00835000000001,3.359214399237665e-06,3.272535137034698e-06,-2.204575459815186,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
33.508325,3.3394417851591825e-06,3.2669613638091273e-06,-2.185975496945053,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
34.008300000000006,3.246071172252808e-06,3.261436576627683e-06,-2.2166399483985773,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
34.508275000000005,3.1417796983688214e-06,3.2559603449682734e-06,-2.2198411618996237,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
35.008250000000004,3.295707982972395e-06,3.250532242092519e-06,-2.2183783395467596,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
35.508225,3.2989177061255654e-06,3.2451518450125047e-06,-2.193934157037548,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
36.0082,3.1542647622075365e-06,3.2398187344578152e-06,-2.2161024906080042,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
36.508175,3.1333050630057314e-06,3.234532494842864e-06,-2.227683129199121,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
37.00815000000001,3.2120407828580336e-06,3.229292714234507e-06,-2.2056974565123193,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
37.508125,3.157207225433368e-06,3.224098984319947e-06,-2.2387259757505777,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
38.008100000000006,3.2122105540142605e-06,3.2189509003749093e-06,-2.222132787184112,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
38.508075000000005,3.1622498070329847e-06,3.2138480612321084e-06,-2.2184900590572614,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
39.008050000000004,3.1892098000799585e-06,3.208790069249985e-06,-2.2136990885719676,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
39.508025,3.1105258445043576e-06,3.203776530281718e-06,-2.16904601462844,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
40.00800000000001,3.14788103357104e-06,3.198807053644514e-06,-2.2118486656340024,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
40.507975,3.123746349875563e-06,3.19388125208916e-06,-2.1866333228099895,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
41.00795,3.171704190425045e-06,3.1889987417698486e-06,-2.2034618367004994,1.1358731930550394e-06,56.63824059234038,2.6383351618491516e-06
