Delay_us,Magnitude_linear,Fit_linear_at_x,Phase_rad,A_fit,T1_fit_us,C_fit
0.01,3.7777109884626438e-06,3.92351720501975e-06,2.287959813202268,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
0.40998,3.982120119604971e-06,3.918410855766429e-06,2.291904138755821,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
0.80996,3.8956722052151765e-06,3.913334739295983e-06,2.2796757982611444,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
1.2099399999999998,3.898518114049584e-06,3.90828867661142e-06,2.25200558112134,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
1.60992,3.984495024744377e-06,3.90327248977552e-06,2.2893253176911195,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
2.0099,3.899056409173888e-06,3.898286001904564e-06,2.2854724594291493,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
2.40988,3.936295815717134e-06,3.8933290371620965e-06,2.24365949752215,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
2.80986,3.974877778858694e-06,3.888401420752722e-06,2.2764782293051478,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
3.20984,3.865000196916053e-06,3.883502978915945e-06,2.2748952200545904,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
3.60982,3.867005694948135e-06,3.878633538920038e-06,2.2593953222360303,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
4.0098,3.907349297593021e-06,3.873792929055957e-06,2.265803030600467,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
4.40978,3.918727416492873e-06,3.868980978631279e-06,2.283149302698669,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
4.80976,4.079352575064974e-06,3.864197517964191e-06,2.261549631826784,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
5.20974,3.8028105482825253e-06,3.8594423783775e-06,2.259004029652697,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
5.60972,3.894618821124327e-06,3.854715392192688e-06,2.2651723149659797,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
6.0097000000000005,3.908984846225875e-06,3.850016392723999e-06,2.247954270176008,8.625958858995046e-07,67.35686041649308,3.0610493731672948e-06
