Delay_us,Magnitude_linear,Fit_linear_at_x,Phase_rad,A_fit,T1_fit_us,C_fit
0.01,4.633535502334186e-06,4.470125522027852e-06,0.8561602243326304,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
0.40998,4.602988636725937e-06,4.457196421241994e-06,0.8717179145447594,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
0.80996,4.6805623195376685e-06,4.4444050642745885e-06,0.86725757695272,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
1.2099399999999998,4.450674548330712e-06,4.431749983633052e-06,0.8723572848098655,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
1.60992,4.424372398079797e-06,4.419229727459146e-06,0.8689272149917363,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
2.0099,4.469884791093281e-06,4.406842859362413e-06,0.8791426523626863,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
2.40988,4.465638145253217e-06,4.394587958255386e-06,0.8530945767415121,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
2.80986,4.506833946768344e-06,4.382463618190554e-06,0.8594752241162826,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
3.20984,4.46229686360107e-06,4.370468448199064e-06,0.8265226967728305,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
3.60982,4.3840550709307765e-06,4.358601072131142e-06,0.8595277825781957,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
4.0098,4.33779882840197e-06,4.34686012849821e-06,0.8210209123513866,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
4.40978,4.270818106097957e-06,4.335244270316698e-06,0.8564453726148255,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
4.80976,4.241798451382552e-06,4.323752164953501e-06,0.8680551403848472,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
5.20974,4.3150057787951596e-06,4.312382493973098e-06,0.8629077366817746,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
5.60972,4.25607514872829e-06,4.301133952986291e-06,0.8586896918224001,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
6.0097000000000005,4.336853418669709e-06,4.29000525150056e-06,0.8632049088267352,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
6.40968,4.174184651061214e-06,4.278995112772013e-06,0.851257306607582,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
6.80966,4.177531771079025e-06,4.268102273658905e-06,0.8493171055921075,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
7.209639999999999,4.279993692508819e-06,4.257325484476731e-06,0.8458087530736859,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
7.6096200000000005,4.251507622835165e-06,4.246663508854851e-06,0.8744579328145025,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
8.0096,4.282385854205223e-06,4.236115123594646e-06,0.8322977426260668,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
8.40958,4.304296955205876e-06,4.2256791185291905e-06,0.8531034325367867,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
8.80956,4.168184519765793e-06,4.215354296384414e-06,0.8262441432050222,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
9.20954,4.156386735326838e-06,4.205139472641739e-06,0.8092370191990162,1.2138941601804872e-06,37.34312891527207,3.2565563832575892e-06
