Delay_us,Magnitude_linear,Fit_linear_at_x,Phase_rad,A_fit,T1_fit_us,C_fit
0.01,4.074438868934276e-06,4.11840566169399e-06,1.6351144876900319,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
0.5099750000000001,4.246905892396238e-06,4.110225789418861e-06,1.645543390386951,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
1.00995,4.144490989358089e-06,4.102108396279054e-06,1.6299266551043097,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
1.509925,4.1369798998462964e-06,4.094053005049228e-06,1.6767515216979232,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
2.0099,4.172419385924557e-06,4.08605914214916e-06,1.6439301588506428,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
2.509875,4.078623157516294e-06,4.078126337615908e-06,1.6527117135828129,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
3.00985,4.04435224000232e-06,4.0702541250761815e-06,1.6287817194257974,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
3.5098249999999998,4.013102775502781e-06,4.062442041718917e-06,1.6677487759281937,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
4.0098,3.9816267435349244e-06,4.05468962826808e-06,1.6469734865398842,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
4.509775,4.071553382000026e-06,4.046996428955653e-06,1.6557558534284267,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
5.00975,4.157344412213485e-06,4.039361991494846e-06,1.6802286630892462,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
5.509725,4.157738821062971e-06,4.031785867053507e-06,1.6322864244663629,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
6.0097000000000005,3.961203867968555e-06,4.024267610227734e-06,1.6581829876896956,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
6.5096750000000005,4.006628751382151e-06,4.016806779015688e-06,1.634954551588143,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
7.00965,4.028470370945429e-06,4.00940293479161e-06,1.6670511329003126,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
7.509625,3.886778855399825e-06,4.002055642280031e-06,1.6624469609576726,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
8.0096,3.950977290604937e-06,3.994764469530186e-06,1.6257649374776773,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
8.509575,4.013334397072838e-06,3.987528987890614e-06,1.6420478819894142,1.071086724467785e-06,65.20725130329888,3.047483183468431e-06
