Delay_us,Magnitude_linear,Fit_linear_at_x,Phase_rad,A_fit,T1_fit_us,C_fit
0.01,4.10968446952936e-06,4.070900098466682e-06,-1.9695773516709345,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
0.40998,4.058582335605066e-06,4.066461392543799e-06,-1.9653239953248458,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
0.80996,4.036261135927369e-06,4.0620459615873915e-06,-1.9710198410145545,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
1.2099399999999998,4.122020645990511e-06,4.057653683551962e-06,-1.9865575709714876,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
1.60992,4.163136777309808e-06,4.053284437031979e-06,-1.9682038816714267,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
2.0099,4.044916000945182e-06,4.048938101258515e-06,-1.9625021832473157,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
2.40988,4.07313443517889e-06,4.044614556095912e-06,-1.9843520159842585,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
2.80986,3.977951307068402e-06,4.040313682038461e-06,-1.9686694362544046,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
3.20984,4.041162925720486e-06,4.036035360207094e-06,-1.9763328467037042,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
3.60982,4.097793844821241e-06,4.0317794723461054e-06,-1.9903743242080334,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
4.0098,4.03366830113432e-06,4.02754590081988e-06,-1.9737221581791333,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
4.40978,3.995251622740372e-06,4.0233345286096375e-06,-1.961543988620461,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
4.80976,4.104404146770639e-06,4.019145239310205e-06,-1.973094595819999,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
5.20974,4.036083067204851e-06,4.014977917126795e-06,-1.9777709921862754,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
5.60972,4.0521160491482085e-06,4.010832446871805e-06,-1.9777975653658453,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
6.0097000000000005,3.9840369428460596e-06,4.006708713961637e-06,-1.9736639111331697,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
6.40968,4.025773415628216e-06,4.002606604413527e-06,-1.9636603928447465,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
6.80966,4.145236934874735e-06,3.998526004842393e-06,-1.978430446143422,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
7.209639999999999,4.0307647858160875e-06,3.994466802457705e-06,-1.9940851321246305,8.466048771553889e-07,76.07893904945304,3.224406493793569e-06
