Delay_us,Magnitude_linear,Fit_linear_at_x,Phase_rad,A_fit,T1_fit_us,C_fit
0.01,4.0764604543511513e-07,4.0462138776952417e-07,2.1461427903722394,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
0.34330000000000005,3.982755450975469e-07,3.982575776827695e-07,2.169750245763353,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
0.6766000000000001,4.075089293990039e-07,3.925931426548783e-07,2.065513963981492,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
1.0099,3.824105071130219e-07,3.875512222097692e-07,2.136761216808558,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
1.3432000000000002,3.9288669599255686e-07,3.830634027450495e-07,2.0164944573445207,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
1.6765,3.5678285457345303e-07,3.790687892307776e-07,2.15550019262614,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
2.0098000000000003,3.648529521064449e-07,3.755131789274117e-07,2.0858458730041938,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
2.3431000000000006,3.72280727141204e-07,3.7234832591116026e-07,2.120003723700164,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
2.6764,3.657627109842389e-07,3.695312864271106e-07,2.1096286954552124,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
3.0097,3.672041583906215e-07,3.67023836187259e-07,2.1246481933899384,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
3.3430000000000004,3.832945866594073e-07,3.6479195170678526e-07,2.077878179879794,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
3.676300000000001,3.6050021704181725e-07,3.6280534864084603e-07,2.1611614820696037,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
4.009600000000001,3.7214156134025795e-07,3.610370708575973e-07,2.068503032968205,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
4.3429,3.5061906694879035e-07,3.5946312467159736e-07,2.081135446156992,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
4.6762000000000015,3.289381394928179e-07,3.580621532745171e-07,2.0286787683828833,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
5.009500000000001,3.361236981209157e-07,3.568151469455238e-07,2.0211231202408584,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
5.3428,3.7576915451838177e-07,3.5570518510919346e-07,2.0177058509806867,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
5.676100000000001,3.5730656360562674e-07,3.5471720674094855e-07,2.000992903506958,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
6.0094,3.391729840359339e-07,3.538378060046612e-07,2.058048620938688,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
6.342700000000002,3.344530551099156e-07,3.5305505034943715e-07,2.0212888912079836,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
6.676000000000001,3.570928556314183e-07,3.523583185973442e-07,2.038529102527709,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
7.0093000000000005,3.7008921711585306e-07,3.517381568251044e-07,2.040433363218361,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
7.342600000000002,3.4452370696433924e-07,3.5118615008421415e-07,2.0273699071387155,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
7.6759,3.641914334448783e-07,3.506948082188686e-07,2.0900466718401125,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
8.009200000000002,3.5819496888436495e-07,3.5025746423235874e-07,2.0014385117160134,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
8.342500000000001,3.6900319649193094e-07,3.498681838228789e-07,2.0869924047380857,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
8.6758,3.7542257338499333e-07,3.4952168486123974e-07,2.0479690635325873,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
9.009100000000002,3.3340879111188233e-07,3.492132657178838e-07,2.124280876457602,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
9.342400000000001,3.4409022783297467e-07,3.4893874146667554e-07,2.0262978510509315,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
9.6757,3.434271922124837e-07,3.486943870998182e-07,2.049631241019877,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
10.009000000000002,3.6053084196289916e-07,3.4847688698338226e-07,1.9897347954188818,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
10.342300000000002,3.438042676448794e-07,3.482832898676113e-07,2.0072077396700636,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
10.675600000000001,3.503296864015018e-07,3.481109688415401e-07,2.017147433201697,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
11.008900000000002,3.4676009332555747e-07,3.479575856885527e-07,2.02666087672703,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
11.342200000000002,3.633328594208954e-07,3.47821059159221e-07,2.058582878800339,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
11.675500000000001,3.5901216150866154e-07,3.4769953673092096e-07,1.983518821323442,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
12.0088,3.543335900380959e-07,3.4759136947103216e-07,2.1074264787033763,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
12.342100000000002,3.239746023390557e-07,3.474950896626418e-07,2.056932616264304,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
12.675400000000002,3.2102063445948104e-07,3.4740939088915703e-07,2.0146949752671004,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
13.008700000000001,3.4008848063820784e-07,3.4733311030759396e-07,2.0682731063810205,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
13.342000000000002,3.612861671872801e-07,3.4726521287001126e-07,1.9957151727119296,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
13.675300000000004,3.57536287864396e-07,3.472047772789888e-07,2.0330025193666867,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
14.008600000000001,3.5281972098832614e-07,3.471509834865827e-07,2.106889005196366,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
14.341900000000003,3.2996582635969607e-07,3.4710310156712964e-07,2.0624292784400207,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
14.675200000000004,3.5712971996956395e-07,3.470604818129172e-07,2.0127433581830894,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
15.008500000000002,3.1433939718389893e-07,3.470225459183273e-07,2.0861277657434742,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
15.341800000000003,3.915387334992294e-07,3.469887791328324e-07,2.038739557669563,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
15.675100000000006,3.59822045219437e-07,3.4695872327636774e-07,1.985273079053996,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
16.008400000000005,3.6277972832217554e-07,3.4693197052230513e-07,2.0329071942934247,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
16.341700000000003,3.411018682330451e-07,3.4690815786367155e-07,2.058270306820915,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
16.675000000000004,3.467489750466072e-07,3.4688696218752277e-07,2.047186635715225,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
17.008300000000006,3.338075186028715e-07,3.468680958906377e-07,1.990412322223676,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
17.341600000000003,3.4766409394614454e-07,3.468513029770426e-07,2.0514890378557107,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
17.674900000000004,3.3809302277098954e-07,3.468363555844127e-07,2.044761490466953,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
18.008200000000006,3.4261633022376637e-07,3.468230508922183e-07,2.010879302141115,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
18.341500000000003,3.3832802353874087e-07,3.4681120836966123e-07,2.061738367243873,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
18.674800000000005,3.411474483315307e-07,3.468006673260605e-07,2.0658684819216475,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
19.008100000000006,3.4583447647807784e-07,3.467912847304475e-07,2.047343068570043,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
19.341400000000004,3.2698874366006237e-07,3.467829332707844e-07,2.059180811842618,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
19.674700000000005,3.488111951192634e-07,3.4677549962647305e-07,2.0960475507342675,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
20.008000000000006,3.556453150152883e-07,3.4676888293071254e-07,1.9919776830351037,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
20.341300000000004,3.4634582581196845e-07,3.4676299340184166e-07,2.0425631530572774,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
20.674600000000005,3.3496380049984764e-07,3.467577511250956e-07,2.0352475607240774,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
21.007900000000006,3.337622774026647e-07,3.467530849682459e-07,1.9979933047991272,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
21.341200000000004,3.2396492984169e-07,3.4674893161641043e-07,2.0614817028703887,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
21.674500000000005,3.636335225917379e-07,3.4674523471293596e-07,2.023749234059698,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
22.007800000000007,3.463515963253137e-07,3.4674194409469786e-07,2.0266762295407306,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
22.341100000000004,3.511607436990178e-07,3.4673901511143827e-07,2.077946385086814,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
22.674400000000006,3.5119540905030194e-07,3.467364080199089e-07,2.0722406293871445,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
23.007700000000007,3.5497520600758586e-07,3.467340874445965e-07,2.0500868812897353,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
23.341000000000005,3.3533573227549287e-07,3.467320218977142e-07,1.9857868873378912,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
23.674300000000006,3.470792266490866e-07,3.467301833519449e-07,2.032560633521824,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
24.007600000000004,3.50450768270476e-07,3.467285468601398e-07,2.0673407164737543,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
24.340900000000005,3.463219822056322e-07,3.4672709021681176e-07,2.024639909542695,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
24.674200000000006,3.822372818115434e-07,3.467257936568299e-07,2.0408061486007094,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
25.007500000000004,3.415089356249021e-07,3.4672463958722747e-07,1.9839613944928904,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
25.340800000000005,3.6770292317576125e-07,3.467236123484835e-07,2.0378819410755473,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
25.674100000000006,3.3920720346806183e-07,3.467226980020394e-07,2.0321286204055484,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
26.007400000000004,3.227756808792567e-07,3.4672188414116755e-07,1.9491122909658334,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
26.340700000000005,3.484090398573969e-07,3.4672115972262466e-07,2.0370827529176747,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
26.674000000000007,3.509674808781362e-07,3.467205149168066e-07,2.115415871487742,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
27.007300000000004,3.5156687157771723e-07,3.4671994097437076e-07,2.0037495429257155,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
27.340600000000006,3.629203669053525e-07,3.4671943010751693e-07,2.115929032146037,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
27.673900000000007,3.3791645495675405e-07,3.4671897538431464e-07,2.1025407086095527,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
28.007200000000005,3.5464508726463674e-07,3.467185706346442e-07,2.061630661218246,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
28.34050000000001,3.306119016260945e-07,3.4671821036647483e-07,2.106216493481778,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
28.673800000000007,3.3229533502169405e-07,3.4671788969134304e-07,1.9912920349818461,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
29.007100000000005,3.488136074838315e-07,3.467176042580217e-07,2.0543456492020558,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
29.34040000000001,3.5452678636828805e-07,3.4671735019347846e-07,1.9777058036201223,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
29.673700000000007,3.500068433144843e-07,3.4671712405032225e-07,1.9870283875073316,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
30.007000000000005,3.6670587970413596e-07,3.467169227600264e-07,2.0399466536007465,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
30.340300000000006,3.0437928960757747e-07,3.467167435912915e-07,2.0876702957899265,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
30.673600000000004,3.4837148453534676e-07,3.467165841129846e-07,2.0782563095715973,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
31.00690000000001,3.5244665364406987e-07,3.467164421611514e-07,2.0280836024883393,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
31.34020000000001,3.6036041944333944e-07,3.467163158096536e-07,2.1104285806783074,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
31.673500000000008,3.247348241180142e-07,3.4671620334403314e-07,2.023153707010806,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
32.006800000000005,3.244149083797916e-07,3.467161032382488e-07,2.1132324923979744,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
32.34010000000001,3.5972685836283836e-07,3.467160141339695e-07,2.012340238647211,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
32.67340000000001,3.0777869830074403e-07,3.4671593482214314e-07,1.9972308010692275,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
33.0067,3.583346704210974e-07,3.467158642265909e-07,2.039700770705084,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
33.34000000000001,3.3644926014583413e-07,3.467158013894048e-07,2.0973417241842114,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
33.67330000000001,3.513484749120943e-07,3.467157454579497e-07,2.090939933933511,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
34.006600000000006,3.540462402904594e-07,3.4671569567329407e-07,2.070792423641007,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
34.33990000000001,3.457704745542456e-07,3.4671565135991216e-07,1.9956488598977629,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
34.67320000000001,3.3328312204314217e-07,3.467156119165175e-07,2.0476713745227,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
35.0065,3.337925947177023e-07,3.4671557680790433e-07,2.0040894276588337,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
35.33980000000001,3.541299482327666e-07,3.4671554555768544e-07,2.039306949395247,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
35.67310000000001,3.506904170651414e-07,3.46715517741828e-07,2.0528429893274787,5.81087122199483e-08,2.8629074721642134,3.467152924533859e-07
